UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
J3QQ18,0.434 ,0.238 ,0.114 ,0.132 ,4.360 ,0.126 ,1.217 ,1
J7I6Y1,0.451 ,0.193 ,0.000 ,0.114 ,4.910 ,0.159 ,1.417 ,1
K7DPS7,0.354 ,0.170 ,0.687 ,0.620 ,12.980 ,0.679 ,5.660 ,1
K7EK33,0.417 ,0.167 ,0.288 ,0.293 ,4.820 ,0.257 ,1.947 ,1
K9ZRR1,0.452 ,0.160 ,0.050 ,0.149 ,4.480 ,0.272 ,1.524 ,1
K9ZTJ6,0.456 ,0.178 ,0.000 ,0.157 ,4.300 ,0.143 ,1.312 ,1
M0R0X9,0.466 ,0.181 ,1.000 ,0.000 ,#N/A,-0.400 ,-0.860 ,1
O00159,0.457 ,0.261 ,0.000 ,0.051 ,0.980 ,-0.269 ,0.720 ,1
O00257,0.402 ,0.263 ,0.000 ,0.229 ,1.970 ,-0.061 ,1.061 ,1
O00303,0.505 ,0.151 ,0.115 ,0.235 ,0.780 ,-0.008 ,-0.463 ,1
O00401,0.407 ,0.238 ,0.430 ,0.317 ,4.900 ,0.090 ,0.738 ,1
O00425,0.453 ,0.237 ,0.040 ,0.097 ,1.210 ,-0.095 ,0.696 ,1
O00444,0.436 ,0.223 ,0.000 ,0.016 ,1.610 ,-0.068 ,0.897 ,1
O00567,0.448 ,0.295 ,0.194 ,0.192 ,0.810 ,-0.313 ,0.772 ,1
O00571,0.430 ,0.266 ,0.165 ,0.190 ,7.900 ,0.207 ,1.985 ,1
O00584,0.435 ,0.262 ,0.160 ,0.082 ,0.480 ,-0.390 ,-0.138 ,1
O04379,0.443 ,0.218 ,0.105 ,0.130 ,8.740 ,0.468 ,1.455 ,1
O04492,0.445 ,0.239 ,0.072 ,0.048 ,0.690 ,-0.359 ,0.143 ,1
O08816,0.406 ,0.238 ,0.429 ,0.287 ,4.710 ,0.082 ,0.767 ,1
O13828,0.423 ,0.223 ,0.032 ,0.069 ,1.520 ,0.175 ,0.611 ,1
O14497,0.414 ,0.150 ,0.485 ,0.312 ,7.460 ,0.627 ,1.847 ,1
O14607,0.449 ,0.190 ,0.000 ,0.056 ,1.790 ,-0.102 ,0.854 ,1
O14617,0.445 ,0.286 ,0.127 ,0.108 ,2.120 ,-0.229 ,0.532 ,1
O14641,0.437 ,0.208 ,0.106 ,0.318 ,4.320 ,0.070 ,1.186 ,1
O14646,0.379 ,0.329 ,0.177 ,0.180 ,6.610 ,-0.032 ,1.663 ,1
O14686,0.428 ,0.198 ,0.401 ,0.293 ,5.250 ,1.050 ,1.516 ,1
O14746,0.478 ,0.216 ,0.000 ,0.081 ,2.630 ,-0.219 ,0.358 ,1
O14810,0.374 ,0.440 ,1.000 ,0.313 ,#N/A,-0.650 ,0.537 ,1
O14965,0.427 ,0.248 ,0.166 ,0.000 ,1.400 ,0.012 ,0.277 ,1
O14979,0.394 ,0.248 ,0.157 ,0.307 ,16.830 ,0.509 ,2.086 ,1
O14980,0.490 ,0.213 ,0.000 ,0.000 ,-0.400 ,-0.221 ,0.056 ,1
O15042,0.373 ,0.358 ,0.446 ,0.230 ,4.480 ,-0.124 ,1.155 ,1
O15054,0.427 ,0.201 ,0.482 ,0.282 ,4.440 ,0.083 ,0.823 ,1
O15350,0.442 ,0.182 ,0.000 ,0.044 ,2.690 ,0.088 ,0.630 ,1
O15484,0.442 ,0.258 ,0.000 ,0.000 ,1.160 ,-0.340 ,0.739 ,1
O15527,0.456 ,0.209 ,0.067 ,0.035 ,1.790 ,-0.207 ,-0.213 ,1
O22173,0.444 ,0.213 ,0.020 ,0.184 ,4.340 ,0.288 ,1.612 ,1
O23252,0.421 ,0.272 ,0.191 ,0.077 ,0.930 ,-0.433 ,0.740 ,1
O35134,0.456 ,0.253 ,0.000 ,0.072 ,1.350 ,-0.202 ,0.982 ,1
O35613,0.403 ,0.306 ,0.429 ,0.208 ,1.700 ,-0.127 ,0.626 ,1
O43251,0.454 ,0.151 ,0.185 ,0.213 ,3.530 ,0.110 ,1.065 ,1
O43313,0.460 ,0.175 ,0.036 ,0.134 ,1.320 ,-0.076 ,0.213 ,1
O43561,0.453 ,0.198 ,0.202 ,0.313 ,2.710 ,-0.126 ,-0.335 ,1
O43670,0.429 ,0.153 ,0.113 ,0.582 ,5.490 ,0.313 ,0.343 ,1
O43781,0.450 ,0.236 ,0.037 ,0.054 ,2.350 ,-0.275 ,1.026 ,1
O43791,0.473 ,0.259 ,0.000 ,0.045 ,0.430 ,-0.402 ,-0.255 ,1
O43823,0.389 ,0.305 ,0.136 ,0.165 ,4.380 ,0.092 ,1.737 ,1
O44490,0.393 ,0.309 ,0.004 ,0.028 ,0.710 ,0.040 ,0.601 ,1
O54724,0.416 ,0.375 ,0.235 ,0.094 ,0.770 ,-0.413 ,0.643 ,1
O59810,0.450 ,0.273 ,0.033 ,0.076 ,0.630 ,-0.029 ,1.139 ,1
O60500,0.473 ,0.197 ,0.000 ,0.085 ,1.730 ,-0.172 ,0.734 ,1
O60504,0.396 ,0.252 ,0.019 ,0.113 ,3.470 ,0.017 ,1.002 ,1
O60563,0.422 ,0.213 ,0.058 ,0.114 ,2.930 ,-0.038 ,0.383 ,1
O60885,0.380 ,0.239 ,0.667 ,0.441 ,2.730 ,0.419 ,0.212 ,1
O62011,0.381 ,0.234 ,0.309 ,0.150 ,5.400 ,0.547 ,1.271 ,1
O65934,0.506 ,0.178 ,0.000 ,0.060 ,2.070 ,0.079 ,0.625 ,1
O74718,0.443 ,0.246 ,0.175 ,0.148 ,2.830 ,0.167 ,0.738 ,1
O75127,0.454 ,0.250 ,0.036 ,0.026 ,0.870 ,-0.221 ,0.312 ,1
O75494,0.304 ,0.382 ,0.309 ,0.462 ,2.270 ,-0.100 ,1.103 ,1
O75533,0.457 ,0.255 ,0.235 ,0.021 ,4.300 ,-0.196 ,0.785 ,1
O75593,0.454 ,0.170 ,0.063 ,0.063 ,2.860 ,-0.137 ,0.381 ,1
O75616,0.483 ,0.204 ,0.000 ,0.021 ,0.710 ,-0.203 ,0.011 ,1
O75643,0.464 ,0.266 ,0.002 ,0.051 ,1.170 ,-0.228 ,0.770 ,1
O75683,0.348 ,0.427 ,0.593 ,0.391 ,0.810 ,-0.445 ,0.852 ,1
O75928,0.478 ,0.208 ,0.000 ,0.153 ,0.840 ,-0.231 ,-0.297 ,1
O75934,0.422 ,0.262 ,0.000 ,0.044 ,-1.600 ,-0.301 ,-0.219 ,1
O75943,0.448 ,0.251 ,0.073 ,0.023 ,2.050 ,-0.221 ,0.667 ,1
O82307,0.428 ,0.235 ,0.063 ,0.102 ,1.860 ,-0.126 ,-0.182 ,1
O88935,0.435 ,0.166 ,0.367 ,0.365 ,3.660 ,0.339 ,1.193 ,1
O94752,0.478 ,0.200 ,0.000 ,0.048 ,0.580 ,-0.196 ,0.618 ,1
O94875,0.397 ,0.269 ,0.048 ,0.087 ,3.210 ,0.026 ,0.926 ,1
O95049,0.420 ,0.274 ,0.092 ,0.114 ,3.740 ,-0.193 ,1.377 ,1
O95104,0.404 ,0.221 ,0.193 ,0.402 ,5.630 ,0.627 ,0.946 ,1
O95602,0.454 ,0.255 ,0.000 ,0.052 ,1.630 ,-0.210 ,0.934 ,1
O95613,0.409 ,0.317 ,0.023 ,0.130 ,2.830 ,-0.110 ,0.870 ,1
O95793,0.435 ,0.227 ,0.000 ,0.153 ,1.850 ,0.033 ,0.891 ,1
O95816,0.434 ,0.294 ,0.000 ,0.000 ,-1.800 ,-0.399 ,-0.201 ,1
O95900,0.472 ,0.233 ,0.115 ,0.000 ,0.190 ,-0.372 ,0.171 ,1
P00441,0.462 ,0.234 ,0.026 ,0.000 ,1.460 ,-0.343 ,1.983 ,1
P00519,0.434 ,0.246 ,0.317 ,0.089 ,2.410 ,-0.199 ,1.188 ,1
P00546,0.473 ,0.272 ,0.000 ,0.000 ,-0.210 ,-0.469 ,0.392 ,1
P00549,0.484 ,0.242 ,0.000 ,0.030 ,0.390 ,-0.330 ,0.585 ,1
P00698,0.483 ,0.184 ,0.000 ,0.000 ,1.370 ,-0.176 ,0.021 ,1
P00873,0.500 ,0.189 ,0.000 ,0.216 ,-1.090 ,-0.230 ,-1.396 ,1
P00974,0.488 ,0.190 ,0.000 ,0.180 ,#N/A,-0.291 ,-0.772 ,1
P01012,0.500 ,0.212 ,0.000 ,0.036 ,0.340 ,-0.317 ,-0.234 ,1
P01106,0.415 ,0.260 ,0.000 ,0.181 ,2.200 ,-0.125 ,0.146 ,1
P02708,0.522 ,0.184 ,0.000 ,0.101 ,0.190 ,-0.424 ,-0.350 ,1
P02754,0.499 ,0.253 ,0.000 ,0.079 ,-1.220 ,-0.495 ,-1.359 ,1
P02792,0.442 ,0.291 ,0.000 ,0.069 ,-0.040 ,-0.420 ,0.149 ,1
P02794,0.414 ,0.279 ,0.000 ,0.000 ,-1.260 ,-0.197 ,-0.043 ,1
P02945,0.580 ,0.134 ,0.053 ,0.099 ,-1.160 ,-0.340 ,-0.413 ,1
P03069,0.433 ,0.292 ,0.217 ,0.053 ,0.030 ,-0.355 ,-0.284 ,1
P03345,0.439 ,0.186 ,0.054 ,0.210 ,2.420 ,-0.072 ,-0.312 ,1
P03354,0.478 ,0.210 ,0.029 ,0.000 ,2.580 ,-0.051 ,0.783 ,1
P03372,0.461 ,0.208 ,0.000 ,0.108 ,2.120 ,0.050 ,0.552 ,1
P03520,0.422 ,0.291 ,0.291 ,0.000 ,-0.340 ,-0.386 ,0.212 ,1
P03521,0.463 ,0.242 ,0.000 ,0.036 ,0.770 ,-0.211 ,0.609 ,1
P03523,0.466 ,0.228 ,0.000 ,0.028 ,1.700 ,-0.180 ,1.001 ,1
P04050,0.456 ,0.228 ,0.091 ,0.110 ,7.180 ,0.179 ,1.026 ,1
P04147,0.425 ,0.255 ,0.111 ,0.062 ,4.380 ,0.353 ,1.232 ,1
P04150,0.456 ,0.210 ,0.086 ,0.068 ,1.590 ,-0.024 ,0.686 ,1
P04156,0.437 ,0.142 ,0.000 ,0.387 ,12.900 ,0.247 ,2.129 ,1
P04289,0.425 ,0.250 ,1.000 ,0.000 ,#N/A,-0.314 ,-0.561 ,1
P04585,0.445 ,0.252 ,0.000 ,0.024 ,0.580 ,-0.158 ,1.195 ,1
P04591,0.427 ,0.242 ,0.100 ,0.032 ,0.470 ,-0.158 ,0.647 ,1
P04637,0.416 ,0.244 ,0.288 ,0.069 ,1.990 ,-0.154 ,0.086 ,1
P04925,0.432 ,0.142 ,0.000 ,0.362 ,11.930 ,0.248 ,1.946 ,1
P04985,0.576 ,0.068 ,0.001 ,0.890 ,4.760 ,-0.072 ,4.459 ,1
P05067,0.435 ,0.286 ,0.000 ,0.160 ,2.800 ,-0.331 ,0.284 ,1
P05205,0.371 ,0.359 ,0.709 ,0.248 ,1.050 ,-0.361 ,0.540 ,1
P05453,0.411 ,0.250 ,0.070 ,0.279 ,6.210 ,0.854 ,1.714 ,1
P05896,0.448 ,0.247 ,0.010 ,0.033 ,1.400 ,-0.120 ,1.178 ,1
P06104,0.409 ,0.331 ,0.238 ,0.110 ,-0.200 ,-0.275 ,-0.500 ,1
P06241,0.446 ,0.244 ,0.000 ,0.026 ,2.880 ,0.070 ,0.952 ,1
P06493,0.469 ,0.256 ,0.000 ,0.000 ,-0.850 ,-0.392 ,0.260 ,1
P06634,0.442 ,0.217 ,0.073 ,0.232 ,9.700 ,0.391 ,1.978 ,1
P06748,0.392 ,0.361 ,0.255 ,0.160 ,0.260 ,-0.331 ,0.873 ,1
P06778,0.410 ,0.276 ,0.121 ,0.087 ,1.000 ,-0.107 ,0.872 ,1
P06786,0.423 ,0.310 ,0.131 ,0.102 ,0.590 ,-0.176 ,1.448 ,1
P07170,0.453 ,0.266 ,0.000 ,0.000 ,-0.410 ,-0.291 ,0.386 ,1
P07260,0.435 ,0.286 ,0.000 ,0.000 ,-0.890 ,-0.520 ,0.231 ,1
P07283,0.457 ,0.287 ,0.000 ,0.000 ,-0.370 ,-0.470 ,0.784 ,1
P07320,0.411 ,0.253 ,0.000 ,0.000 ,0.540 ,-0.177 ,0.277 ,1
P08018,0.441 ,0.205 ,0.063 ,0.061 ,3.750 ,0.017 ,1.075 ,1
P08047,0.452 ,0.106 ,0.089 ,0.283 ,4.710 ,0.315 ,1.682 ,1
P08228,0.449 ,0.201 ,0.065 ,0.000 ,2.250 ,-0.162 ,2.002 ,1
P08287,0.426 ,0.333 ,1.000 ,0.707 ,0.660 ,-0.474 ,0.663 ,1
P08453,0.422 ,0.040 ,0.125 ,0.621 ,0.790 ,0.663 ,-1.187 ,1
P08621,0.296 ,0.478 ,0.522 ,0.513 ,2.300 ,-0.345 ,2.199 ,1
P08908,0.522 ,0.178 ,0.000 ,0.026 ,1.580 ,-0.299 ,-0.086 ,1
P08970,0.410 ,0.333 ,0.209 ,0.107 ,1.030 ,-0.443 ,1.006 ,1
P09012,0.451 ,0.206 ,0.000 ,0.287 ,1.220 ,0.186 ,0.259 ,1
P09651,0.401 ,0.212 ,0.180 ,0.435 ,13.890 ,0.473 ,4.893 ,1
P09661,0.445 ,0.302 ,0.247 ,0.039 ,-0.260 ,-0.388 ,0.677 ,1
P09922,0.452 ,0.296 ,0.000 ,0.040 ,-0.440 ,-0.293 ,0.468 ,1
P0A9A6,0.499 ,0.232 ,0.034 ,0.120 ,0.140 ,-0.245 ,0.971 ,1
P0ABT2,0.476 ,0.263 ,0.000 ,0.000 ,-2.080 ,-0.366 ,-0.527 ,1
P0AFF6,0.469 ,0.315 ,0.000 ,0.026 ,-0.080 ,-0.303 ,0.278 ,1
P0AGE0,0.421 ,0.191 ,0.298 ,0.331 ,5.600 ,0.398 ,1.885 ,1
P0C093,0.466 ,0.293 ,0.000 ,0.051 ,-1.380 ,-0.480 ,-0.564 ,1
P0CX34,0.392 ,0.317 ,1.000 ,0.222 ,#N/A,-0.443 ,0.348 ,1
P0DMV8,0.457 ,0.270 ,0.058 ,0.075 ,1.360 ,-0.271 ,1.296 ,1
P0DMV9,0.457 ,0.270 ,0.058 ,0.075 ,1.360 ,-0.271 ,1.296 ,1
P0DTC9,0.392 ,0.229 ,0.255 ,0.208 ,2.490 ,0.081 ,1.648 ,1
P10067,0.409 ,0.253 ,0.000 ,0.000 ,1.920 ,-0.210 ,0.206 ,1
P10081,0.478 ,0.261 ,0.000 ,0.081 ,-0.220 ,-0.302 ,0.164 ,1
P10242,0.414 ,0.245 ,0.041 ,0.045 ,1.960 ,0.021 ,0.305 ,1
P10275,0.451 ,0.188 ,0.057 ,0.191 ,5.200 ,0.510 ,1.136 ,1
P10276,0.458 ,0.212 ,0.093 ,0.143 ,2.650 ,-0.025 ,0.184 ,1
P10354,0.354 ,0.345 ,0.715 ,0.217 ,5.680 ,0.120 ,0.982 ,1
P10415,0.485 ,0.180 ,0.000 ,0.205 ,2.010 ,-0.093 ,-0.001 ,1
P10636,0.402 ,0.259 ,0.880 ,0.154 ,3.410 ,-0.061 ,1.716 ,1
P10644,0.451 ,0.299 ,0.003 ,0.000 ,0.760 ,-0.387 ,0.459 ,1
P10645,0.374 ,0.365 ,0.694 ,0.173 ,1.380 ,-0.331 ,1.023 ,1
P10659,0.470 ,0.259 ,0.000 ,0.039 ,0.040 ,-0.228 ,0.572 ,1
P10961,0.386 ,0.230 ,0.058 ,0.191 ,2.500 ,0.288 ,1.461 ,1
P10997,0.504 ,0.157 ,0.427 ,0.000 ,#N/A,-0.252 ,-0.887 ,1
P11021,0.446 ,0.306 ,0.093 ,0.055 ,0.840 ,-0.320 ,1.199 ,1
P11142,0.449 ,0.274 ,0.060 ,0.098 ,0.960 ,-0.262 ,1.296 ,1
P11230,0.502 ,0.206 ,0.000 ,0.136 ,1.700 ,-0.173 ,-0.028 ,1
P11362,0.459 ,0.236 ,0.040 ,0.051 ,1.300 ,-0.313 ,0.383 ,1
P11388,0.423 ,0.308 ,0.228 ,0.091 ,2.300 ,-0.100 ,1.432 ,1
P12814,0.433 ,0.285 ,0.000 ,0.000 ,-0.400 ,-0.224 ,0.474 ,1
P12978,0.407 ,0.150 ,0.538 ,0.329 ,3.000 ,0.002 ,-0.244 ,1
P14681,0.468 ,0.261 ,0.000 ,0.014 ,-1.200 ,-0.305 ,-0.487 ,1
P14713,0.488 ,0.224 ,0.039 ,0.015 ,0.710 ,-0.059 ,0.783 ,1
P14904,0.463 ,0.245 ,0.010 ,0.049 ,0.240 ,-0.187 ,1.172 ,1
P14907,0.393 ,0.230 ,0.491 ,0.196 ,5.670 ,0.425 ,2.312 ,1
P15170,0.452 ,0.291 ,0.104 ,0.086 ,0.410 ,-0.369 ,0.927 ,1
P15502,0.570 ,0.070 ,0.000 ,0.838 ,5.570 ,-0.048 ,4.023 ,1
P15891,0.384 ,0.334 ,0.659 ,0.253 ,1.690 ,-0.239 ,0.711 ,1
P15992,0.424 ,0.285 ,0.196 ,0.136 ,1.320 ,-0.210 ,1.218 ,1
P16087,0.455 ,0.242 ,0.000 ,0.000 ,0.420 ,-0.189 ,0.411 ,1
P16333,0.430 ,0.271 ,0.000 ,0.045 ,0.800 ,-0.175 ,0.958 ,1
P16554,0.438 ,0.225 ,0.162 ,0.133 ,2.030 ,-0.050 ,0.392 ,1
P16892,0.468 ,0.249 ,0.000 ,0.000 ,-0.790 ,-0.344 ,-0.229 ,1
P17066,0.449 ,0.277 ,0.044 ,0.076 ,1.200 ,-0.204 ,0.992 ,1
P17480,0.347 ,0.403 ,0.372 ,0.195 ,0.540 ,-0.286 ,1.093 ,1
P17600,0.430 ,0.167 ,0.365 ,0.357 ,3.820 ,0.340 ,1.304 ,1
P17655,0.453 ,0.283 ,0.000 ,0.033 ,1.410 ,-0.393 ,0.818 ,1
P17931,0.456 ,0.128 ,0.072 ,0.340 ,5.420 ,0.293 ,1.571 ,1
P19474,0.448 ,0.259 ,0.000 ,0.065 ,1.450 ,-0.230 ,0.185 ,1
P19484,0.423 ,0.218 ,0.324 ,0.275 ,2.450 ,0.204 ,0.184 ,1
P19532,0.448 ,0.217 ,0.160 ,0.355 ,1.650 ,-0.040 ,0.214 ,1
P19622,0.399 ,0.234 ,0.234 ,0.414 ,5.000 ,-0.025 ,2.837 ,1
P19659,0.403 ,0.168 ,0.040 ,0.317 ,2.880 ,0.816 ,0.818 ,1
P19837,0.503 ,0.032 ,0.032 ,0.900 ,9.770 ,0.336 ,7.079 ,1
P22087,0.447 ,0.240 ,0.053 ,0.224 ,11.100 ,0.178 ,3.336 ,1
P22363,0.434 ,0.290 ,0.000 ,0.000 ,-0.350 ,-0.319 ,0.265 ,1
P22626,0.397 ,0.235 ,0.108 ,0.436 ,14.060 ,0.506 ,4.664 ,1
P22736,0.473 ,0.189 ,0.050 ,0.157 ,3.380 ,-0.086 ,0.256 ,1
P23201,0.407 ,0.298 ,0.337 ,0.130 ,1.510 ,-0.166 ,1.149 ,1
P23246,0.375 ,0.245 ,0.547 ,0.526 ,7.670 ,0.478 ,2.383 ,1
P23769,0.441 ,0.146 ,0.000 ,0.190 ,2.840 ,-0.050 ,0.843 ,1
P23771,0.426 ,0.151 ,0.000 ,0.214 ,2.240 ,-0.100 ,0.556 ,1
P23804,0.408 ,0.297 ,0.029 ,0.174 ,0.240 ,-0.309 ,0.401 ,1
P24300,0.451 ,0.286 ,0.000 ,0.031 ,0.570 ,-0.306 ,0.853 ,1
P24928,0.441 ,0.208 ,0.191 ,0.216 ,7.260 ,0.212 ,1.029 ,1
P25159,0.419 ,0.187 ,0.000 ,0.278 ,3.080 ,0.399 ,1.135 ,1
P25294,0.426 ,0.219 ,0.142 ,0.244 ,9.850 ,0.150 ,2.610 ,1
P25367,0.374 ,0.072 ,0.378 ,0.558 ,3.810 ,0.791 ,3.111 ,1
P25491,0.440 ,0.306 ,0.083 ,0.178 ,2.850 ,-0.215 ,1.836 ,1
P25604,0.465 ,0.179 ,0.000 ,0.062 ,0.470 ,-0.071 ,-0.650 ,1
P25623,0.431 ,0.213 ,0.000 ,0.098 ,2.150 ,0.013 ,0.617 ,1
P25644,0.445 ,0.212 ,0.003 ,0.204 ,4.260 ,0.439 ,0.933 ,1
P25685,0.421 ,0.306 ,0.147 ,0.106 ,5.340 ,-0.117 ,1.630 ,1
P26339,0.361 ,0.346 ,0.678 ,0.188 ,4.260 ,0.005 ,0.748 ,1
P26368,0.435 ,0.265 ,0.133 ,0.164 ,0.120 ,-0.114 ,0.771 ,1
P26369,0.436 ,0.265 ,0.133 ,0.164 ,0.070 ,-0.121 ,0.767 ,1
P26497,0.442 ,0.309 ,0.000 ,0.043 ,-0.130 ,-0.319 ,0.260 ,1
P26599,0.487 ,0.167 ,0.000 ,0.110 ,0.800 ,-0.029 ,0.862 ,1
P27815,0.443 ,0.228 ,0.134 ,0.152 ,3.230 ,-0.104 ,0.122 ,1
P28005,0.473 ,0.272 ,0.000 ,0.000 ,-1.070 ,-0.427 ,-0.129 ,1
P28074,0.487 ,0.202 ,0.000 ,0.110 ,1.410 ,-0.164 ,0.907 ,1
P28163,0.480 ,0.131 ,0.000 ,0.152 ,0.970 ,-0.008 ,-0.034 ,1
P28750,0.456 ,0.237 ,0.130 ,0.102 ,1.340 ,-0.029 ,0.861 ,1
P29227,0.385 ,0.329 ,0.695 ,0.075 ,0.720 ,-0.339 ,1.076 ,1
P29590,0.455 ,0.238 ,0.054 ,0.068 ,2.180 ,-0.204 ,-0.112 ,1
P30657,0.476 ,0.199 ,0.000 ,0.000 ,1.610 ,-0.057 ,0.430 ,1
P31016,0.448 ,0.268 ,0.000 ,0.000 ,1.300 ,-0.230 ,1.146 ,1
P31271,0.469 ,0.155 ,0.000 ,0.351 ,4.050 ,0.025 ,0.316 ,1
P31483,0.436 ,0.163 ,0.000 ,0.078 ,5.570 ,0.424 ,0.973 ,1
P31539,0.448 ,0.302 ,0.045 ,0.030 ,0.250 ,-0.233 ,0.822 ,1
P31689,0.419 ,0.312 ,0.116 ,0.103 ,0.720 ,-0.295 ,1.590 ,1
P31942,0.418 ,0.217 ,0.000 ,0.442 ,10.940 ,0.289 ,4.192 ,1
P31943,0.433 ,0.227 ,0.000 ,0.131 ,8.300 ,0.305 ,2.326 ,1
P32521,0.414 ,0.178 ,0.399 ,0.307 ,4.280 ,0.779 ,1.321 ,1
P32588,0.406 ,0.166 ,0.185 ,0.272 ,2.940 ,0.698 ,1.235 ,1
P32599,0.469 ,0.259 ,0.000 ,0.020 ,0.170 ,-0.266 ,0.674 ,1
P32790,0.427 ,0.214 ,0.000 ,0.207 ,3.300 ,0.481 ,1.329 ,1
P32905,0.472 ,0.246 ,0.179 ,0.151 ,-0.570 ,-0.370 ,-0.571 ,1
P33240,0.445 ,0.192 ,0.031 ,0.220 ,3.540 ,0.340 ,1.238 ,1
P33242,0.462 ,0.219 ,0.000 ,0.132 ,3.540 ,-0.028 ,-0.055 ,1
P33338,0.449 ,0.236 ,0.000 ,0.128 ,1.830 ,0.307 ,-0.053 ,1
P34216,0.424 ,0.218 ,0.185 ,0.082 ,1.620 ,0.320 ,0.795 ,1
P34689,0.442 ,0.216 ,0.037 ,0.218 ,12.060 ,0.287 ,3.168 ,1
P34761,0.429 ,0.132 ,0.000 ,0.269 ,3.380 ,0.417 ,0.951 ,1
