UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
A0A8D9D7P9,0.476 ,0.233 ,0.674 ,0.000 ,NA,-0.549 ,-0.964 ,0
A0A0N7KG32,0.489 ,0.189 ,0.689 ,0.000 ,NA,-0.402 ,-0.602 ,0
A0A2K1K378,0.382 ,0.352 ,0.672 ,0.098 ,NA,-0.539 ,-1.435 ,0
A0A0P0WS31,0.448 ,0.225 ,0.712 ,0.234 ,NA,-0.360 ,-1.245 ,0
A0A2K1IVE5,0.583 ,0.050 ,0.000 ,0.000 ,NA,-0.306 ,-2.160 ,0
A0A804RGG2,0.472 ,0.235 ,1.000 ,0.294 ,NA,-0.544 ,0.389 ,0
A0A0P0X9P1,0.508 ,0.167 ,1.000 ,0.000 ,NA,-0.397 ,-1.608 ,0
A0A3P6AM92,0.541 ,0.157 ,0.743 ,0.000 ,NA,-0.451 ,-1.642 ,0
A0A0P0WI47,0.471 ,0.138 ,0.733 ,0.302 ,NA,-0.291 ,-1.269 ,0
A0A3Q7IZJ2,0.458 ,0.229 ,0.798 ,0.083 ,NA,-0.462 ,-0.536 ,0
A0A3B6B2Y1,0.471 ,0.236 ,0.709 ,0.000 ,NA,-0.402 ,0.206 ,0
A0A2K3D0W8,0.483 ,0.152 ,1.000 ,0.326 ,NA,-0.311 ,-1.545 ,0
A0A0P0WQ74,0.428 ,0.245 ,1.000 ,0.575 ,NA,-0.329 ,1.255 ,0
B3H4Q0,0.522 ,0.116 ,0.547 ,0.140 ,NA,-0.437 ,-2.413 ,0
A0A2K1J9D1,0.580 ,0.078 ,0.000 ,0.157 ,NA,-0.360 ,-1.677 ,0
A0A3B6ER86,0.506 ,0.178 ,0.743 ,0.139 ,NA,-0.411 ,-1.673 ,0
A0A3P5Y6P0,0.372 ,0.329 ,1.000 ,0.278 ,NA,-0.476 ,-0.421 ,0
A0A3B6HV34,0.483 ,0.220 ,0.000 ,0.249 ,1.140 ,-0.419 ,-1.428 ,0
A0A2K1IS65,0.531 ,0.130 ,1.000 ,0.204 ,NA,NA,-1.786 ,0
K4D2X8,0.528 ,0.242 ,0.565 ,0.000 ,NA,-0.720 ,-2.728 ,0
A0A2K1JUA6,0.550 ,0.204 ,0.398 ,0.215 ,NA,-0.432 ,-0.835 ,0
B9FDD9,0.475 ,0.219 ,1.000 ,0.000 ,NA,-0.428 ,-1.635 ,0
A0A0N7KRT7,0.502 ,0.195 ,0.000 ,0.248 ,NA,-0.498 ,-1.825 ,0
A0A0P0WY37,0.446 ,0.196 ,1.000 ,0.567 ,NA,-0.175 ,0.830 ,0
A0A2K1JU01,0.474 ,0.206 ,0.000 ,0.495 ,NA,-0.258 ,-1.244 ,0
A0A3P6AG35,0.433 ,0.308 ,0.821 ,0.154 ,NA,-0.549 ,-1.227 ,0
Q0JH88,0.513 ,0.078 ,0.000 ,0.268 ,0.560 ,-0.191 ,-2.082 ,0
A0A0P0XSU3,0.508 ,0.214 ,0.000 ,0.277 ,-0.860 ,-0.377 ,-1.613 ,0
A0A7I4EA03,0.357 ,0.369 ,0.662 ,0.515 ,NA,-0.181 ,-0.300 ,0
A0A2K1JZG9,0.424 ,0.239 ,0.065 ,0.196 ,NA,-0.307 ,-0.643 ,0
A0A3Q7JC51,0.505 ,0.262 ,1.000 ,0.000 ,NA,-0.631 ,-1.709 ,0
A0A2K1IIB9,0.582 ,0.129 ,0.214 ,0.000 ,NA,-0.511 ,-1.706 ,0
K4BJR6,0.450 ,0.257 ,0.206 ,0.000 ,NA,-0.351 ,-0.382 ,0
B4FRK1,0.420 ,0.310 ,1.000 ,0.138 ,NA,-0.408 ,-0.748 ,0
A0A3B6ATL0,0.443 ,0.269 ,1.000 ,0.000 ,NA,-0.402 ,-1.271 ,0
B6U0W5,0.420 ,0.267 ,1.000 ,0.456 ,NA,-0.155 ,0.762 ,0
A0A2K1K8G1,0.605 ,0.157 ,0.235 ,0.000 ,NA,NA,-3.620 ,0
C7J4K4,0.555 ,0.167 ,0.000 ,0.222 ,-1.540 ,-0.437 ,-2.252 ,0
A0A3Q7H795,0.486 ,0.187 ,0.879 ,0.000 ,NA,-0.335 ,0.219 ,0
A0A0P0WF05,0.528 ,0.115 ,0.500 ,0.000 ,NA,-0.409 ,-0.912 ,0
A0A8D9M7A1,0.569 ,0.160 ,0.321 ,0.000 ,NA,-0.385 ,-1.180 ,0
B3H7E3,0.525 ,0.186 ,0.746 ,0.000 ,NA,NA,-1.281 ,0
A0A3P5YUY4,0.438 ,0.319 ,1.000 ,0.153 ,NA,-0.581 ,-0.060 ,0
A0A3B6PTP0,0.476 ,0.188 ,1.000 ,0.438 ,NA,-0.471 ,-0.842 ,0
A0A7I3YV09,0.495 ,0.135 ,0.000 ,0.000 ,NA,-0.364 ,-1.769 ,0
C7J397,0.493 ,0.191 ,1.000 ,0.000 ,NA,-0.473 ,-1.569 ,0
Q5Z525,0.435 ,0.250 ,1.000 ,0.000 ,NA,-0.530 ,-1.205 ,0
A0A2K1L489,0.515 ,0.188 ,0.000 ,0.090 ,1.150 ,-0.299 ,-1.319 ,0
A0A0P0X4T4,0.472 ,0.138 ,0.659 ,0.154 ,NA,-0.162 ,-1.134 ,0
A0A3Q7FG98,0.412 ,0.288 ,1.000 ,0.000 ,NA,-0.487 ,-0.446 ,0
A0A8D9GBY1,0.376 ,0.381 ,0.832 ,0.195 ,NA,-0.562 ,-0.307 ,0
A0A3Q7FI32,0.524 ,0.137 ,0.588 ,0.000 ,NA,NA,-3.056 ,0
A0A2K3DHG2,0.467 ,0.143 ,1.000 ,0.286 ,NA,-0.265 ,-0.939 ,0
A0A0P0VSQ6,0.440 ,0.200 ,1.000 ,0.000 ,NA,-0.507 ,-1.082 ,0
A0A0P0Y604,0.527 ,0.176 ,0.118 ,0.188 ,NA,-0.329 ,-1.716 ,0
A0A2K1ICX3,0.517 ,0.195 ,0.000 ,0.000 ,NA,-0.509 ,-1.720 ,0
A0A0P0WQG0,0.456 ,0.260 ,0.962 ,0.000 ,NA,-0.471 ,-0.227 ,0
A0A0P0W672,0.460 ,0.226 ,1.000 ,0.000 ,NA,NA,-1.905 ,0
A0A2K1K8H3,0.472 ,0.162 ,1.000 ,0.000 ,NA,-0.351 ,-1.342 ,0
A0A8D9M250,0.506 ,0.190 ,0.000 ,0.000 ,NA,-0.490 ,-1.081 ,0
A0A3Q7GPL1,0.431 ,0.270 ,0.153 ,0.000 ,NA,-0.411 ,-1.599 ,0
A0A0P0XZW2,0.466 ,0.202 ,1.000 ,0.340 ,NA,-0.377 ,-1.130 ,0
A0A3Q7I3Q6,0.543 ,0.260 ,0.169 ,0.000 ,NA,-0.599 ,-1.927 ,0
A0A2K1KH90,0.528 ,0.184 ,0.241 ,0.172 ,NA,-0.544 ,-0.775 ,0
A0A2K1J179,0.542 ,0.149 ,0.195 ,0.000 ,NA,-0.383 ,-0.809 ,0
A0A3P6BTW6,0.462 ,0.150 ,1.000 ,0.000 ,NA,-0.198 ,0.060 ,0
A0A1P8BH02,0.460 ,0.279 ,1.000 ,0.000 ,NA,-0.524 ,-0.374 ,0
A0A804LFF8,0.483 ,0.148 ,0.659 ,0.000 ,NA,-0.254 ,-2.052 ,0
A0A8D9H0A3,0.484 ,0.230 ,0.743 ,0.000 ,NA,-0.435 ,-1.654 ,0
Q7F0Z7,0.464 ,0.248 ,0.404 ,0.174 ,NA,-0.529 ,-0.954 ,0
A8JCI0,0.477 ,0.179 ,0.741 ,0.000 ,NA,-0.357 ,-0.420 ,0
A0A804R4C8,0.392 ,0.261 ,1.000 ,0.000 ,NA,-0.318 ,-0.780 ,0
A0A3P6C501,0.461 ,0.234 ,0.117 ,0.219 ,NA,-0.454 ,-1.180 ,0
A0A3P6A0D1,0.466 ,0.207 ,1.000 ,0.217 ,NA,-0.332 ,-0.966 ,0
A0A2K1L785,0.553 ,0.138 ,0.000 ,0.092 ,NA,-0.414 ,-2.012 ,0
A0A804MI40,0.477 ,0.224 ,0.000 ,0.000 ,NA,-0.455 ,-0.602 ,0
A8IWP2,0.506 ,0.230 ,1.000 ,0.460 ,NA,-0.370 ,-2.196 ,0
A0A3Q7G2A8,0.431 ,0.286 ,1.000 ,0.214 ,NA,NA,-0.613 ,0
A0A3P5ZM70,0.361 ,0.364 ,1.000 ,0.000 ,NA,NA,-0.057 ,0
A0A0P0XPS6,0.436 ,0.217 ,0.433 ,0.242 ,NA,-0.295 ,-0.332 ,0
A0A3B6C855,0.521 ,0.097 ,0.175 ,0.000 ,NA,-0.174 ,-1.998 ,0
A0A3Q7HEH9,0.399 ,0.347 ,1.000 ,0.143 ,NA,-0.535 ,0.661 ,0
A0A397YAW4,0.601 ,0.118 ,0.000 ,0.312 ,NA,-0.637 ,-2.683 ,0
A0A8D9CS36,0.511 ,0.209 ,0.000 ,0.000 ,NA,-0.428 ,-0.728 ,0
A0A0P0XRQ0,0.502 ,0.213 ,0.546 ,0.148 ,NA,-0.479 ,-1.192 ,0
A0A2K1JQE2,0.546 ,0.122 ,0.918 ,0.000 ,NA,NA,-1.653 ,0
Q0J5N0,0.395 ,0.213 ,1.000 ,0.425 ,NA,-0.124 ,0.077 ,0
A0A0P0WYC1,0.403 ,0.275 ,1.000 ,0.352 ,NA,-0.361 ,-0.195 ,0
A0A397XQS8,0.415 ,0.308 ,1.000 ,0.000 ,NA,-0.613 ,-0.958 ,0
A0A8D9CP86,0.296 ,0.372 ,1.000 ,0.128 ,NA,-0.319 ,0.370 ,0
A0A3Q7IBK5,0.477 ,0.191 ,0.989 ,0.064 ,NA,-0.450 ,-1.315 ,0
A9S433,0.385 ,0.234 ,0.484 ,0.000 ,NA,-0.280 ,-1.049 ,0
A0A2K1JFV5,0.484 ,0.243 ,0.243 ,0.000 ,NA,-0.521 ,-0.994 ,0
A0A3Q7J5U1,0.460 ,0.184 ,0.102 ,0.000 ,NA,-0.350 ,-1.237 ,0
A0A0P0WEK1,0.481 ,0.220 ,0.831 ,0.161 ,NA,-0.325 ,-0.972 ,0
P82795,0.504 ,0.153 ,0.165 ,0.000 ,NA,-0.436 ,-1.808 ,0
A0A3Q7G873,0.582 ,0.158 ,0.667 ,0.105 ,NA,NA,-1.842 ,0
Q0IW18,0.469 ,0.156 ,1.000 ,0.583 ,NA,-0.367 ,-0.444 ,0
B6T6F1,0.402 ,0.337 ,1.000 ,0.076 ,NA,-0.467 ,-0.680 ,0
A0A0P0VTV9,0.467 ,0.164 ,0.181 ,0.000 ,NA,-0.405 ,-1.477 ,0
A0A3Q7EPI3,0.482 ,0.164 ,0.000 ,0.000 ,NA,-0.222 ,-0.563 ,0
A0A3P6BZ98,0.506 ,0.181 ,1.000 ,0.000 ,NA,-0.414 ,-0.674 ,0
A0A3B6MPP9,0.435 ,0.228 ,0.862 ,0.041 ,NA,-0.388 ,0.021 ,0
A0A2K1K7H9,0.427 ,0.265 ,0.510 ,0.000 ,NA,-0.301 ,-0.828 ,0
Q6EPT1,0.409 ,0.283 ,0.947 ,0.469 ,NA,-0.492 ,-0.361 ,0
A0A2K1L2K8,0.451 ,0.246 ,0.346 ,0.000 ,NA,-0.441 ,-0.871 ,0
A0A2K1K098,0.432 ,0.235 ,1.000 ,0.000 ,NA,-0.372 ,-0.741 ,0
Q8S3N7,0.487 ,0.250 ,0.000 ,0.375 ,NA,-0.489 ,-0.497 ,0
B9EZF2,0.406 ,0.176 ,1.000 ,0.000 ,NA,-0.066 ,0.086 ,0
A0A2K1KJU4,0.523 ,0.133 ,0.227 ,0.000 ,NA,-0.294 ,-2.214 ,0
A0A0P0WEK9,0.422 ,0.280 ,1.000 ,0.000 ,NA,-0.509 ,-0.086 ,0
A0A804PE65,0.432 ,0.277 ,0.866 ,0.168 ,NA,-0.455 ,-0.626 ,0
A0A804RPA8,0.387 ,0.304 ,1.000 ,0.504 ,NA,-0.162 ,1.345 ,0
B7ESM9,0.511 ,0.204 ,0.222 ,0.120 ,NA,-0.458 ,-0.845 ,0
A0A2K1IA40,0.501 ,0.163 ,0.174 ,0.000 ,NA,-0.529 ,-2.120 ,0
A0A0P0X187,0.412 ,0.214 ,1.000 ,0.000 ,NA,-0.252 ,-0.154 ,0
A0A8D9HLF3,0.582 ,0.116 ,0.011 ,0.000 ,NA,-0.481 ,-1.852 ,0
A0A0P0W466,0.443 ,0.276 ,0.632 ,0.000 ,NA,-0.343 ,-0.884 ,0
A0A2K3DC20,0.393 ,0.271 ,1.000 ,0.234 ,NA,-0.222 ,0.122 ,0
A8IX19,0.530 ,0.203 ,0.000 ,0.000 ,NA,-0.372 ,-0.744 ,0
Q9SN67,0.469 ,0.198 ,1.000 ,0.395 ,NA,-0.456 ,-1.885 ,0
A0A2K1K2V5,0.604 ,0.138 ,0.323 ,0.369 ,NA,-0.646 ,-2.805 ,0
A0A0N7KST4,0.510 ,0.167 ,0.000 ,0.000 ,-0.440 ,-0.360 ,-1.912 ,0
A0A3B5Y4P0,0.513 ,0.111 ,0.000 ,0.000 ,NA,-0.233 ,-1.675 ,0
A0A8D9GDI8,0.428 ,0.197 ,1.000 ,0.211 ,NA,-0.269 ,0.066 ,0
A0A0P0WJH0,0.388 ,0.337 ,1.000 ,0.173 ,NA,-0.418 ,0.382 ,0
A0A397YCE5,0.480 ,0.183 ,0.743 ,0.000 ,NA,-0.286 ,0.176 ,0
Q9XGX9,0.446 ,0.301 ,0.903 ,0.000 ,NA,-0.546 ,-1.509 ,0
B6UI88,0.470 ,0.211 ,1.000 ,0.450 ,NA,-0.294 ,-1.358 ,0
A0A397ZZR0,0.545 ,0.155 ,0.000 ,0.310 ,NA,-0.400 ,-1.159 ,0
A0A3B6CBX6,0.443 ,0.260 ,1.000 ,0.000 ,NA,-0.457 ,-0.498 ,0
A0A0P0V3T6,0.335 ,0.253 ,1.000 ,0.411 ,NA,-0.065 ,-0.890 ,0
A0A2K3CVV1,0.437 ,0.283 ,1.000 ,0.000 ,NA,-0.394 ,0.649 ,0
Q10R03,0.577 ,0.198 ,0.000 ,0.330 ,NA,-0.640 ,-1.413 ,0
A0A2K1IMI0,0.479 ,0.241 ,1.000 ,0.000 ,NA,NA,-1.973 ,0
B9G9E5,0.452 ,0.186 ,0.000 ,0.000 ,NA,-0.396 ,-1.134 ,0
A0A8D9FYU4,0.491 ,0.233 ,0.000 ,0.138 ,NA,-0.449 ,-1.180 ,0
A0A3P5ZZR4,0.443 ,0.246 ,0.302 ,0.000 ,NA,-0.496 ,-1.032 ,0
B9FN13,0.471 ,0.197 ,0.780 ,0.220 ,NA,-0.339 ,-1.439 ,0
A0A8D9GYL6,0.458 ,0.260 ,0.719 ,0.000 ,NA,-0.510 ,-1.433 ,0
A0A8D9HPA2,0.459 ,0.152 ,1.000 ,0.000 ,NA,-0.271 ,-1.156 ,0
Q29PV4,0.502 ,0.163 ,0.267 ,0.000 ,NA,-0.343 ,-0.533 ,0
A0A0P0Y9T4,0.471 ,0.216 ,0.843 ,0.425 ,NA,-0.225 ,-0.366 ,0
A0A7I4A4T3,0.435 ,0.194 ,0.963 ,0.000 ,NA,-0.195 ,0.239 ,0
A0A2K3CSJ9,0.550 ,0.165 ,1.000 ,0.188 ,NA,-0.344 ,0.363 ,0
Q6PS57,0.431 ,0.222 ,1.000 ,0.144 ,NA,-0.271 ,-1.337 ,0
A0A804UHN8,0.511 ,0.215 ,0.000 ,0.116 ,NA,-0.542 ,-1.154 ,0
A0A3P6BMY0,0.428 ,0.343 ,0.657 ,0.000 ,NA,-0.319 ,-0.961 ,0
Q6K7L4,0.394 ,0.267 ,1.000 ,0.575 ,NA,-0.328 ,-0.380 ,0
A0A3P6AHQ2,0.405 ,0.330 ,1.000 ,0.000 ,NA,-0.381 ,-0.372 ,0
A0A2K1JZ81,0.498 ,0.188 ,1.000 ,0.290 ,NA,-0.379 ,-0.848 ,0
A0A0P0XGB9,0.453 ,0.264 ,0.527 ,0.000 ,NA,-0.428 ,-0.589 ,0
Q4VNZ6,0.501 ,0.180 ,0.000 ,0.000 ,NA,-0.427 ,-2.023 ,0
A0A2K1JQY0,0.516 ,0.167 ,0.364 ,0.000 ,NA,-0.425 ,-1.344 ,0
A0A804M3F1,0.530 ,0.103 ,1.000 ,0.195 ,NA,-0.172 ,0.247 ,0
A0A8D9D6G9,0.567 ,0.138 ,0.000 ,0.000 ,NA,-0.498 ,-1.025 ,0
A0A0P0VC31,0.475 ,0.136 ,0.614 ,0.279 ,1.050 ,-0.155 ,-1.960 ,0
A0A0P0XPZ1,0.514 ,0.146 ,0.768 ,0.366 ,NA,-0.321 ,-0.249 ,0
A0A0P0VLC5,0.530 ,0.140 ,0.264 ,0.147 ,NA,-0.345 ,-1.400 ,0
K4CK12,0.464 ,0.243 ,0.649 ,0.000 ,NA,-0.509 ,-0.777 ,0
A0A0P0V7V2,0.523 ,0.147 ,0.000 ,0.095 ,NA,-0.394 ,-1.468 ,0
A0A2K1JL05,0.491 ,0.138 ,0.925 ,0.000 ,NA,-0.167 ,-0.611 ,0
A0A7I3ZPR3,0.600 ,0.074 ,0.397 ,0.118 ,NA,-0.544 ,-4.062 ,0
B8A185,0.549 ,0.107 ,0.000 ,0.134 ,NA,-0.345 ,-1.297 ,0
A0A3B6ELD0,0.522 ,0.118 ,1.000 ,0.000 ,NA,-0.365 ,-2.021 ,0
Q3E6Q4,0.454 ,0.226 ,1.000 ,0.417 ,NA,-0.227 ,-0.511 ,0
A0A0P0V6J4,0.422 ,0.304 ,1.000 ,0.000 ,NA,NA,-0.764 ,0
A0A7I4FDB2,0.551 ,0.196 ,1.000 ,0.321 ,NA,NA,-1.822 ,0
Q10Q48,0.509 ,0.219 ,0.000 ,0.193 ,NA,-0.527 ,-0.863 ,0
A0A0P0XF88,0.440 ,0.195 ,0.805 ,0.421 ,NA,-0.316 ,-1.312 ,0
A0A8D9GVP3,0.521 ,0.137 ,0.000 ,0.137 ,NA,-0.379 ,-2.274 ,0
A0A8D9GS23,0.544 ,0.145 ,0.000 ,0.183 ,NA,-0.256 ,-0.419 ,0
A0A2K1JHI4,0.433 ,0.217 ,0.109 ,0.000 ,NA,-0.258 ,-1.493 ,0
A0A3Q7GWK8,0.636 ,0.154 ,0.108 ,0.000 ,NA,-0.631 ,-2.845 ,0
A0A2K1KEY0,0.474 ,0.234 ,0.000 ,0.000 ,NA,-0.346 ,-1.291 ,0
A8IVB1,0.499 ,0.294 ,0.063 ,0.000 ,NA,-0.558 ,-0.282 ,0
K4BEY2,0.485 ,0.263 ,1.000 ,0.000 ,NA,-0.520 ,-1.914 ,0
A0A2K1JIB1,0.512 ,0.136 ,1.000 ,0.373 ,NA,NA,-1.737 ,0
A0A0P0XZU6,0.544 ,0.116 ,0.274 ,0.358 ,NA,-0.444 ,-2.366 ,0
A0A0P0WZG0,0.394 ,0.305 ,1.000 ,0.486 ,NA,-0.417 ,2.658 ,0
A0A3P6CTD3,0.409 ,0.298 ,1.000 ,0.116 ,NA,-0.356 ,-0.202 ,0
A0A3P6BPP5,0.488 ,0.220 ,0.000 ,0.000 ,NA,-0.461 ,-1.272 ,0
A0A8D9M041,0.479 ,0.319 ,0.000 ,0.000 ,NA,-0.482 ,-0.609 ,0
A0A3B6KJ60,0.490 ,0.183 ,1.000 ,0.129 ,NA,-0.264 ,-0.713 ,0
A0A8D9D5Z8,0.401 ,0.338 ,1.000 ,0.189 ,NA,-0.468 ,-0.650 ,0
A9SUI8,0.473 ,0.180 ,0.982 ,0.090 ,NA,-0.377 ,-0.869 ,0
A0A8D9CT78,0.541 ,0.152 ,0.000 ,0.152 ,NA,-0.418 ,-1.123 ,0
A0A0P0UZ18,0.437 ,0.207 ,0.736 ,0.298 ,NA,-0.155 ,-2.197 ,0
A0A3P6BGN8,0.486 ,0.232 ,0.000 ,0.000 ,NA,-0.428 ,-0.995 ,0
P08529,0.506 ,0.268 ,0.000 ,0.000 ,NA,-0.408 ,-0.149 ,0
A0A8D9D5K1,0.455 ,0.153 ,1.000 ,0.000 ,NA,-0.349 ,-1.029 ,0
Q75LJ0,0.426 ,0.240 ,1.000 ,0.293 ,NA,-0.364 ,0.204 ,0
B9FBK5,0.441 ,0.184 ,0.581 ,0.176 ,NA,-0.129 ,-0.226 ,0
A0A0P0V9W0,0.407 ,0.236 ,1.000 ,0.517 ,NA,-0.213 ,-0.850 ,0
A0A0P0X496,0.429 ,0.257 ,0.973 ,0.310 ,NA,-0.386 ,-0.403 ,0
A0A0P0XQR5,0.488 ,0.200 ,0.320 ,0.000 ,NA,-0.475 ,-1.139 ,0
A0A2K1JU73,0.515 ,0.182 ,0.255 ,0.000 ,NA,NA,-1.147 ,0
A0A0P0W1Q8,0.420 ,0.227 ,1.000 ,0.000 ,NA,-0.337 ,0.283 ,0
A0A0P0X5L5,0.417 ,0.289 ,1.000 ,0.000 ,NA,-0.218 ,1.141 ,0
A0A3B6RIN6,0.487 ,0.217 ,0.442 ,0.341 ,NA,-0.410 ,-0.812 ,0
Q7XGC2,0.429 ,0.248 ,0.759 ,0.168 ,NA,-0.271 ,-0.215 ,0
A0A8D9GNJ5,0.385 ,0.340 ,1.000 ,0.128 ,NA,-0.371 ,-0.055 ,0
A0A2K1ILM4,0.483 ,0.302 ,1.000 ,0.000 ,NA,NA,-1.203 ,0
A0A2K3DTX3,0.516 ,0.162 ,0.990 ,0.152 ,NA,-0.402 ,-1.130 ,0
A0A7I4B2B5,0.496 ,0.197 ,1.000 ,0.000 ,NA,-0.415 ,-1.141 ,0
A0A8D9LRN9,0.442 ,0.183 ,1.000 ,0.000 ,NA,-0.355 ,-0.229 ,0
Q0J333,0.428 ,0.182 ,1.000 ,0.434 ,NA,-0.285 ,0.157 ,0
