UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
Q6YXK8,0.447 ,0.266 ,0.000 ,0.000 ,0.050 ,-0.126 ,0.368 ,1
A0A0P0XTF9,0.364 ,0.274 ,0.132 ,0.170 ,0.710 ,-0.203 ,0.290 ,1
Q9LK91,0.428 ,0.340 ,0.003 ,0.040 ,0.380 ,-0.313 ,1.054 ,1
Q0J8U0,0.404 ,0.288 ,0.000 ,0.095 ,-0.330 ,-0.286 ,0.549 ,1
A0A3B6DDJ7,0.456 ,0.160 ,0.060 ,0.208 ,1.740 ,0.072 ,-0.173 ,1
A0A2K1KB25,0.418 ,0.328 ,0.210 ,0.100 ,0.300 ,-0.344 ,1.102 ,1
A0A060CVM9,0.454 ,0.187 ,0.005 ,0.375 ,6.000 ,0.166 ,0.277 ,1
A0A0P0X6R4,0.368 ,0.362 ,0.424 ,0.480 ,1.750 ,-0.276 ,1.650 ,1
A0A2K3DJH5,0.441 ,0.152 ,0.129 ,0.485 ,3.130 ,0.755 ,0.258 ,1
A0A3P5YVU0,0.451 ,0.291 ,0.000 ,0.000 ,0.440 ,-0.350 ,0.360 ,1
A0A3Q7GKJ9,0.442 ,0.227 ,0.002 ,0.028 ,2.650 ,0.044 ,0.513 ,1
A0A8D9LQV4,0.406 ,0.371 ,0.399 ,0.000 ,0.720 ,-0.426 ,0.602 ,1
A0A3B6J075,0.489 ,0.199 ,0.000 ,0.044 ,1.770 ,-0.025 ,0.579 ,1
F4KGA5,0.405 ,0.339 ,0.000 ,0.156 ,2.310 ,-0.435 ,0.683 ,1
F4IT98,0.437 ,0.252 ,0.095 ,0.097 ,4.860 ,0.152 ,1.508 ,1
A0A2K1KJ58,0.432 ,0.256 ,0.000 ,0.028 ,0.530 ,-0.282 ,0.782 ,1
A0A2K1JPV1,0.439 ,0.231 ,0.000 ,0.023 ,0.810 ,-0.262 ,0.701 ,1
A0A8D9LQB5,0.465 ,0.211 ,0.000 ,0.040 ,1.650 ,-0.150 ,1.001 ,1
A0A2K3DJI6,0.426 ,0.344 ,0.035 ,0.132 ,1.930 ,-0.236 ,1.240 ,1
A0A2K3DW16,0.441 ,0.152 ,0.369 ,0.312 ,6.320 ,0.192 ,0.304 ,1
A0A8D9DCU4,0.419 ,0.265 ,0.627 ,0.074 ,1.690 ,0.267 ,0.996 ,1
A0A3B5Y2C7,0.413 ,0.299 ,0.282 ,0.095 ,3.100 ,-0.073 ,1.296 ,1
A0A2K3DKH4,0.503 ,0.129 ,0.008 ,0.129 ,8.870 ,0.194 ,1.692 ,1
A0A3P6C1W9,0.401 ,0.355 ,0.204 ,0.045 ,0.810 ,-0.458 ,0.656 ,1
Q9SW95,0.463 ,0.263 ,0.049 ,0.025 ,0.660 ,-0.304 ,0.508 ,1
A0A3Q7JCE4,0.381 ,0.175 ,1.000 ,0.213 ,9.990 ,0.393 ,2.257 ,1
A0A2K1KGQ3,0.448 ,0.205 ,0.000 ,0.000 ,1.360 ,-0.224 ,0.446 ,1
A0A0N7KIB9,0.462 ,0.195 ,0.322 ,0.255 ,4.240 ,0.090 ,0.215 ,1
A0A804RE60,0.449 ,0.237 ,0.006 ,0.024 ,2.060 ,-0.160 ,0.841 ,1
A0A804QQL2,0.443 ,0.287 ,0.112 ,0.130 ,3.910 ,-0.227 ,1.026 ,1
Q9SH31,0.435 ,0.283 ,0.053 ,0.000 ,0.630 ,-0.353 ,0.807 ,1
A0A0P0XZ47,0.427 ,0.290 ,0.000 ,0.348 ,3.970 ,-0.126 ,2.297 ,1
A0A2K1J2G3,0.431 ,0.241 ,0.334 ,0.206 ,3.910 ,-0.082 ,0.445 ,1
A0A2K3E3T0,0.440 ,0.263 ,0.000 ,0.000 ,0.370 ,-0.379 ,-0.148 ,1
A0A0N7KQP0,0.432 ,0.329 ,0.100 ,0.246 ,0.010 ,-0.279 ,0.952 ,1
A0A7I4AQ18,0.420 ,0.307 ,0.163 ,0.000 ,-1.230 ,-0.209 ,0.110 ,1
A0A3Q7IMS8,0.324 ,0.162 ,0.000 ,0.000 ,0.390 ,0.354 ,1.432 ,1
Q6DBA5,0.432 ,0.288 ,0.361 ,0.132 ,0.500 ,-0.327 ,0.494 ,1
A0A3Q7G920,0.479 ,0.203 ,0.000 ,0.000 ,-0.330 ,-0.169 ,0.579 ,1
F4IP06,0.379 ,0.414 ,0.477 ,0.205 ,-0.090 ,-0.410 ,0.563 ,1
A0A0P0VXE8,0.436 ,0.192 ,0.000 ,0.036 ,2.010 ,-0.082 ,0.337 ,1
A0A8D9MID4,0.445 ,0.338 ,0.258 ,0.154 ,0.220 ,-0.545 ,0.947 ,1
A0A3B6EQA9,0.415 ,0.291 ,0.464 ,0.066 ,-0.310 ,-0.331 ,0.391 ,1
A9TAJ3,0.440 ,0.257 ,0.000 ,0.000 ,1.630 ,-0.135 ,0.722 ,1
Q851A1,0.432 ,0.245 ,0.078 ,0.067 ,1.650 ,0.121 ,1.071 ,1
Q84R15,0.469 ,0.225 ,0.114 ,0.105 ,2.530 ,-0.069 ,0.620 ,1
Q5JJP8,0.444 ,0.281 ,0.125 ,0.166 ,0.160 ,-0.213 ,0.838 ,1
A0A3P6A8X3,0.441 ,0.278 ,0.000 ,0.000 ,-0.970 ,-0.276 ,0.292 ,1
Q0JL82,0.440 ,0.279 ,0.000 ,0.052 ,-0.090 ,-0.326 ,0.567 ,1
A0A3B6EIT7,0.411 ,0.334 ,0.051 ,0.064 ,-0.070 ,-0.272 ,0.784 ,1
A0A3Q7FY41,0.377 ,0.292 ,0.156 ,0.127 ,4.400 ,0.114 ,1.519 ,1
A0A2K1IJU8,0.451 ,0.291 ,0.000 ,0.069 ,0.610 ,-0.324 ,0.495 ,1
A0A3Q7H6A8,0.499 ,0.181 ,0.000 ,0.000 ,0.820 ,-0.237 ,0.901 ,1
A0A1D6LXS9,0.410 ,0.318 ,0.230 ,0.115 ,-0.280 ,-0.444 ,0.007 ,1
A0A3Q7HA99,0.414 ,0.238 ,0.090 ,0.017 ,1.250 ,-0.123 ,0.784 ,1
K4B730,0.392 ,0.342 ,0.096 ,0.209 ,2.280 ,-0.253 ,0.739 ,1
A9RLC6,0.425 ,0.297 ,0.514 ,0.075 ,-0.730 ,-0.345 ,0.921 ,1
P46665,0.408 ,0.295 ,0.366 ,0.131 ,-0.200 ,-0.330 ,0.053 ,1
Q6EPV6,0.419 ,0.267 ,0.003 ,0.041 ,1.770 ,-0.130 ,0.840 ,1
A0A3B6A116,0.401 ,0.239 ,0.673 ,0.313 ,2.690 ,0.068 ,0.505 ,1
A0A3P5YRQ7,0.417 ,0.364 ,0.129 ,0.117 ,0.180 ,-0.539 ,0.258 ,1
A0A3Q7IJW3,0.445 ,0.303 ,0.289 ,0.521 ,2.610 ,-0.427 ,-0.797 ,1
Q9ZPW6,0.397 ,0.357 ,0.121 ,0.081 ,-0.260 ,-0.264 ,1.920 ,1
A0A3B6CG54,0.439 ,0.226 ,0.209 ,0.082 ,2.750 ,-0.093 ,0.450 ,1
A0A804RQC9,0.462 ,0.207 ,0.000 ,0.098 ,1.600 ,-0.196 ,1.060 ,1
A0A3Q7FH22,0.454 ,0.278 ,0.000 ,0.000 ,-1.300 ,-0.401 ,0.007 ,1
A0A2K3DDH5,0.455 ,0.222 ,0.000 ,0.062 ,4.200 ,-0.222 ,0.821 ,1
A0A3B6EIW4,0.401 ,0.316 ,0.444 ,0.075 ,0.090 ,-0.423 ,1.642 ,1
A0A3Q7GFE4,0.424 ,0.274 ,0.000 ,0.067 ,2.760 ,-0.096 ,1.326 ,1
Q7XA68,0.415 ,0.341 ,0.224 ,0.127 ,-0.360 ,-0.418 ,0.627 ,1
A0A385H9C9,0.445 ,0.304 ,0.000 ,0.000 ,-0.430 ,-0.469 ,0.309 ,1
A0A3Q7EFW8,0.453 ,0.293 ,0.017 ,0.096 ,-0.360 ,-0.389 ,0.271 ,1
A0A3B6T972,0.478 ,0.209 ,0.025 ,0.057 ,4.310 ,0.001 ,0.665 ,1
A0A804MKF7,0.449 ,0.257 ,0.000 ,0.069 ,1.370 ,-0.187 ,0.743 ,1
A0A3Q7HUP0,0.447 ,0.243 ,0.000 ,0.019 ,2.020 ,-0.172 ,1.027 ,1
A0A1P8AUB6,0.450 ,0.275 ,0.273 ,0.126 ,0.080 ,-0.303 ,0.401 ,1
F4J1A4,0.399 ,0.267 ,0.199 ,0.177 ,0.860 ,0.023 ,0.393 ,1
A0A804LVU1,0.441 ,0.209 ,0.122 ,0.000 ,1.660 ,-0.007 ,0.958 ,1
A0A2K3CZK2,0.459 ,0.196 ,0.000 ,0.044 ,0.620 ,-0.189 ,0.487 ,1
Q5KQE3,0.444 ,0.227 ,0.105 ,0.050 ,1.450 ,-0.038 ,0.631 ,1
A0A7I4EKD8,0.502 ,0.162 ,0.000 ,0.122 ,2.370 ,-0.284 ,0.999 ,1
A0A3Q7FPV5,0.427 ,0.236 ,0.183 ,0.366 ,1.180 ,0.099 ,0.507 ,1
A0A2K1KD46,0.431 ,0.247 ,0.057 ,0.110 ,2.220 ,-0.202 ,0.322 ,1
A0A3Q7FVX5,0.476 ,0.189 ,0.000 ,0.095 ,0.130 ,-0.225 ,1.713 ,1
A0A1P8BGU4,0.412 ,0.303 ,0.034 ,0.075 ,1.920 ,-0.051 ,1.298 ,1
A0A3Q7GBP5,0.454 ,0.284 ,0.009 ,0.081 ,0.520 ,-0.311 ,0.994 ,1
A0A3Q7IQP1,0.488 ,0.118 ,0.000 ,0.000 ,NA,0.018 ,1.208 ,1
A0A2K3D076,0.435 ,0.180 ,0.068 ,0.442 ,5.730 ,0.863 ,1.889 ,1
A0A2K1KZJ9,0.437 ,0.270 ,0.000 ,0.070 ,1.620 ,-0.201 ,0.848 ,1
A0A3P5Z5E9,0.388 ,0.331 ,0.664 ,0.118 ,3.760 ,0.291 ,1.212 ,1
A0A3Q7GSL9,0.441 ,0.336 ,0.566 ,0.000 ,-0.220 ,-0.453 ,-0.148 ,1
A0A3P6BEY7,0.450 ,0.258 ,0.094 ,0.094 ,2.180 ,-0.172 ,0.155 ,1
A0A3P5YST4,0.440 ,0.288 ,0.154 ,0.104 ,0.380 ,-0.253 ,1.079 ,1
A0A2K3CZM8,0.480 ,0.099 ,0.383 ,0.596 ,8.610 ,0.297 ,3.565 ,1
A0A0N7KRN9,0.395 ,0.322 ,0.776 ,0.623 ,1.470 ,-0.443 ,0.022 ,1
A8HU66,0.469 ,0.194 ,0.000 ,0.161 ,1.980 ,0.138 ,0.485 ,1
A0A3Q7EPA0,0.471 ,0.265 ,0.000 ,0.022 ,-0.490 ,-0.299 ,-0.014 ,1
A0A3P5Y6C2,0.444 ,0.239 ,0.000 ,0.000 ,2.730 ,-0.315 ,0.778 ,1
A0A2K3DUN4,0.450 ,0.171 ,0.121 ,0.185 ,5.080 ,0.066 ,0.487 ,1
A0A2K3CY53,0.467 ,0.167 ,0.002 ,0.699 ,7.330 ,0.462 ,1.688 ,1
A0A3B6B5F8,0.441 ,0.213 ,0.000 ,0.075 ,1.540 ,-0.007 ,0.703 ,1
A0A2K3DN94,0.477 ,0.131 ,0.073 ,0.449 ,9.320 ,0.292 ,3.245 ,1
A0A2K3DW82,0.452 ,0.237 ,0.074 ,0.165 ,4.790 ,-0.062 ,0.914 ,1
A0A0N7KG11,0.469 ,0.297 ,0.000 ,0.000 ,-0.230 ,-0.586 ,-0.155 ,1
A0A2K3DQZ8,0.482 ,0.101 ,0.000 ,0.516 ,7.400 ,0.607 ,3.184 ,1
Q0DZA4,0.411 ,0.333 ,0.256 ,0.077 ,0.810 ,-0.486 ,-0.042 ,1
A0A2K1J0Q5,0.381 ,0.227 ,0.028 ,0.229 ,2.180 ,0.241 ,0.753 ,1
A0A0P0VP72,0.396 ,0.297 ,0.421 ,0.584 ,3.140 ,-0.287 ,2.133 ,1
A0A8D9G250,0.422 ,0.260 ,0.222 ,0.150 ,2.450 ,-0.094 ,0.925 ,1
A0A2K3DWW1,0.464 ,0.167 ,0.021 ,0.314 ,2.740 ,0.085 ,0.016 ,1
Q7X9V2,0.425 ,0.311 ,0.203 ,0.083 ,2.860 ,-0.169 ,0.983 ,1
Q6ZHH2,0.386 ,0.351 ,0.449 ,0.275 ,0.170 ,-0.373 ,0.492 ,1
A0A3Q7I5N5,0.437 ,0.228 ,0.000 ,0.056 ,4.630 ,0.148 ,0.967 ,1
A0A8D9G9X4,0.409 ,0.246 ,0.228 ,0.078 ,2.200 ,-0.083 ,0.168 ,1
A0A3B6RE53,0.441 ,0.299 ,0.221 ,0.185 ,0.160 ,-0.283 ,0.689 ,1
Q9LU73,0.442 ,0.250 ,0.000 ,0.112 ,0.940 ,0.133 ,1.017 ,1
A0A2K1J7V5,0.491 ,0.179 ,0.000 ,0.000 ,0.160 ,-0.149 ,0.890 ,1
A9TBZ8,0.403 ,0.386 ,0.553 ,0.200 ,-0.790 ,-0.554 ,0.267 ,1
A0A804NN94,0.443 ,0.272 ,0.172 ,0.071 ,0.460 ,-0.364 ,0.862 ,1
B4F827,0.417 ,0.306 ,0.000 ,0.056 ,3.000 ,-0.378 ,0.310 ,1
F4K2D7,0.460 ,0.243 ,0.018 ,0.061 ,1.620 ,-0.217 ,0.592 ,1
Q0DNR7,0.467 ,0.190 ,0.000 ,0.062 ,1.640 ,-0.157 ,0.896 ,1
A0A8D9LWM2,0.427 ,0.276 ,0.136 ,0.019 ,1.230 ,-0.034 ,0.621 ,1
A0A2K3DBW7,0.408 ,0.392 ,0.238 ,0.260 ,2.030 ,-0.172 ,0.014 ,1
A0A3P5YL31,0.450 ,0.291 ,0.151 ,0.090 ,-0.160 ,-0.283 ,-0.133 ,1
A0A0P0V7D8,0.444 ,0.302 ,0.050 ,0.148 ,2.490 ,-0.271 ,1.735 ,1
A0A397YCJ0,0.383 ,0.329 ,1.000 ,0.312 ,5.550 ,-0.186 ,2.004 ,1
A0A0P0UZ37,0.419 ,0.257 ,0.154 ,0.000 ,0.140 ,-0.214 ,0.955 ,1
A0A1D6EV59,0.435 ,0.220 ,0.000 ,0.035 ,2.880 ,-0.028 ,1.415 ,1
A0A0P0X1Q1,0.398 ,0.290 ,0.197 ,0.058 ,1.340 ,-0.105 ,0.872 ,1
A0A2K1KAA5,0.446 ,0.265 ,0.110 ,0.020 ,2.820 ,-0.168 ,0.686 ,1
A0A3P5Y4Z0,0.459 ,0.174 ,0.095 ,0.075 ,1.030 ,-0.092 ,0.543 ,1
A0A804MQT8,0.432 ,0.179 ,0.133 ,0.310 ,3.750 ,0.076 ,1.637 ,1
A0A2K3E736,0.461 ,0.185 ,0.041 ,0.304 ,4.650 ,0.137 ,1.184 ,1
A0A3B6NQQ3,0.454 ,0.253 ,0.000 ,0.042 ,0.510 ,-0.104 ,0.672 ,1
A0A7I4EIT9,0.436 ,0.299 ,0.328 ,0.185 ,0.920 ,-0.218 ,0.250 ,1
A0A2K1K425,0.437 ,0.246 ,0.361 ,0.157 ,2.450 ,-0.187 ,1.860 ,1
B4FV64,0.453 ,0.209 ,0.109 ,0.068 ,2.950 ,0.014 ,0.760 ,1
A0A3Q7HNT5,0.452 ,0.249 ,0.066 ,0.104 ,3.290 ,0.165 ,0.945 ,1
A0A0P0VVR4,0.463 ,0.232 ,0.103 ,0.037 ,1.990 ,-0.130 ,0.601 ,1
A0A3B5Y7M5,0.415 ,0.318 ,0.548 ,0.249 ,2.980 ,-0.048 ,1.580 ,1
A0A3Q7IZB8,0.463 ,0.279 ,0.000 ,0.000 ,-0.540 ,-0.400 ,0.298 ,1
A0A3Q7J1Z3,0.444 ,0.257 ,0.072 ,0.037 ,1.950 ,0.028 ,0.898 ,1
A0A1I9LMX9,0.460 ,0.203 ,0.000 ,0.096 ,1.210 ,-0.213 ,0.816 ,1
A0A2K3DF89,0.465 ,0.193 ,0.037 ,0.539 ,9.200 ,0.341 ,1.562 ,1
A0A0P0XQE0,0.476 ,0.184 ,0.077 ,0.096 ,2.050 ,-0.042 ,0.582 ,1
A0A2K1KWG4,0.474 ,0.161 ,0.000 ,0.047 ,1.710 ,-0.056 ,0.227 ,1
A0A3B6AQI3,0.428 ,0.181 ,0.000 ,0.029 ,3.140 ,0.129 ,0.879 ,1
A0A8D9I5Q7,0.433 ,0.325 ,0.736 ,0.364 ,0.240 ,-0.296 ,0.450 ,1
A0A3Q7EV95,0.479 ,0.175 ,0.000 ,0.026 ,0.620 ,-0.212 ,0.850 ,1
Q0J174,0.426 ,0.373 ,0.000 ,0.000 ,0.030 ,-0.550 ,0.664 ,1
A0A3B6UA66,0.424 ,0.262 ,0.201 ,0.061 ,3.130 ,0.060 ,1.276 ,1
A0A2K3DIS0,0.472 ,0.116 ,0.000 ,0.212 ,4.810 ,0.099 ,0.568 ,1
A0A3Q7EWT6,0.436 ,0.290 ,0.000 ,0.023 ,-0.400 ,-0.311 ,0.069 ,1
A0A2K3DLV7,0.425 ,0.235 ,0.320 ,0.253 ,4.910 ,-0.077 ,1.473 ,1
Q9FE52,0.416 ,0.318 ,0.143 ,0.115 ,2.630 ,-0.371 ,0.819 ,1
A0A3B6N0A6,0.423 ,0.284 ,0.101 ,0.026 ,0.920 ,-0.311 ,0.574 ,1
A0A3Q7GI72,0.472 ,0.193 ,0.000 ,0.000 ,-0.530 ,-0.251 ,0.598 ,1
F4JDV4,0.449 ,0.251 ,0.009 ,0.054 ,2.690 ,-0.182 ,0.913 ,1
A0A3Q7IWS6,0.385 ,0.356 ,0.062 ,0.068 ,-2.760 ,-0.622 ,0.022 ,1
A0A2K1ITY9,0.353 ,0.393 ,1.000 ,0.304 ,2.610 ,0.037 ,2.049 ,1
A0A3P6ACK7,0.460 ,0.210 ,0.000 ,0.000 ,1.010 ,-0.125 ,0.790 ,1
C0P3W9,0.458 ,0.223 ,0.103 ,0.064 ,1.110 ,-0.192 ,0.854 ,1
A0A3B6PIN2,0.424 ,0.299 ,0.181 ,0.000 ,1.470 ,-0.473 ,0.537 ,1
A0A2K3D1T7,0.425 ,0.214 ,0.744 ,0.599 ,4.020 ,0.329 ,1.959 ,1
K4C832,0.421 ,0.243 ,0.000 ,0.000 ,0.540 ,-0.076 ,0.660 ,1
F4JVE0,0.421 ,0.240 ,0.105 ,0.077 ,1.310 ,-0.150 ,1.086 ,1
A0A0P0Y5K5,0.423 ,0.236 ,0.095 ,0.000 ,2.500 ,-0.141 ,1.015 ,1
A0A2K3DIF2,0.470 ,0.142 ,0.000 ,0.069 ,2.480 ,-0.101 ,-0.039 ,1
A0A0P0WV74,0.461 ,0.226 ,0.061 ,0.017 ,2.640 ,-0.157 ,0.240 ,1
A0A804N8C9,0.463 ,0.224 ,0.000 ,0.000 ,1.240 ,-0.323 ,1.130 ,1
O22151,0.470 ,0.265 ,0.000 ,0.000 ,-0.490 ,-0.301 ,0.228 ,1
A0A804N6T1,0.433 ,0.244 ,0.065 ,0.048 ,2.600 ,-0.084 ,1.159 ,1
K4CSY5,0.424 ,0.281 ,0.000 ,0.065 ,2.490 ,-0.234 ,0.815 ,1
A0A2K3CWH5,0.442 ,0.186 ,0.117 ,0.670 ,8.100 ,0.732 ,1.953 ,1
A0A3B6GR76,0.453 ,0.236 ,0.000 ,0.076 ,1.760 ,-0.195 ,0.732 ,1
A0A3P6B175,0.431 ,0.205 ,0.000 ,0.039 ,3.650 ,-0.143 ,0.573 ,1
A0A3B6B055,0.475 ,0.187 ,0.000 ,0.125 ,2.010 ,0.120 ,0.474 ,1
A0A2K1KVG6,0.437 ,0.317 ,0.328 ,0.193 ,0.760 ,-0.313 ,1.143 ,1
A0A3Q7EML1,0.437 ,0.240 ,0.145 ,0.000 ,1.590 ,-0.099 ,0.814 ,1
Q8L751,0.424 ,0.280 ,0.000 ,0.114 ,2.750 ,0.017 ,1.121 ,1
F4JCR3,0.429 ,0.276 ,0.024 ,0.045 ,2.770 ,-0.069 ,1.016 ,1
A0A3P5YC41,0.433 ,0.255 ,0.225 ,0.090 ,2.910 ,-0.057 ,0.956 ,1
K7UXA1,0.395 ,0.208 ,0.297 ,0.203 ,3.290 ,-0.026 ,0.845 ,1
A0A3Q7IE97,0.404 ,0.341 ,0.000 ,0.143 ,-0.410 ,-0.562 ,0.334 ,1
A0A3P6CUJ4,0.337 ,0.466 ,1.000 ,0.277 ,3.050 ,-0.241 ,1.991 ,1
A0A3B6KCJ3,0.444 ,0.264 ,0.026 ,0.086 ,1.760 ,-0.255 ,1.297 ,1
A0A804LGR4,0.450 ,0.302 ,0.000 ,0.000 ,-0.460 ,-0.404 ,-0.331 ,1
B6TN68,0.403 ,0.327 ,0.628 ,0.231 ,3.390 ,-0.277 ,0.773 ,1
F4JLS2,0.464 ,0.203 ,0.000 ,0.044 ,0.750 ,-0.199 ,0.051 ,1
A0A8D9CYA6,0.423 ,0.239 ,0.075 ,0.182 ,5.140 ,0.027 ,1.279 ,1
Q9LGR0,0.429 ,0.281 ,0.184 ,0.114 ,1.340 ,-0.127 ,1.639 ,1
A0A3P6CS64,0.450 ,0.242 ,0.125 ,0.065 ,0.760 ,-0.171 ,0.268 ,1
A0A8D9M4H8,0.377 ,0.322 ,0.150 ,0.086 ,1.050 ,-0.139 ,0.339 ,1
Q41782,0.460 ,0.215 ,0.076 ,0.089 ,0.610 ,-0.158 ,0.536 ,1
A0A8D9I3G6,0.389 ,0.342 ,0.236 ,0.062 ,-1.550 ,-0.441 ,0.395 ,1
A0A2K3CW52,0.453 ,0.177 ,0.030 ,0.493 ,8.420 ,0.275 ,1.784 ,1
A0A3Q7JRY5,0.395 ,0.190 ,0.109 ,0.177 ,-0.450 ,0.154 ,0.754 ,1
