UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
A7XXC2,0.461369193,0.234718826,0,0,0.95,-0.163,0.473206,0
A8AZZ3,0.44039886,0.230769231,0.241025641,0.282051282,-1.16,0.038,0.292388,0
A8BB85,0.490471167,0.221518987,0,0,0.13,-0.042,0.514142,0
A8CDV5,0.340677966,0.220338983,1,0.449152542,#N/A,-0.067,1.69275,0
A8GG79,0.454189435,0.232240437,0,0,0.1,-0.229,0.27357,0
A8I0L8,0.415111111,0.24,1,0,#N/A,-0.448,-1.54605,0
A8KRL3,0.488172043,0.184331797,0,0,-1.06,-0.309,-0.43142,0
A8MTZ0,0.439613527,0.282608696,1,0.206521739,#N/A,-0.57,-1.36324,0
A8ULG6,0.438095238,0.239130435,0,0,0.06,-0.146,0.998064,0
A9CEQ8,0.485920047,0.23015873,0,0,0.74,-0.336,0.480312,0
A9CKY2,0.475120773,0.210144928,0,0,0.67,-0.3,0.124868,0
A9LID6,0.476155359,0.22300885,0,0.022418879,1.74,-0.191,1.29465,0
A9PCL4,0.502537723,0.240740741,0,0,-1.57,-0.53,0.404989,0
B0FRH7,0.351666667,0.416666667,1,0.183333333,#N/A,-0.428,0.507069,0
B0SR19,0.599215686,0.117647059,0.011764706,0,#N/A,-0.47,-1.94464,0
B0Y813,0.455925926,0.2625,0,0,-0.8,-0.452,-0.158487,0
B2LME8,0.450388889,0.19,0,0.0725,2.24,-0.064,1.44989,0
B3EWH0,0.428472222,0.3125,1,0,#N/A,-0.782,-1.90686,0
B3EYM8,0.464691358,0.193650794,0,0,0.46,-0.224,0.70401,0
B4Y891,0.425208428,0.19372442,0.102319236,0.008185539,3.86,-0.034,1.43452,0
B5BLW5,0.487109659,0.238562092,0,0,0.15,-0.288,0.125505,0
B6H6L7,0.483932052,0.205513784,0,0.135338346,0.7,-0.306,0.899202,0
B6I985,0.51031746,0.161654135,0,0.146616541,-0.35,-0.269,-0.603416,0
B6VDJ7,0.424836601,0.270588235,1,0,#N/A,-0.439,-1.03173,0
B7IE18,0.586900585,0.130526316,0,0.075789474,-0.43,-0.252,-0.208392,0
B7T1D7,0.458908382,0.259649123,0,0.066666667,2.46,-0.257,0.914035,0
B7T1D9,0.449212121,0.269090909,0,0.050909091,1.41,-0.256,0.407831,0
B8NJH3,0.481711169,0.211886305,0,0.036175711,-0.67,-0.196,-0.471948,0
B8YB65,0.345512821,0.490384615,1,0.509615385,#N/A,-0.76,0.365571,0
B9KDD4,0.535955056,0.179775281,0,0.084269663,-0.88,-0.196,-0.09963,0
B9UCQ5,0.456548578,0.260869565,0,0.06763285,0.98,-0.273,0.109268,0
C0J347,0.423108238,0.301724138,0.193965517,0.155172414,1.26,-0.139,1.03088,0
C1I202,0.493290392,0.154589372,0,0,0.57,-0.204,0.55124,0
C3TAR7,0.509578544,0.220689655,0,0,-1.82,-0.481,-1.31781,0
C4LQ26,0.458888889,0.258928571,0.083928571,0.042857143,0.81,-0.252,1.0088,0
C4M0U8,0.423914643,0.364238411,0.688741722,0,-2.39,-0.542,0.331104,0
C4M7X2,0.465828637,0.280884265,0,0.046814044,0.77,-0.355,0.661292,0
C4PB33,0.461142463,0.25,0,0.0248307,0.61,-0.124,0.690827,0
C4R4Y0,0.451163384,0.227194492,0.096385542,0.105565118,6.17,0.327,0.946934,0
C5W716,0.603222222,0.11,0,0.29,#N/A,-0.318,-1.17491,0
C6KSX0,0.47790586,0.201729107,0,0.106628242,-0.5,-0.286,0.12593,0
C6Y4D0,0.466155811,0.333333333,1,0,#N/A,-0.659,-1.09711,0
C9ZXG5,0.489360587,0.254716981,0,0,0.32,-0.359,-0.663498,0
D0AB09,0.461968857,0.228028504,0.011876485,0.035629454,-0.34,-0.111,-0.0953991,0
D0NBE6,0.448906387,0.270341207,0,0,-0.14,-0.397,-0.150727,0
D0VWR1,0.510561056,0.164356436,0,0.118811881,1.05,-0.237,0.823748,0
D0VWU3,0.484769539,0.128256513,0,0.126252505,2.29,-0.012,0.751889,0
D1A4G7,0.471744825,0.234220532,0,0.03878327,1.63,-0.05,0.771638,0
D1M863,0.435402299,0.310344828,0.517241379,0.165517241,-0.62,-0.441,-0.621728,0
D3DFG8,0.466982622,0.28436019,0,0,0.48,-0.487,-0.259848,0
D3KFX4,0.458133333,0.242666667,0,0,-0.18,-0.228,0.335187,0
D3WAD0,0.440537241,0.340659341,1,0.164835165,#N/A,-0.552,-0.243415,0
D3WZ85,0.479215686,0.24,0,0.054117647,1.89,-0.304,0.903482,0
D4AEP7,0.462163485,0.251101322,0,0,0.13,-0.25,0.878097,0
D4GUF6,0.508812261,0.252873563,1,0.448275862,#N/A,-0.52,0.07382,0
D4GVB0,0.490096618,0.293478261,1,0,#N/A,-0.609,0.193053,0
D6PZY5,0.407193732,0.237179487,0.557692308,0.442307692,11.97,0.226,6.05253,0
E1BSW7,0.415427658,0.330935252,0.618705036,0.086330935,#N/A,-0.55,-0.536261,0
E1UJ20,0.508154944,0.28440367,0,0.119266055,#N/A,-0.621,-0.547565,0
E1VBK4,0.51095994,0.238095238,0,0,-0.88,-0.486,-0.0770217,0
E3T1W8,0.497165742,0.197781885,0,0.146025878,1.04,-0.142,1.25211,0
E5LC01,0.292032229,0.367949866,0.846016115,0.601611459,4.96,0.409,0.694404,0
E6PBU3,0.41996892,0.314685315,1,0.370629371,-1.92,-0.337,1.29083,0
E6PBU9,0.414991182,0.312169312,0.227513228,0.301587302,-0.56,-0.464,1.34947,0
E6UBR9,0.464577114,0.226865672,0,0,0.7,-0.248,0.304444,0
E6UIS7,0.458175014,0.259067358,0,0.03626943,0.8,-0.404,0.593647,0
E6Y5X0,0.487738095,0.21547619,0,0.044047619,1.31,-0.277,1.26693,0
E6Z0R4,0.422401434,0.419354839,1,0,#N/A,-0.76,-1.51356,0
E8MGH8,0.46350895,0.23556231,0,0.018237082,0.35,-0.209,0.744979,0
E8XBD7,0.504780745,0.213649852,0,0.050445104,0.77,-0.22,0.499637,0
E9AD06,0.475555556,0.26,0,0,-1.07,-0.233,-0.258476,0
E9ADE1,0.45238837,0.224299065,0,0.130841121,-0.47,-0.225,-0.473157,0
E9AE57,0.466999218,0.23415493,0,0,1.51,-0.187,0.756054,0
F0TTD6,0.476146384,0.21031746,0,0,-1.47,-0.099,-0.290706,0
F0ZBA6,0.482944531,0.171073095,0,0.01399689,1.64,-0.12,0.479544,0
F1QCV2,0.483851852,0.207407407,0,0,1.05,-0.19,0.303693,0
F1QGH7,0.477293447,0.198717949,0,0.016666667,5.52,-0.133,0.400938,0
F1QR43,0.460959424,0.216723549,0,0.046075085,0.25,-0.214,0.589563,0
F1RAX4,0.53384743,0.164179104,0.047761194,0.088059701,0.86,-0.243,-0.0118432,0
F1RE08,0.460208333,0.25625,0,0.027083333,-0.32,-0.2,0.244036,0
F2WK69,0.455290304,0.222811671,0,0.066312997,0.32,-0.147,0.817198,0
F2Z293,0.487379973,0.205761317,0,0,0.07,-0.324,0.492237,0
F4JL28,0.441263058,0.286324786,0,0,0.72,-0.504,0.0674655,0
F6IAY2,0.449165061,0.231213873,0,0.086705202,1.88,-0.117,0.576707,0
F7DSA5,0.423433048,0.320512821,0.147435897,0.044871795,0.76,-0.41,1.02193,0
F8UU09,0.468443497,0.166311301,0,0,1.81,-0.048,1.11463,0
F9UST4,0.477334944,0.239130435,0,0.054347826,-0.18,-0.258,0.257104,0
G0S3L5,0.456634257,0.258162821,0.006965607,0.015237266,1.6,-0.152,1.33154,0
G0S4M4,0.427449223,0.298387097,0,0.069892473,-0.59,-0.275,0.637671,0
G1K3N3,0.407510288,0.287037037,0.972222222,0.185185185,#N/A,-0.402,0.690614,0
G3ECR4,0.518112633,0.260273973,0,0,-1.68,-0.518,-0.907876,0
G3V7P1,0.433292782,0.262773723,0,0.120437956,-0.73,0.018,-0.270597,0
G4NEJ8,0.389780521,0.333333333,1,0.141975309,-0.67,-0.422,1.60135,0
G4VQX9,0.484884259,0.247916667,0,0.025,-0.45,-0.391,-0.360769,0
G5EFZ1,0.476376005,0.218923933,0,0,-0.06,-0.203,0.932281,0
G8HXD9,0.403373016,0.357142857,1,0.303571429,#N/A,,-0.780982,0
H0W0T5,0.507453294,0.191150442,0,0.054867257,-0.37,-0.256,0.348435,0
H6LGM7,0.491094148,0.240458015,0,0,0.41,-0.296,0.00222162,0
I1JLC8,0.32031746,0.342857143,1,0.123809524,#N/A,-0.28,2.61536,0
I1WVY3,0.485091466,0.110185778,0,0.147982063,3.14,0.196,2.80661,0
I6WU39,0.469306931,0.287128713,0,0,#N/A,-0.553,-0.619947,0
I7MK25,0.353483017,0.435233161,0.383419689,0.21761658,-0.13,-0.536,1.59811,0
J2EKT7,0.403116531,0.268292683,1,0,#N/A,-0.452,-0.82285,0
J7FTI7,0.398148148,0.25308642,0.648148148,0.432098765,10.85,0.208,5.67388,0
J7M799,0.390389123,0.35443038,0.23628692,0.042194093,1.24,-0.472,-0.443279,0
J7QA90,0.430429293,0.295454545,1,0,#N/A,-0.338,-1.2101,0
J7QLC0,0.4733164,0.224501758,0,0.158264947,4.37,-0.116,2.51824,0
J8TM36,0.562414761,0.184115523,0.155234657,0.151624549,-0.86,-0.388,-0.742839,0
J9ULM6,0.455767196,0.223809524,0,0,-0.03,-0.237,0.686841,0
J9V8B5,0.464719359,0.278350515,1,0,#N/A,-0.557,-1.09356,0
O03983,0.506254599,0.258278146,0,0,-1.21,-0.49,-0.252612,0
O05574,0.425252525,0.218181818,0.9,0.363636364,#N/A,-0.229,0.341019,0
O06522,0.470004983,0.152466368,0,0,-0.5,-0.007,-0.44947,0
O06662,0.478619529,0.242424242,0,0,#N/A,-0.333,-0.260485,0
O07001,0.477319588,0.257731959,0,0,-1.55,-0.503,-0.22801,0
O07006,0.432436163,0.279503106,0,0,-1.34,-0.497,0.00641984,0
O07427,0.500637196,0.218637993,0,0.068100358,0.93,-0.399,0.307711,0
O07883,0.488131313,0.254545455,0,0,-0.66,-0.334,-0.105805,0
O08785,0.426887589,0.176608187,0.065497076,0.175438596,1.72,0.584,0.171914,0
O08908,0.434610649,0.268698061,0,0.145429363,1.32,-0.281,0.579125,0
O13916,0.397361111,0.325,1,0.1375,#N/A,-0.577,-1.07437,0
O14187,0.447458504,0.24121879,0.025814642,0.030046551,1.66,-0.142,0.855701,0
O14198,0.446269458,0.241545894,0,0,-0.2,-0.299,-0.545817,0
O14214,0.39375,0.371710526,0.273026316,0.078947368,-0.11,-0.285,0.502495,0
O14745,0.420949721,0.282122905,0.198324022,0.139664804,2.13,-0.282,0.776915,0
O15922,0.455978126,0.223713647,0.111856823,0.158836689,1.37,-0.19,0.309786,0
O16299,0.433352039,0.296296296,0.158249158,0.074074074,1.54,-0.088,0.837683,0
O17428,0.433560844,0.271167681,0,0.028223575,2,-0.135,1.1268,0
O23764,0.413744076,0.251184834,1,0.236966825,1.45,-0.155,1.9219,0
O23813,0.459510061,0.242519685,0.033070866,0.056692913,0.8,-0.256,1.14626,0
O24172,0.358444444,0.42,1,0,#N/A,,-0.936431,0
O24872,0.50285423,0.188073394,0,0,-0.67,-0.306,-0.439261,0
O25010,0.35585997,0.424657534,1,0,#N/A,-0.572,-0.000849444,0
O25503,0.480788804,0.267175573,0,0.045801527,-0.64,-0.312,-0.140828,0
O25555,0.378933333,0.376,1,0,#N/A,-0.536,0.061356,0
O25909,0.481969882,0.285714286,0,0,-0.51,-0.445,-0.0886526,0
O26147,0.456363636,0.309090909,1,0,#N/A,,-1.46818,0
O26255,0.497431302,0.225806452,0,0.134408602,-0.62,-0.403,-0.562185,0
O26356,0.468464052,0.352941176,1,0,#N/A,-0.688,-0.859098,0
O26807,0.441795438,0.324503311,0,0,0.77,-0.561,-0.163142,0
O26894,0.42921147,0.306451613,1,0,#N/A,-0.579,-0.676468,0
O26981,0.492640693,0.311688312,1,0,#N/A,-0.666,-0.485653,0
O27081,0.492147034,0.263157895,0,0,#N/A,-0.523,-0.296538,0
O27099,0.489548955,0.217821782,0,0.069306931,1.05,-0.294,0.0341738,0
O27122,0.444300144,0.350649351,1,0,#N/A,-0.745,-1.17258,0
O27635,0.484444444,0.35,0,0,-2.68,-0.754,-0.607026,0
O27647,0.421652422,0.397435897,1,0.141025641,#N/A,-0.811,-0.568507,0
O27734,0.503870162,0.303370787,1,0.168539326,#N/A,-0.722,-0.550097,0
O28025,0.464920635,0.311904762,0,0.066666667,0.87,-0.544,0.477469,0
O28362,0.465577342,0.333333333,0,0,#N/A,-0.648,0.448343,0
O28401,0.480676329,0.298550725,0,0.089855072,-0.51,-0.435,0.615733,0
O28440,0.496327684,0.292372881,0,0,-1.61,-0.496,0.449666,0
O28597,0.47478458,0.26122449,0,0,-0.6,-0.425,-0.0941413,0
O28751,0.501678241,0.270833333,0,0,-1.25,-0.39,0.301095,0
O28769,0.498323471,0.213017751,0,0.103550296,-0.34,-0.243,-0.334126,0
O28846,0.606684734,0.077235772,0,0.264227642,-0.13,-0.239,0.568817,0
O28951,0.462607338,0.217798595,0,0,0.11,-0.131,0.784837,0
O29010,0.375854701,0.471153846,1,0.153846154,#N/A,-0.828,0.155922,0
O29329,0.483295019,0.268965517,0,0,0.26,-0.285,1.01329,0
O29370,0.502253669,0.273584906,0,0.136792453,-1.26,-0.577,0.0725621,0
O29390,0.506334992,0.256716418,0,0.03880597,-0.46,-0.439,0.602779,0
O29630,0.462070344,0.305755396,0,0.035971223,-0.41,-0.43,0.17211,0
O29756,0.483612184,0.316602317,0,0.142857143,0.19,-0.481,0.194016,0
O29867,0.525371224,0.144009217,0,0.05875576,1.59,-0.189,0.445975,0
O29912,0.507346939,0.306122449,0,0.040816327,-0.66,-0.579,-0.0777568,0
O29917,0.501875,0.21875,0,0,-1.49,-0.391,-0.516723,0
O30011,0.46899093,0.331632653,0,0,0.31,-0.466,0.165037,0
O30033,0.474301676,0.324022346,0,0.083798883,-0.73,-0.536,1.11197,0
O30126,0.470099875,0.299625468,0,0.024344569,1.09,-0.414,0.431648,0
O30144,0.494814815,0.3,0,0.058333333,1.63,-0.445,0.255993,0
O30297,0.504730031,0.285140562,0,0,0.39,-0.517,0.233123,0
O30916,0.447296494,0.219251337,0,0.032085561,-0.77,-0.147,0.967043,0
O31466,0.506918239,0.226415094,1,0,#N/A,,-1.45423,0
O31467,0.524444444,0.242857143,1,0.171428571,#N/A,-0.701,-0.417224,0
O31628,0.450952381,0.314285714,0.228571429,0.085714286,-0.95,-0.381,0.657176,0
O31818,0.391197691,0.363636364,1,0,#N/A,-0.577,-0.11773,0
O31851,0.45685941,0.229591837,0,0.035714286,1.38,-0.248,1.35878,0
O32157,0.475542005,0.222560976,0,0,-0.74,-0.294,0.0849444,0
O32163,0.460166289,0.278911565,0,0,0.52,-0.418,0.160921,0
O32221,0.48389694,0.289855072,1,0,#N/A,-0.654,-0.630059,0
O32583,0.495622896,0.136363636,1,0,#N/A,-0.227,-1.50244,0
O32726,0.525287356,0.232758621,0,0,#N/A,-0.434,-0.577802,0
O32728,0.438488889,0.348,0.052,0,-0.29,-0.541,0.187384,0
O33599,0.395042194,0.113924051,0,0.037974684,3.78,0.44,1.69211,0
O33818,0.481228433,0.242236025,0,0,-0.8,-0.434,-0.36299,0
O33832,0.492100694,0.27734375,0,0.046875,-0.81,-0.399,0.959137,0
O33833,0.450102881,0.277777778,0,0,1.22,-0.375,0.981369,0
O34596,0.43625731,0.296052632,0.039473684,0.151315789,-1.33,-0.379,0.673136,0
O34790,0.506042885,0.263157895,0,0,-1.05,-0.531,-0.208555,0
O34800,0.379960317,0.375,1,0,#N/A,,-1.49832,0
O34816,0.49600271,0.12804878,0,0,0.7,-0.13,0.201531,0
O34817,0.450205761,0.226337449,0,0,-0.28,-0.222,-0.0286687,0
O35000,0.451515152,0.239669421,0,0.066115702,1.36,-0.184,0.198378,0
O35013,0.433895921,0.329113924,0,0,1.45,-0.585,0.34984,0
O35031,0.45982906,0.274725275,0.747252747,0,#N/A,-0.492,0.367074,0
O35484,0.490897817,0.207589286,0,0,1.75,-0.219,0.607206,0
O35718,0.456148148,0.186666667,0,0.057777778,0.82,-0.227,-0.195911,0
O39946,0.353738318,0.392523364,1,0.252336449,3.55,-0.194,2.26704,0
O43070,0.430034439,0.27406199,0.115823817,0.096247961,-0.23,-0.076,1.09185,0
O43776,0.445437956,0.281021898,0.078467153,0,1.99,-0.364,0.657911,0
O43806,0.372644163,0.303797468,1,0,2.18,-0.29,0.140273,0
O44326,0.491461816,0.199115044,0,0.017699115,0.54,-0.105,-0.176439,0
O48446,0.431804281,0.266055046,0.669724771,0,#N/A,-0.257,0.337817,0
O49195,0.483251029,0.203703704,0,0.033333333,-0.08,-0.337,0.273129,0
O50083,0.511790393,0.288209607,0,0.074235808,-0.36,-0.551,0.176227,0
O50129,0.487974988,0.268398268,0,0,-1.16,-0.458,0.495961,0
O50580,0.47440613,0.286206897,0,0,-0.18,-0.493,0.16146,0
O50835,0.414814815,0.333333333,0.008474576,0.276836158,0.41,-0.375,0.787026,0
O52512,0.442792235,0.275092937,0,0,-0.22,-0.341,-0.302614,0
O52704,0.449921753,0.300469484,0,0,-0.92,-0.398,0.20434,0
O53168,0.47212806,0.201271186,0,0.154661017,1.51,-0.079,0.563541,0
O53512,0.476430976,0.220779221,0,0.034632035,-0.27,-0.275,0.0432563,0
O53692,0.533218786,0.103092784,0.103092784,0.288659794,#N/A,-0.135,-1.5037,0
O53871,0.503859939,0.218362283,0,0,0.45,-0.254,1.03149,0
O54465,0.393981481,0.263888889,1,0.236111111,#N/A,-0.243,-0.238073,0
O54928,0.420190713,0.257462687,0,0.046641791,0.07,-0.25,0.400921,0
O55000,0.409518349,0.243119266,0.282110092,0.377293578,11.79,0.158,2.34262,0
O55777,0.389083394,0.297592998,0.560175055,0,2.77,-0.139,1.16281,0
O56139,0.416938406,0.186141304,0.038043478,0.020380435,3.48,0.092,1.37089,0
O57173,0.476776777,0.234234234,0,0,-0.67,-0.293,-0.652438,0
O57809,0.511247863,0.252307692,0,0.055384615,0,-0.398,1.3471,0
O57823,0.466545894,0.347826087,0,0,-1.57,-0.707,0.420638,0
O57848,0.429475309,0.324074074,0,0.074074074,-1.49,-0.482,1.32894,0
O57950,0.476587302,0.289285714,0,0.064285714,-0.69,-0.367,0.893338,0
O58088,0.486564389,0.288702929,0,0,-0.03,-0.502,0.392558,0
O58316,0.491062802,0.311594203,0,0,#N/A,-0.747,-0.261531,0
O58403,0.496539961,0.293859649,0,0,-0.32,-0.463,0.0307433,0
O58456,0.511027254,0.252830189,0,0,-0.72,-0.413,0.143131,0
O58462,0.517681624,0.269230769,0,0.072115385,-1.25,-0.424,0.529824,0
O58720,0.441503268,0.401960784,0.549019608,0,#N/A,-0.962,-1.23253,0
O58885,0.468882558,0.313390313,0,0.05982906,1.33,-0.438,0.721685,0
O59188,0.482413539,0.298013245,0,0.039735099,-0.91,-0.547,-0.127662,0
O59196,0.488637079,0.283286119,0,0,-0.79,-0.466,0.693114,0
O59198,0.49807755,0.240469208,0,0.041055718,0.14,-0.326,1.02049,0
O59284,0.499893674,0.255980861,0,0.033492823,-0.17,-0.407,0.703617,0
O59393,0.495569189,0.294478528,0,0.09202454,1.38,-0.382,0.901032,0
O59413,0.481124498,0.277108434,0,0,0.26,-0.466,0.311321,0
O59580,0.479450418,0.268817204,0,0,0.4,-0.489,1.04779,0
O60502,0.462445415,0.254366812,0.040393013,0.027292576,0.54,-0.219,0.458487,0
O61667,0.490985325,0.198113208,0.613207547,0.254716981,#N/A,-0.284,-1.07453,0
O66129,0.467179487,0.246153846,0,0,-1.02,-0.301,0.0306127,0
O66440,0.466768138,0.301369863,0,0,-0.24,-0.5,0.378672,0
O66493,0.45720268,0.296482412,0,0.030150754,2.01,-0.276,1.32786,0
O66529,0.50995671,0.253246753,0,0,-1.86,-0.542,0.0639533,0
O66540,0.497919838,0.301369863,0,0,0.39,-0.562,-0.0166622,0
O66552,0.459146046,0.344978166,0,0,0.36,-0.617,-0.119788,0
O66683,0.402651515,0.454545455,1,0.295454545,#N/A,-0.871,0.272737,0
O66990,0.489336493,0.255924171,0,0,-0.04,-0.379,0.750517,0
O67082,0.442584213,0.357466063,0.135746606,0,-1.72,-0.581,0.298335,0
O67086,0.410828625,0.36440678,0.618644068,0.296610169,#N/A,-0.331,0.245734,0
O67099,0.475897436,0.358974359,0,0.102564103,-1.33,-0.651,0.504096,0
O68098,0.522886233,0.167330677,0,0.075697211,0.15,-0.229,-0.240458,0
O68557,0.452991453,0.240802676,0,0.040133779,0.72,-0.114,0.647211,0
O69245,0.486254789,0.232758621,0,0,-0.24,-0.345,0.1266,0
O70200,0.420483749,0.340136054,0.551020408,0,-0.19,-0.503,0.436533,0
O70201,0.417619048,0.3,0.664285714,0,0.86,-0.55,-0.995957,0
O70480,0.435855004,0.340425532,0.687943262,0.212765957,-0.41,-0.486,-0.16685,0
O73557,0.462177329,0.171717172,1,0.282828283,#N/A,-0.41,-1.68474,0
