UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
A0A3Q7E8F2,0.495656566,0.263636364,0,0.015909091,-0.98,-0.304,-0.895102,0
A0A3Q7E8F8,0.427947469,0.313413015,0,0.035856574,0.41,-0.385,0.899365,0
A0A3Q7E8G4,0.499088679,0.217665615,0.047318612,0.201892744,0.41,-0.233,-0.942801,0
A0A3Q7E8G5,0.494237589,0.204787234,0,0.114361702,0.25,-0.283,-0.643176,0
A0A3Q7E8G8,0.508439285,0.208955224,0,0.046434494,-0.31,-0.371,0.328147,0
A0A3Q7E8H0,0.441269841,0.208791209,0,0.142857143,2.4,-0.174,0.172029,0
A0A3Q7E8H1,0.494469697,0.239772727,0.001136364,0.026136364,0.33,-0.279,0.12,0
A0A3Q7E8H8,0.433333333,0.244680851,1,0,,-0.531,-1.01786,0
A0A3Q7E8I0,0.461862991,0.233082707,0,0.04887218,0.71,-0.223,0.649335,0
A0A3Q7E8I3,0.486045287,0.151658768,0,0.118483412,1.33,0.048,0.314637,0
A0A3Q7E8I4,0.462441315,0.261569416,0,0.044265594,1.24,-0.285,0.838009,0
A0A3Q7E8I9,0.494625907,0.237437186,0,0.045226131,0.13,-0.359,0.0729215,0
A0A3Q7E8K3,0.40763285,0.313043478,0.913043478,0,,-0.584,-0.79704,0
A0A3Q7E8L2,0.415277778,0.319444444,0.722222222,0,,-0.414,-0.68671,0
A0A3Q7E8L7,0.441923436,0.254901961,0,0.103641457,0.02,-0.19,0.405071,0
A0A3Q7E8L8,0.425584132,0.275340393,0.116490166,0.02118003,0.61,-0.219,0.818407,0
A0A3Q7E8M9,0.464131245,0.208053691,0,0.409395973,2.22,-0.293,-0.176243,0
A0A3Q7E8N2,0.502300195,0.207017544,0,0.01754386,-1.35,-0.362,0.542321,0
A0A3Q7E8P6,0.344565217,0.293478261,1,0,,-0.141,-0.0495618,0
A0A3Q7E8Q1,0.430524422,0.141967621,0.138231631,0.061021171,3.86,0.199,0.858445,0
A0A3Q7E8Q2,0.426366366,0.318918919,0.064864865,0.055855856,0.01,-0.292,0.277425,0
A0A3Q7E8S4,0.490916464,0.167883212,0,0,-0.89,-0.15,-0.280839,0
A0A3Q7E8S9,0.430193237,0.268115942,0.199275362,0.036231884,-0.46,-0.232,0.187106,0
A0A3Q7E8T0,0.457966723,0.265228426,0,0.060913706,3.73,-0.265,1.20113,0
A0A3Q7E8T2,0.472790404,0.238636364,0,0.113636364,0.69,-0.266,0.708306,0
A0A3Q7E8T8,0.445876128,0.215686275,0,0.072829132,0.03,-0.071,0.392574,0
A0A3Q7E8V0,0.443403827,0.280966767,0.093655589,0.039274924,-0.11,-0.369,0.446889,0
A0A3Q7E8V3,0.486943874,0.226899384,0,0.014373717,0.24,-0.212,0.736158,0
A0A3Q7E8V5,0.363069336,0.328981723,0.117493473,0.028720627,0.2,-0.194,1.47852,0
A0A3Q7E8V6,0.486213992,0.212962963,0.666666667,0,,-0.399,-1.14236,0
A0A3Q7E8V9,0.4765625,0.205729167,0,0.03515625,0.76,-0.139,0.816267,0
A0A3Q7E8W5,0.403794038,0.335365854,0.256097561,0.085365854,0.05,-0.519,0.430995,0
A0A3Q7E8W6,0.431224842,0.213916044,0,0.051178838,2.96,0.321,1.0639,0
A0A3Q7E8W8,0.499007937,0.209183673,0,0.040816327,-0.02,-0.242,0.334224,0
A0A3Q7E8X2,0.493076162,0.228486647,0,0,-0.6,-0.314,0.338438,0
A0A3Q7E8X3,0.503813559,0.190677966,0,0.097457627,-0.62,-0.272,0.717633,0
A0A3Q7E8X9,0.477831628,0.243941842,0.048465267,0.035541195,2.62,-0.252,0.339516,0
A0A3Q7E8Y5,0.493825786,0.218262806,0,0.022271715,0.65,-0.198,0.237795,0
A0A3Q7E8Z1,0.504478458,0.160714286,0,0,-0.28,-0.217,-0.262135,0
A0A3Q7E903,0.498855556,0.212,0,0.07,0.75,-0.196,0.598139,0
A0A3Q7E907,0.432339657,0.300813008,0.414634146,0,,-0.341,0.284874,0
A0A3Q7E908,0.47191679,0.182763744,0,0.017830609,1.55,-0.057,1.3269,0
A0A3Q7E917,0.429296424,0.269896194,0.006920415,0.100346021,1.99,-0.043,0.9807,0
A0A3Q7E926,0.41577381,0.348214286,0.839285714,0,,-0.572,-0.844266,0
A0A3Q7E928,0.461100649,0.237288136,0,0.028248588,0.77,-0.274,0.162489,0
A0A3Q7E931,0.474237955,0.283185841,0,0,,-0.627,-0.902861,0
A0A3Q7E941,0.473504274,0.236686391,0,0.050295858,-0.21,-0.294,-0.170216,0
A0A3Q7E947,0.473272642,0.220588235,0,0.042016807,-0.03,-0.22,0.208392,0
A0A3Q7E949,0.465744961,0.257976299,0,0.048313582,-0.01,-0.184,0.604085,0
A0A3Q7E950,0.527808814,0.167597765,0,0.067039106,-0.19,-0.298,-0.444161,0
A0A3Q7E952,0.452236652,0.272727273,0,0,0.01,-0.406,0.338896,0
A0A3Q7E953,0.443755221,0.255639098,0,0.031328321,1.23,-0.025,1.17274,0
A0A3Q7E960,0.42202381,0.238095238,0,0.029761905,-0.71,-0.211,0.00547238,0
A0A3Q7E961,0.456759259,0.208333333,0,0,2.63,-0.254,-0.13431,0
A0A3Q7E978,0.47212504,0.253644315,0,0,1.2,-0.23,1.00262,0
A0A3Q7E980,0.424061033,0.179577465,0,0.095070423,0.79,-0.007,1.07309,0
A0A3Q7E985,0.467264736,0.25616083,0,0.051232166,1.34,-0.172,0.689994,0
A0A3Q7E988,0.369578134,0.327540107,0.411764706,0.213903743,7.08,-0.073,2.28808,0
A0A3Q7E990,0.492897328,0.17721519,0.202531646,0.348101266,0.23,-0.23,-0.391055,0
A0A3Q7E993,0.488458781,0.184946237,0,0,0.57,-0.212,0.572378,0
A0A3Q7E9A2,0.423121809,0.323851204,0.212253829,0.107221007,-0.42,-0.374,1.07861,0
A0A3Q7E9A4,0.375713213,0.415540541,0.996621622,0.253378378,-0.29,-0.623,0.717993,0
A0A3Q7E9B0,0.420396453,0.281690141,0,0,-0.04,-0.17,0.663547,0
A0A3Q7E9B2,0.495959596,0.172727273,0,0.136363636,,-0.472,-0.528534,0
A0A3Q7E9C4,0.470309654,0.275409836,0,0.255737705,1.15,-0.318,-0.180229,0
A0A3Q7E9C5,0.493913765,0.204477612,0,0.037313433,0.66,-0.273,0.653043,0
A0A3Q7E9C7,0.42863102,0.317406143,0,0,-0.12,-0.398,0.310995,0
A0A3Q7E9C8,0.423689727,0.185534591,0.053459119,0.08490566,3.17,0.158,0.747952,0
A0A3Q7E9D1,0.491653117,0.208536585,0,0,1.29,-0.327,-0.150139,0
A0A3Q7E9D6,0.479265873,0.232142857,0,0,,-0.427,-0.128789,0
A0A3Q7E9E5,0.431719429,0.201117318,0.046554935,0.029795158,1.39,0.059,0.837617,0
A0A3Q7E9E7,0.498098434,0.191275168,0,0.08557047,0.38,-0.146,0.370848,0
A0A3Q7E9F4,0.559380692,0.114754098,0.475409836,0.163934426,,-0.476,-3.33781,0
A0A3Q7E9F8,0.468055556,0.3125,1,0,,-0.747,-1.41749,0
A0A3Q7E9G1,0.485895859,0.206642066,0.169741697,0.132841328,0.98,-0.116,0.00491697,0
A0A3Q7E9G4,0.448126065,0.285349233,0.04088586,0.028109029,2.62,-0.162,0.940384,0
A0A3Q7E9H0,0.490636704,0.205992509,0.063670412,0.029962547,0.38,-0.172,0.0935859,0
A0A3Q7E9H1,0.486974565,0.228915663,0,0.027710843,1.62,-0.174,0.421994,0
A0A3Q7E9H9,0.534280594,0.152073733,0,0.064516129,-0.66,-0.405,-0.121797,0
A0A3Q7E9I1,0.49954955,0.189189189,0,0,-1.46,-0.353,-0.204553,0
A0A3Q7E9I2,0.475775776,0.211711712,0,0,-0.24,-0.281,-0.0778058,0
A0A3Q7E9I4,0.43951578,0.249027237,0,0,-0.27,-0.295,0.00609313,0
A0A3Q7E9K2,0.502394636,0.215517241,0,0,,-0.425,-0.735684,0
A0A3Q7E9K6,0.423275236,0.104575163,0,0.490196078,3.53,0.238,2.00283,0
A0A3Q7E9K8,0.4947102,0.200455581,0,0,1.51,-0.166,0.403486,0
A0A3Q7E9L0,0.383157895,0.347368421,1,0.068421053,-0.08,-0.346,0.318264,0
A0A3Q7E9L7,0.474498047,0.206050695,0.013082584,0.042927228,2.67,0.035,1.29449,0
A0A3Q7E9L9,0.499008868,0.237089202,0,0,-0.56,-0.368,-0.702229,0
A0A3Q7E9M1,0.402359882,0.283185841,1,0,,-0.385,0.18366,0
A0A3Q7E9N1,0.587523427,0.127710843,0,0.03373494,-0.31,-0.316,0.0160904,0
A0A3Q7E9N3,0.455662137,0.227817746,0,0.059952038,1.05,-0.281,0.454126,0
A0A3Q7E9P0,0.481793292,0.248459959,0,0.057494867,2.29,-0.341,0.543399,0
A0A3Q7E9P2,0.454877014,0.265648855,0.024427481,0.019847328,0.7,-0.236,1.05476,0
A0A3Q7E9Q5,0.411877395,0.287356322,0.08045977,0.111111111,1.42,-0.148,0.207967,0
A0A3Q7E9Q8,0.496930632,0.270718232,0,0.038674033,0.12,-0.411,0.192562,0
A0A3Q7E9S5,0.404353741,0.240816327,0.142857143,0.114285714,0.23,0.137,0.013003,0
A0A3Q7E9S8,0.48334549,0.212253829,0,0.076586433,0.75,-0.191,1.17182,0
A0A3Q7E9U0,0.493848631,0.197101449,0,0,0.4,-0.368,-0.1233,0
A0A3Q7E9U3,0.486053412,0.24925816,0.044510386,0.038575668,0.01,-0.402,-0.0905148,0
A0A3Q7E9U6,0.566145833,0.109375,0.09375,0,,-0.482,-2.6042,0
A0A3Q7E9V3,0.421761999,0.215976331,0,0.112426036,2.01,0.017,0.608414,0
A0A3Q7E9V7,0.477251625,0.267409471,0.181058496,0.169916435,0.3,-0.382,-0.0357747,0
A0A3Q7E9V8,0.46553773,0.259358289,0.032085561,0,-0.68,-0.353,0.61704,0
A0A3Q7E9W4,0.529064039,0.167487685,0,0.157635468,-0.23,-0.294,-0.97691,0
A0A3Q7E9X7,0.490041929,0.235849057,0.264150943,0.122641509,,-0.462,-0.859294,0
A0A3Q7E9Y0,0.429095074,0.209621993,0,0.041237113,5.34,-0.081,0.498134,0
A0A3Q7E9Y1,0.495543346,0.21978022,0,0.071428571,0.58,-0.256,0.149649,0
A0A3Q7E9Y7,0.532552553,0.183783784,0,0.156756757,-0.42,-0.449,-0.770773,0
A0A3Q7EA05,0.473023378,0.236406619,0,0,-0.04,-0.193,0.363333,0
A0A3Q7EA18,0.495959596,0.196969697,0.166666667,0,,-0.497,-1.62816,0
A0A3Q7EA25,0.420450519,0.25284738,0.107061503,0.175398633,9.77,0.434,1.28281,0
A0A3Q7EA30,0.448345629,0.286720322,0.064386318,0.030181087,1.21,-0.293,0.976452,0
A0A3Q7EA31,0.490778534,0.176870748,0,0,-1.04,-0.359,-0.516168,0
A0A3Q7EA36,0.479602791,0.241545894,0,0,-0.71,-0.491,-0.464548,0
A0A3Q7EA38,0.484741076,0.212669683,0,0.061085973,-0.57,-0.099,0.601521,0
A0A3Q7EA39,0.516848221,0.20751634,0,0.024509804,-0.04,-0.245,0.233058,0
A0A3Q7EA43,0.479068858,0.225352113,0.063380282,0,-0.89,-0.359,0.0187531,0
A0A3Q7EA46,0.392427459,0.321656051,0.130573248,0.085987261,0.18,-0.408,0.873474,0
A0A3Q7EA48,0.573385013,0.081395349,0.38372093,0,,-0.337,-2.37392,0
A0A3Q7EA53,0.421296296,0.194444444,0.342592593,0.296296296,5.09,0.04,1.35844,0
A0A3Q7EA68,0.472941176,0.242016807,0,0.053781513,-0.1,-0.222,-0.166981,0
A0A3Q7EA69,0.414738054,0.248704663,0.082901554,0.031088083,-0.61,-0.246,-0.271479,0
A0A3Q7EA78,0.496864686,0.193069307,0.04950495,0,-0.59,-0.243,-0.163502,0
A0A3Q7EA97,0.485748792,0.184782609,0.02173913,0,,-0.459,-0.809896,0
A0A3Q7EA99,0.440831477,0.262806236,0,0.024498886,-0.01,-0.321,0.415656,0
A0A3Q7EAB2,0.442124052,0.236947791,0,0,-0.08,-0.326,0.254098,0
A0A3Q7EAD5,0.530363697,0.129129129,0,0.015015015,-0.47,-0.264,-0.0728725,0
A0A3Q7EAD9,0.506031746,0.125714286,0,0.14,0.88,-0.154,0.0463927,0
A0A3Q7EAE9,0.47898715,0.278911565,0,0.081632653,-1.73,-0.484,-0.156249,0
A0A3Q7EAF8,0.387057387,0.313186813,0.412087912,0.17032967,2.59,-0.116,0.685795,0
A0A3Q7EAG1,0.488323917,0.206214689,0,0.048022599,-0.31,-0.275,-0.0799294,0
A0A3Q7EAG6,0.513300493,0.192118227,0,0,-0.92,-0.322,-0.622479,0
A0A3Q7EAG9,0.538683128,0.175925926,0,0.111111111,,-0.429,-0.253575,0
A0A3Q7EAH1,0.45210356,0.291262136,0.048543689,0.237864078,0.15,-0.363,1.49858,0
A0A3Q7EAH9,0.50998004,0.209580838,0,0.185628743,-1.36,-0.411,-1.25126,0
A0A3Q7EAI0,0.436184211,0.276315789,0.085526316,0.085526316,-0.27,-0.292,-0.508213,0
A0A3Q7EAI5,0.458089034,0.19218241,0,0.143322476,3.46,0.177,0.627756,0
A0A3Q7EAJ9,0.415757576,0.354545455,0.890909091,0,,-0.623,1.12243,0
A0A3Q7EAK2,0.400500501,0.09009009,0.882882883,0.63963964,,0.39,0.634518,0
A0A3Q7EAK6,0.490266667,0.236,0,0.05,2.09,-0.325,0.418841,0
A0A3Q7EAL2,0.548412698,0.089285714,0.035714286,0.1875,,-0.301,-1.48649,0
A0A3Q7EAL6,0.442101285,0.19047619,0.244897959,0.081632653,0.92,-0.015,-0.34396,0
A0A3Q7EAM0,0.467929293,0.189393939,0,0,,-0.317,-0.937672,0
A0A3Q7EAM3,0.461016949,0.220338983,1,0,,,0.47118,0
A0A3Q7EAM7,0.437198795,0.263554217,0.069277108,0.152108434,-0.15,-0.321,0.260698,0
A0A3Q7EAP5,0.48864994,0.23655914,0.655913978,0,,-0.662,-0.651589,0
A0A3Q7EAP7,0.477777778,0.134328358,0,0.139303483,-0.69,-0.238,-1.18373,0
A0A3Q7EAS0,0.447259259,0.213333333,1,0,,-0.298,-0.267918,0
A0A3Q7EAS4,0.535897436,0.21978022,0.142857143,0.21978022,,-0.404,-1.85053,0
A0A3Q7EAS9,0.585536934,0.134078212,0,0,-0.72,-0.433,-0.773958,0
A0A3Q7EAU0,0.45437037,0.226666667,1,0,,-0.422,-1.17189,0
A0A3Q7EAW5,0.490094746,0.15503876,0,0,,-0.254,-0.35247,0
A0A3Q7EAY1,0.374947044,0.317157712,0,0.03812825,1.27,-0.31,1.6236,0
A0A3Q7EAY9,0.489197531,0.180555556,0.527777778,0,,-0.378,0.339533,0
A0A3Q7EAZ5,0.490672783,0.247706422,0,0.036697248,0.98,-0.445,-0.332247,0
A0A3Q7EAZ6,0.463351896,0.252983294,0,0,-0.44,-0.42,0.089649,0
A0A3Q7EAZ8,0.397746698,0.272727273,0.524475524,0,-0.98,-0.306,-0.132807,0
A0A3Q7EB00,0.500952381,0.164285714,0,0,-0.52,-0.243,-1.17803,0
A0A3Q7EB01,0.455555556,0.228070175,0,0.105263158,,-0.359,-0.562234,0
A0A3Q7EB02,0.420929293,0.309090909,0.123636364,0.098181818,1,-0.269,0.75741,0
A0A3Q7EB09,0.48531649,0.227383863,0,0.053789731,0.7,-0.188,0.125914,0
A0A3Q7EB26,0.455376344,0.14516129,0.596774194,0.169354839,,-0.276,-1.60811,0
A0A3Q7EB27,0.479859388,0.188585608,0,0,1.56,-0.144,0.807576,0
A0A3Q7EB39,0.483402778,0.184375,0,0,-0.72,-0.223,0.132595,0
A0A3Q7EB47,0.398847737,0.26962963,0.087407407,0.094814815,1.85,0.136,1.11238,0
A0A3Q7EB48,0.573304473,0.142857143,0.103896104,0,,-0.536,-2.60984,0
A0A3Q7EB60,0.454150702,0.195402299,0.83908046,0,,-0.196,-0.409808,0
A0A3Q7EB83,0.544017094,0.192307692,0.692307692,0.211538462,,,-2.99057,0
A0A3Q7EB89,0.49305136,0.19939577,0,0.069486405,0.76,-0.168,0.337295,0
A0A3Q7EB94,0.421031746,0.303571429,1,0,,,0.894269,0
A0A3Q7EB98,0.476372925,0.189655172,0,0.045977011,0.16,-0.182,1.05475,0
A0A3Q7EB99,0.431076389,0.21875,0.6484375,0.1640625,,-0.154,0.590886,0
A0A3Q7EBA3,0.447076023,0.157894737,0.51754386,0,,-0.122,-0.533288,0
A0A3Q7EBA5,0.475380518,0.243150685,0.143835616,0.092465753,-0.36,-0.322,-0.44323,0
A0A3Q7EBB4,0.44382716,0.26984127,0.492063492,0,,-0.5,-0.611845,0
A0A3Q7EBB8,0.461261261,0.207207207,0,0,,-0.252,0.499865,0
A0A3Q7EBD0,0.47673873,0.257164404,0.032428356,0.009803922,1.11,-0.253,0.507968,0
A0A3Q7EBF4,0.460638298,0.138297872,1,0.691489362,,-0.133,-1.40127,0
A0A3Q7EBF9,0.46229449,0.274796748,0,0.019512195,0.37,-0.321,0.112372,0
A0A3Q7EBG3,0.504844961,0.168604651,0,0.093023256,-0.74,-0.42,-0.850816,0
A0A3Q7EBG7,0.571111111,0.184615385,0.153846154,0,,-0.649,-2.13052,0
A0A3Q7EBG9,0.552568698,0.193548387,0.161290323,0.301075269,,-0.632,-0.891753,0
A0A3Q7EBH1,0.459722222,0.222222222,1,0.180555556,,-0.453,-1.36308,0
A0A3Q7EBH7,0.406790123,0.4,1,0,,-0.687,-1.25938,0
A0A3Q7EBJ2,0.527724868,0.219047619,0,0,,-0.486,-1.59,0
A0A3Q7EBM5,0.425,0.286764706,0.742647059,0,,-0.234,-0.141874,0
A0A3Q7EBP3,0.450607639,0.29296875,0.02734375,0.046875,0.18,-0.465,0.0731665,0
A0A3Q7EBQ2,0.530214425,0.157894737,0.49122807,0,,,-3.04192,0
A0A3Q7EBQ6,0.504132791,0.12804878,0,0.085365854,-1.19,-0.081,-0.204259,0
A0A3Q7EBQ8,0.449107657,0.243523316,0,0.051813472,1.33,-0.342,0.214354,0
A0A3Q7EBS6,0.460758377,0.23015873,0.146825397,0,0.6,-0.397,0.0178383,0
A0A3Q7EBT5,0.553996101,0.122807018,0.385964912,0,,,-2.73341,0
A0A3Q7EBT7,0.470244821,0.192090395,0,0.096045198,1.49,-0.169,0.128576,0
A0A3Q7EBU2,0.489275362,0.226086957,0,0,-0.67,-0.431,-0.390336,0
A0A3Q7EBU3,0.493333333,0.216666667,0.366666667,0,,-0.619,-2.13772,0
A0A3Q7EBW5,0.411872146,0.301369863,1,0,,-0.57,0.0604249,0
A0A3Q7EBW8,0.500755124,0.116504854,0.951456311,0.174757282,,-0.197,-1.38183,0
A0A3Q7EBX4,0.469771242,0.220588235,0,0.169117647,,-0.209,-0.674573,0
A0A3Q7EBX9,0.53781362,0.225806452,0.35483871,0,,-0.651,-1.28815,0
A0A3Q7EBY4,0.394210033,0.297468354,0.006329114,0.084388186,1.02,-0.025,1.01099,0
A0A3Q7EBZ1,0.480641466,0.18556701,0,0,-1.26,-0.241,-0.13596,0
A0A3Q7EC11,0.482627866,0.222222222,0,0.051587302,0.79,-0.393,-0.349563,0
A0A3Q7EC18,0.484108527,0.174418605,0.139534884,0.209302326,,-0.445,-1.11821,0
A0A3Q7EC20,0.581060606,0.159090909,0,0,,-0.549,-2.91547,0
A0A3Q7EC24,0.487654321,0.088888889,1,0.233333333,,-0.156,-1.2766,0
A0A3Q7EC30,0.487966805,0.215767635,0,0,-0.81,-0.368,-0.207313,0
A0A3Q7EC50,0.534786023,0.141342756,0,0,0.27,-0.191,0.299478,0
A0A3Q7EC65,0.375268081,0.303901437,0.205338809,0.23613963,0.9,0.443,1.72694,0
A0A3Q7EC66,0.413107639,0.2109375,0.8125,0.21875,,-0.175,-0.300932,0
A0A3Q7EC71,0.407210402,0.29787234,1,0,,-0.429,1.0457,0
A0A3Q7EC74,0.574344569,0.117977528,0,0.140449438,-0.13,-0.452,-1.48917,0
A0A3Q7EC75,0.503728232,0.181015453,0,0.030905077,0.02,-0.325,0.0126273,0
A0A3Q7EC86,0.422971286,0.348314607,1,0,,-0.707,0.401493,0
A0A3Q7EC91,0.451245791,0.327272727,0,0,-2.53,-0.496,-0.384504,0
A0A3Q7EC95,0.38317757,0.224299065,1,0.355140187,,-0.064,-1.32422,0
A0A3Q7EC99,0.464657878,0.274011299,0,0.062146893,-0.55,-0.296,-0.0608333,0
