UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
A0A2K3CN67,0.463479297,0.179624665,0,0.154155496,4.84,0.114,1.23184,0
A0A2K3CN71,0.475650118,0.226950355,0.290780142,0.177304965,-1.54,-0.244,-1.31561,0
A0A2K3CN74,0.333333333,0.280701754,1,0.087719298,,,-1.82992,0
A0A2K3CN80,0.472536137,0.168199737,0.018396846,0.144546649,0.97,-0.04,0.686465,0
A0A2K3CN84,0.38677686,0.223140496,1,0.314049587,,-0.074,1.53315,0
A0A2K3CN86,0.478538996,0.182692308,0.092548077,0.330528846,2.78,0.838,1.28183,0
A0A2K3CN95,0.4399729,0.256097561,1,0,,-0.411,0.450614,0
A0A2K3CNA0,0.475684755,0.195348837,0.1,0.141860465,2.64,-0.178,0.582212,0
A0A2K3CNA2,0.467432422,0.22467264,0.026878015,0.176430048,1.67,0.201,0.639207,0
A0A2K3CNA5,0.47154321,0.261111111,0.172222222,0.116666667,-0.78,-0.372,-0.992837,0
A0A2K3CNC5,0.469649805,0.188715953,0.081712062,0.33463035,3.33,0.029,0.592128,0
A0A2K3CNC7,0.537206349,0.148571429,0,0.02,-0.53,-0.311,-0.562691,0
A0A2K3CNC8,0.483484531,0.137473831,0,0.391486392,7.84,0.146,2.13967,0
A0A2K3CNC9,0.493118594,0.193265007,0.133235725,0.464128843,4.25,-0.034,1.52212,0
A0A2K3CND0,0.572754947,0.109589041,1,0.164383562,,-0.48,-2.38872,0
A0A2K3CND4,0.523176551,0.134969325,0.003067485,0.40797546,0.66,-0.018,-0.193706,0
A0A2K3CND5,0.488655176,0.155127082,0.0543383,0.391761613,4.18,0.067,1.4681,0
A0A2K3CND9,0.481075047,0.202472952,0.244204019,0.253477589,4.83,-0.07,0.931906,0
A0A2K3CNE0,0.480877617,0.211956522,0,0.076086957,0,-0.205,0.0601308,0
A0A2K3CNE1,0.461631042,0.132582322,0.058925477,0.393414211,7.24,0.499,2.73812,0
A0A2K3CNE3,0.48671916,0.233070866,0,0.047244094,0.35,-0.203,0.582,0
A0A2K3CNE7,0.517589778,0.121580547,0,0.319655522,2.49,0.095,0.483154,0
A0A2K3CNF1,0.477349134,0.146747352,0.049167927,0.660363086,8.48,0.209,5.90029,0
A0A2K3CNF2,0.478084483,0.127979925,0,0.510664994,4.01,0.471,0.871154,0
A0A2K3CNF3,0.480567276,0.179324895,0.154008439,0.164556962,3.55,0.122,0.742561,0
A0A2K3CNG0,0.498806957,0.216041397,0.168822768,0.40232859,4.05,0.136,1.69574,0
A0A2K3CNG4,0.529279279,0.081081081,0.486486486,0.22972973,,-0.291,-2.36394,0
A0A2K3CNG5,0.445358469,0.30848329,0,0.11311054,-0.83,-0.368,-0.221493,0
A0A2K3CNG9,0.471685454,0.079710145,0.108695652,0.507246377,3.46,0.282,-0.00888649,0
A0A2K3CNH0,0.488288288,0.206081081,0,0.087837838,0.38,-0.077,0.213472,0
A0A2K3CNH1,0.453850385,0.326732673,0.163366337,0.133663366,-1.22,-0.463,0.0756332,0
A0A2K3CNH2,0.488307373,0.13271028,0,0.072897196,3.5,0.211,0.0722354,0
A0A2K3CNH4,0.482538188,0.152542373,0.028248588,0.535781544,8.44,0.122,2.08674,0
A0A2K3CNH7,0.493066492,0.19488189,0,0.080708661,-0.36,-0.254,-0.656653,0
A0A2K3CNH9,0.491023392,0.168421053,0,0.307894737,1.05,-0.006,0.847353,0
A0A2K3CNI1,0.512922173,0.220264317,0,0.074889868,-0.78,-0.233,-0.303742,0
A0A2K3CNI2,0.49468599,0.192546584,0,0.136645963,0.73,-0.258,-0.0682822,0
A0A2K3CNI3,0.439896998,0.17061144,0.41913215,0.500986193,3.94,0.293,1.26711,0
A0A2K3CNI4,0.581104834,0.115819209,0.115819209,0.036723164,-0.07,-0.251,-0.242696,0
A0A2K3CNI8,0.484302989,0.19301848,0,0.283367556,0.43,-0.079,0.459794,0
A0A2K3CNI9,0.524458461,0.138188073,0.037844037,0.550458716,4.81,0.014,1.39624,0
A0A2K3CNJ0,0.496676524,0.205323194,0.049429658,0.225602028,1.27,-0.209,0.389225,0
A0A2K3CNJ2,0.461010558,0.2239819,0,0.061085973,0.68,-0.2,0.0738526,0
A0A2K3CNJ3,0.38267892,0.313283208,0.824561404,0.561403509,4.29,0.049,2.73487,0
A0A2K3CNJ4,0.494813789,0.149584488,0.030470914,0.387811634,3.15,0.117,0.917089,0
A0A2K3CNJ5,0.499217527,0.208017335,0,0.043336945,0.4,-0.209,0.814633,0
A0A2K3CNJ6,0.435917313,0.271317829,0.07751938,0.149224806,1.39,0.001,1.13054,0
A0A2K3CNJ9,0.440789092,0.237597911,0,0,0.65,-0.258,0.301471,0
A0A2K3CNK0,0.474628571,0.166857143,0.118857143,0.432,1.93,0.099,0.58035,0
A0A2K3CNK2,0.493829839,0.225596529,0,0.056399132,0.56,-0.219,1.01613,0
A0A2K3CNK7,0.550325932,0.091310101,0,0.162990737,3.12,-0.066,0.569846,0
A0A2K3CNK8,0.416892911,0.271493213,0.108597285,0.070135747,1.07,-0.212,1.36899,0
A0A2K3CNL0,0.503703704,0.170940171,0.239316239,0.136752137,,-0.265,-0.523062,0
A0A2K3CNL1,0.588383838,0.123376623,0,0.064935065,-1.28,-0.416,-0.507543,0
A0A2K3CNL5,0.43314367,0.224751067,0.257467994,0.391180654,5.08,0.05,1.02551,0
A0A2K3CNL6,0.480658436,0.179012346,0,0.055555556,0.62,-0.2,-0.836049,0
A0A2K3CNL9,0.428078417,0.204622322,0.20518602,0.487034949,9.31,0.44,1.62709,0
A0A2K3CNM0,0.504221087,0.141396934,0,0.303236797,2.32,0.12,1.72396,0
A0A2K3CNM3,0.47793959,0.216019417,0.087378641,0.22815534,0.15,-0.146,0.140518,0
A0A2K3CNM4,0.518610071,0.144569288,0,0.424719101,3.69,-0.043,0.958859,0
A0A2K3CNM5,0.476186417,0.148337596,0,0.112531969,3.25,-0.047,-0.60861,0
A0A2K3CNM6,0.4828527,0.141221374,0,0.324427481,1.44,0.198,-0.550636,0
A0A2K3CNM8,0.508170996,0.133116883,0,0.252705628,4.42,-0.014,1.26355,0
A0A2K3CNN0,0.44992678,0.208401977,0.201812191,0.337726524,3.31,-0.035,1.86152,0
A0A2K3CNN1,0.45783908,0.164137931,0.063448276,0.235862069,1.68,0.101,0.0326873,0
A0A2K3CNN3,0.534284284,0.144144144,0,0.103603604,-1.69,-0.203,-0.909085,0
A0A2K3CNN5,0.423539207,0.247956403,0.07493188,0.30653951,2.9,0.372,0.919719,0
A0A2K3CNN6,0.501645299,0.15,0.011538462,0.528846154,5.39,-0.02,0.18727,0
A0A2K3CNN7,0.434233395,0.262569832,0.237430168,0.427374302,0.89,0.135,0.801581,0
A0A2K3CNN9,0.444365921,0.114134276,0.046289753,0.603180212,9.96,0.673,3.10161,0
A0A2K3CNP0,0.48372154,0.154863078,0.033522191,0.124173749,3.53,-0.002,1.31365,0
A0A2K3CNP1,0.506445931,0.135744365,0.105771613,0.629427793,7.51,0.621,2.03318,0
A0A2K3CNP2,0.483654877,0.168810289,0,0.223472669,1.81,0.032,0.267624,0
A0A2K3CNP3,0.534772596,0.202072539,0,0.279792746,-1.07,-0.451,-0.0680862,0
A0A2K3CNP6,0.482828283,0.136363636,0,0.336363636,4.42,0.258,0.786226,0
A0A2K3CNP7,0.436950904,0.186046512,1,0.313953488,,-0.169,-1.00873,0
A0A2K3CNQ0,0.486897275,0.205660377,0,0.067924528,0.35,-0.214,-0.417894,0
A0A2K3CNQ1,0.491750119,0.181330472,0.036480687,0.39806867,2,0.062,0.631186,0
A0A2K3CNQ5,0.49125731,0.181578947,0.135964912,0.551754386,3.3,0.258,1.16178,0
A0A2K3CNQ7,0.533787113,0.114352392,0,0.607934656,1.96,0.055,-0.471262,0
A0A2K3CNQ8,0.491978961,0.224852071,0,0.065088757,1.41,-0.362,-0.21932,0
A0A2K3CNQ9,0.470957489,0.245530393,0.019070322,0.121573302,0.42,-0.198,0.778859,0
A0A2K3CNR0,0.455598958,0.26171875,0,0.3828125,1.12,-0.214,0.860846,0
A0A2K3CNR1,0.411785534,0.341426404,0.04552352,0.08952959,-0.56,-0.19,0.674622,0
A0A2K3CNR2,0.516290274,0.208672087,0,0.149051491,-0.13,-0.39,0.274893,0
A0A2K3CNR3,0.520702306,0.100235849,0,0.288915094,10.38,0.388,0.915309,0
A0A2K3CNR5,0.490816571,0.146551724,0.019396552,0.586206897,11.18,0.347,5.45564,0
A0A2K3CNR6,0.482780411,0.156398104,0.180094787,0.09478673,1.57,-0.2,0.752951,0
A0A2K3CNR8,0.458215962,0.169014085,0.054773083,0.533646322,2.96,0.338,1.70771,0
A0A2K3CNS0,0.471134021,0.144329897,0.053264605,0.410652921,7.95,0.066,1.43525,0
A0A2K3CNS1,0.509763861,0.117255163,0,0.508327781,6.58,0.251,1.87008,0
A0A2K3CNS2,0.459444444,0.3,1,0.108333333,,-0.381,-0.316042,0
A0A2K3CNS3,0.475426875,0.151447661,0.069042316,0.562360802,3.79,1.029,0.70414,0
A0A2K3CNS4,0.50353324,0.157949791,0,0.165271967,2.88,-0.036,0.899741,0
A0A2K3CNS6,0.500468898,0.133012821,0.036324786,0.402777778,4.17,0.079,1.81838,0
A0A2K3CNS7,0.508981856,0.159244265,0.044534413,0.280701754,1.84,0.06,0.816104,0
A0A2K3CNS8,0.439805556,0.285,0.35,0.4,5.83,-0.087,1.91229,0
A0A2K3CNT2,0.504411604,0.15862069,0,0.322167488,4.99,0.051,1.40632,0
A0A2K3CNT4,0.509172577,0.178723404,0.068085106,0.50212766,1.27,-0.031,0.760841,0
A0A2K3CNT5,0.483460827,0.17555938,0.102122777,0.255593804,16.85,0.185,2.08132,0
A0A2K3CNT8,0.458706468,0.247334755,0,0.317697228,0.79,0.02,0.40249,0
A0A2K3CNT9,0.508129085,0.18872549,0,0.12622549,1.58,-0.061,0.600279,0
A0A2K3CNU0,0.531400966,0.138339921,0.106719368,0.403162055,2.21,-0.247,0.00900084,0
A0A2K3CNU1,0.432607261,0.233663366,0,0.271287129,1.85,0.105,1.02167,0
A0A2K3CNU2,0.465553803,0.127760252,0.034700315,0.488170347,6.22,0.367,2.9462,0
A0A2K3CNU3,0.450170565,0.278508772,0.098684211,0.23245614,0.71,-0.287,0.515335,0
A0A2K3CNU4,0.493775885,0.170394036,0.009584665,0.314164004,5.4,-0.033,1.51458,0
A0A2K3CNU5,0.492331768,0.176056338,0,0.200704225,1.91,-0.082,0.501956,0
A0A2K3CNU6,0.467409312,0.205655527,0,0.066838046,0.25,-0.24,0.147983,0
A0A2K3CNU7,0.513584137,0.137496419,0.04926955,0.294185047,4.35,0.123,1.15887,0
A0A2K3CNU8,0.503330462,0.183462532,0.036175711,0.082687339,1.89,-0.252,0.876969,0
A0A2K3CNU9,0.471217909,0.124214418,0.048428835,0.496487985,8.24,0.651,2.47089,0
A0A2K3CNV1,0.502502058,0.166419753,0.002469136,0.368395062,4.31,0.206,1.11271,0
A0A2K3CNV4,0.456874337,0.207366985,0.200545703,0.300136426,2.41,0.005,0.927838,0
A0A2K3CNV5,0.433795227,0.270207852,0.062355658,0.030023095,0.57,-0.277,0.682398,0
A0A2K3CNV7,0.477880849,0.185528757,0.107606679,0.270871985,5.54,0.183,1.62012,0
A0A2K3CNV8,0.47359924,0.264007597,0.053181387,0.537511871,3.79,-0.147,1.67125,0
A0A2K3CNV9,0.45542134,0.21484038,0.288179465,0.543572045,5.39,-0.012,1.64872,0
A0A2K3CNW0,0.395829763,0.154241645,0.267352185,0.552699229,2.74,0.269,0.283665,0
A0A2K3CNW1,0.501543668,0.129271917,0.039375929,0.516344725,7.16,0.106,1.66024,0
A0A2K3CNW2,0.458381061,0.151202749,0.068728522,0.265750286,4.91,0.078,0.474643,0
A0A2K3CNW3,0.436828021,0.179726815,0.566139468,0.602084831,4.62,0.498,2.13839,0
A0A2K3CNW5,0.477611715,0.163043478,0.14673913,0.536684783,2.55,0.124,0.629177,0
A0A2K3CNW6,0.47768733,0.161552912,0.002504696,0.384470883,4.43,0.117,1.4516,0
A0A2K3CNX0,0.45083014,0.172413793,1,0,,-0.323,-0.65172,0
A0A2K3CNX1,0.559192825,0.121076233,0,0,-0.13,-0.338,0.154027,0
A0A2K3CNX4,0.483758349,0.180327869,0,0.25,0.72,0.053,0.640465,0
A0A2K3CNX5,0.442355223,0.158104738,0.135660848,0.545137157,5.73,0.451,1.63077,0
A0A2K3CNX6,0.494025214,0.152008686,0.015472313,0.354234528,5.98,0.081,1.67341,0
A0A2K3CNX7,0.404817927,0.267226891,0.697478992,0.774789916,3.56,0.103,1.03323,0
A0A2K3CNY0,0.443175129,0.167218543,0.638245033,0.513245033,6.51,0.146,2.01701,0
A0A2K3CNY2,0.473304934,0.230031949,0,0.063897764,0.14,-0.355,0.705986,0
A0A2K3CNY3,0.468325509,0.2,0.166197183,0.467605634,3.44,0,2.25,0
A0A2K3CNY4,0.48683397,0.191489362,0,0.404255319,1.61,0.005,0.760465,0
A0A2K3CNY8,0.525085208,0.165644172,0,0.233128834,-0.73,-0.331,-1.00037,0
A0A2K3CNZ4,0.444493718,0.253880266,0.205099778,0.235033259,2.14,0.066,0.699044,0
A0A2K3CNZ7,0.491817803,0.123827392,0.114446529,0.595684803,4.47,0.097,1.76149,0
A0A2K3CNZ8,0.516666667,0.139372822,0,0.393728223,4.28,0.039,0.301732,0
A0A2K3CP02,0.457471264,0.237931034,0,0.168965517,-0.85,0.122,-0.0463927,0
A0A2K3CP03,0.490206376,0.164179104,0.026533997,0.295190713,4.59,0.101,1.41194,0
A0A2K3CP04,0.467099567,0.142857143,1,0,,-0.16,0.666128,0
A0A2K3CP05,0.462279202,0.211965812,0.030769231,0.294017094,3.7,-0.229,1.56579,0
A0A2K3CP06,0.435465047,0.24437299,0.064308682,0.155412647,10.8,0.221,1.69992,0
A0A2K3CP07,0.508873276,0.177985948,0.035128806,0.338407494,4.41,-0.109,0.871285,0
A0A2K3CP12,0.435869865,0.290322581,0.104218362,0.58560794,1.02,-0.182,-0.305555,0
A0A2K3CP13,0.411007269,0.132997843,0.253055356,0.557153127,4.55,0.572,1.47406,0
A0A2K3CP21,0.489352709,0.147851121,0.143738433,0.454040716,8.4,0.336,2.80653,0
A0A2K3CP22,0.46515775,0.109739369,0.050754458,0.533607682,4.6,0.044,1.18329,0
A0A2K3CP23,0.410243056,0.1953125,0.328125,0,,-0.189,-1.50722,0
A0A2K3CP24,0.507030639,0.145233525,0,0.285988484,5.52,0.051,1.38539,0
A0A2K3CP25,0.582299742,0.098837209,0,0.226744186,-1.41,-0.299,-0.180801,0
A0A2K3CP27,0.509837963,0.15,0,0.508333333,0.15,-0.114,0.190341,0
A0A2K3CP30,0.504575163,0.148235294,0,0.297647059,5.43,0.04,1.03653,0
A0A2K3CP31,0.478914267,0.160873883,0.075471698,0.439920556,6.05,0.039,1.74193,0
A0A2K3CP33,0.569437653,0.127139364,0.117359413,0.215158924,-0.61,-0.192,0.0233107,0
A0A2K3CP34,0.508137255,0.191176471,0.038235294,0.135294118,0.52,-0.188,0.704614,0
A0A2K3CP36,0.487881944,0.11875,0,0.303125,2.86,0.06,0.306568,0
A0A2K3CP38,0.514643094,0.159466105,0,0.307692308,5.63,0.13,1.56018,0
A0A2K3CP41,0.455389097,0.262172285,0.08988764,0.08988764,1.23,-0.274,0.378738,0
A0A2K3CP42,0.51849346,0.123815968,0,0.470230041,4.81,0.108,0.988753,0
A0A2K3CP43,0.417008022,0.242703533,0.329493088,0.374039939,5.06,0.367,0.93416,0
A0A2K3CP46,0.454384299,0.246723647,0,0.050712251,1.54,-0.11,0.919474,0
A0A2K3CP48,0.528421053,0.147368421,0,0.407518797,1.49,-0.126,0.382528,0
A0A2K3CP49,0.495816065,0.142095915,0,0.046181172,4.22,-0.097,1.10398,0
A0A2K3CP50,0.505543346,0.16043956,0,0.246153846,0.7,-0.147,0.234283,0
A0A2K3CP51,0.468843939,0.203539823,0.120101138,0.323640961,4.53,0.001,1.23581,0
A0A2K3CP53,0.408032129,0.228915663,1,0.21686747,,-0.254,-0.897405,0
A0A2K3CP54,0.489145299,0.146153846,0,0.276923077,,-0.369,-1.28215,0
A0A2K3CP55,0.477550943,0.211636611,0.008166043,0.061925825,1.94,0.032,1.17718,0
A0A2K3CP56,0.501054185,0.197343454,0.066413662,0.130929791,-0.31,-0.167,-0.118988,0
A0A2K3CP59,0.51537411,0.183494293,0,0.149253731,0.29,-0.106,0.334354,0
A0A2K3CP60,0.464728922,0.207792208,0.207792208,0.417439703,2.81,-0.052,1.98152,0
A0A2K3CP63,0.505545599,0.178315412,0,0.220430108,2.22,-0.071,0.215808,0
A0A2K3CP65,0.514392305,0.167475728,0.016990291,0.226537217,4.3,0.043,0.790032,0
A0A2K3CP68,0.450286907,0.263633081,0,0.28457927,3.27,0.114,1.22237,0
A0A2K3CP70,0.446909744,0.143567433,0.319453076,0.491609695,7.65,0.103,0.563933,0
A0A2K3CP73,0.430768722,0.228435455,0.099940512,0.259964307,4.73,0.108,1.92046,0
A0A2K3CP74,0.466123779,0.250814332,0,0.03257329,0.91,-0.372,0.389437,0
A0A2K3CP82,0.509403351,0.170028818,0,0.225744476,0.53,-0.087,0.147526,0
A0A2K3CP83,,0.143982002,0,0.230596175,,0.15,0.309312,0
A0A2K3CP85,0.486015326,0.156321839,0,0.182758621,4.92,0.042,0.956164,0
A0A2K3CP88,0.515624551,0.155239327,0.018111255,0.371280724,4.8,-0.005,1.48467,0
A0A2K3CP89,0.492629593,0.167832168,0,0.386613387,4.51,-0.013,1.16086,0
A0A2K3CP92,0.487688734,0.167247387,0,0.432055749,3.12,0.124,1.14474,0
A0A2K3CP94,0.513875598,0.16507177,0,0.208133971,1.56,-0.102,-0.00300573,0
A0A2K3CP95,0.51985237,0.145104895,0.012237762,0.251748252,0.92,-0.11,0.0720884,0
A0A2K3CP96,0.430784651,0.153350515,0.37757732,0.599226804,6.35,0.215,0.263654,0
A0A2K3CP98,0.482968505,0.14879468,0.056317539,0.186616791,7.81,0.222,1.60761,0
A0A2K3CPA1,0.458993308,0.174387823,0.259761747,0.543017869,4.59,0.251,2.06676,0
A0A2K3CPA2,0.487200957,0.233253589,0.003588517,0.133971292,3.44,-0.054,0.892129,0
A0A2K3CPA3,0.466498316,0.247086247,0,0.298368298,2.62,-0.131,1.21353,0
A0A2K3CPA4,0.465528782,0.21686747,0,0,-1.58,-0.426,-0.802496,0
A0A2K3CPA5,0.506273259,0.124401914,0,0.411483254,3.82,0.159,0.99055,0
A0A2K3CPA6,0.484406083,0.147225647,0.101109741,0.276942047,6.89,0.526,1.81634,0
A0A2K3CPA7,0.495597484,0.251572327,0,0,-2.28,-0.436,-0.619719,0
A0A2K3CPA8,0.480380633,0.198992443,0.020151134,0.259445844,3.69,-0.033,1.34759,0
A0A2K3CPB1,0.450814957,0.183125599,0.121764142,0.537871524,4.38,0.036,1.3763,0
A0A2K3CPB3,0.49401202,0.077836412,0.042875989,0.528364116,6.2,0.162,0.981908,0
A0A2K3CPB4,0.452176942,0.156739812,0.065830721,0.481191223,3.55,0.22,1.48458,0
A0A2K3CPB5,0.521085582,0.124726477,0,0.491794311,5.49,0.134,1.75856,0
A0A2K3CPB7,0.428604497,0.223214286,0,0.336309524,1.63,-0.136,-0.0153063,0
A0A2K3CPB8,0.507863762,0.173553719,0,0.309541698,3.18,0.037,0.974525,0
A0A2K3CPB9,0.467687596,0.162327718,0.402246044,0.570699336,10,0.307,3.16671,0
A0A2K3CPC0,0.434964655,0.301794454,0.246329527,0.363784666,1.61,-0.243,1.52541,0
A0A2K3CPC2,0.524668705,0.140672783,0,0.385321101,1.47,-0.129,-0.842926,0
A0A2K3CPC5,0.451891424,0.151602657,0.170083742,0.567427086,6.67,0.624,1.99757,0
