UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
A0A397XJY4,0.527282378,0.184713376,0.076433121,0.156050955,0.98,-0.367,-0.700122,0
A0A397XJZ3,0.345706424,0.364645602,0.722459436,0.153714774,3.76,0.055,2.25872,0
A0A397XK21,0.455927303,0.249070632,0,0.078066914,1.54,-0.274,-0.319473,0
A0A397XK33,0.424422974,0.38647343,0.434782609,0.1352657,-1.9,-0.65,-0.455416,0
A0A397XK59,0.553306878,0.095238095,0.130952381,0.226190476,,-0.421,-1.96769,0
A0A397XKG0,0.388681689,0.326340326,0.142191142,0.242424242,7.76,0.06,1.89068,0
A0A397XKI4,0.424151697,0.19760479,0,0.170658683,1.49,0.113,1.1173,0
A0A397XKJ8,0.488657407,0.25,1,0,,-0.586,-1.76644,0
A0A397XKN7,0.483133272,0.171745152,0,0,-0.84,-0.191,0.373445,0
A0A397XKP0,0.424497992,0.21686747,0.634538153,0.200803213,1.74,-0.019,0.455384,0
A0A397XKQ0,0.582921811,0.175925926,0.388888889,0.564814815,,-0.692,-1.78093,0
A0A397XKR3,0.562568652,0.133079848,0,0.19391635,-0.81,-0.302,-0.635237,0
A0A397XKW2,0.472131148,0.229508197,1,0.213114754,,-0.422,-1.78594,0
A0A397XKW5,0.500152207,0.184931507,0,0.089041096,-1.23,-0.238,-0.370537,0
A0A397XKX1,0.500823723,0.18121911,0.021416804,0,0.67,-0.22,0.542207,0
A0A397XL30,0.413791613,0.303501946,0.221789883,0.354085603,1.81,-0.336,-0.0443181,0
A0A397XL53,0.437261905,0.307142857,0.117857143,0.057142857,-0.3,-0.377,0.122598,0
A0A397XLC0,0.467280849,0.213567839,0,0.140703518,0.62,-0.211,0.210417,0
A0A397XLE0,0.41433892,0.297486034,0.331005587,0.129888268,2.07,-0.279,0.682888,0
A0A397XLF6,0.46502924,0.247368421,0.263157895,0.089473684,1.15,-0.449,0.382903,0
A0A397XLF8,0.399846213,0.37716263,0.301038062,0.238754325,0.07,-0.444,0.937933,0
A0A397XLH4,0.477086534,0.188940092,0,0.029953917,1.61,-0.087,1.6251,0
A0A397XLH5,0.466797694,0.259433962,0,0.080188679,0.93,-0.246,-0.0976044,0
A0A397XLJ8,0.43444091,0.297985154,0.129374337,0.042417815,0.59,-0.335,0.615961,0
A0A397XLK5,0.503065134,0.218390805,0.816091954,0.298850575,,-0.473,-1.22676,0
A0A397XLP6,0.385746032,0.32,0.22,0.194285714,0.14,-0.179,0.662436,0
A0A397XLQ8,0.411111111,0.326315789,1,0,,-0.607,-0.953534,0
A0A397XLS5,0.439176104,0.282127031,0,0.090103397,0.48,-0.325,0.438738,0
A0A397XLV3,0.512037037,0.130952381,0.666666667,0.142857143,,-0.269,-1.40011,0
A0A397XLY6,0.459301587,0.291428571,0.051428571,0,-1.1,-0.507,-0.0705855,0
A0A397XLZ3,0.502412921,0.201401051,0,0.024518389,0.21,0.139,0.152933,0
A0A397XLZ8,0.46905753,0.25456292,0.014409222,0.059558117,1.49,-0.282,0.402195,0
A0A397XM18,0.426915114,0.198757764,0.813664596,0.267080745,3.09,-0.01,0.178367,0
A0A397XM79,0.479502403,0.262086514,0,0,-0.36,-0.42,0.150156,0
A0A397XM83,0.44047619,0.270408163,0.510204082,0,0.41,-0.324,-0.125734,0
A0A397XMA3,0.48377193,0.105263158,1,0.368421053,,-0.148,-2.378,0
A0A397XMA9,0.482497136,0.26185567,0.008247423,0.088659794,0.53,-0.424,0.58218,0
A0A397XMD7,0.479576108,0.248554913,0,0.179190751,-0.51,-0.444,-1.23419,0
A0A397XME2,0.434776335,0.331168831,0.883116883,0.071428571,-0.3,-0.452,0.089404,0
A0A397XMF0,0.450112233,0.318181818,0,0.090909091,2.17,-0.389,1.00667,0
A0A397XML9,0.471272309,0.24611399,0,0,-0.46,-0.214,0.0883422,0
A0A397XMV1,0.400304414,0.328767123,1,0.136986301,,-0.592,-0.856223,0
A0A397XMX6,0.451170458,0.231454006,0,0.210682493,1.6,-0.222,0.0826575,0
A0A397XMY0,0.475880759,0.243902439,0,0,-0.29,-0.426,0.0207787,0
A0A397XN04,0.478515008,0.236966825,0,0.075829384,-0.13,-0.252,-0.210613,0
A0A397XN14,0.488669591,0.220394737,0,0,0.71,-0.368,0.417534,0
A0A397XN20,0.485329861,0.220703125,0,0.037109375,-0.4,-0.286,0.158013,0
A0A397XN40,0.500992635,0.190201729,0,0,0.59,-0.257,0.927479,0
A0A397XN98,0.506884636,0.141148325,0,0.076555024,1.81,-0.127,0.409416,0
A0A397XNB2,0.476833247,0.233384853,0,0.078825348,1.68,-0.198,0.249149,0
A0A397XNB4,0.469937578,0.260674157,0,0.026966292,-0.24,-0.309,0.677938,0
A0A397XNL4,0.523071479,0.121019108,0,0,-0.13,-0.268,-0.883161,0
A0A397XNM4,0.447788926,0.267558528,0.143812709,0.038461538,1.72,-0.187,0.50261,0
A0A397XNP2,0.471784777,0.232283465,0,0.11023622,0.31,-0.395,1.07291,0
A0A397XNQ8,0.490571737,0.151456311,0,0.118446602,1.22,-0.193,0.107275,0
A0A397XNR4,0.572263072,0.169117647,0,0.176470588,-1.1,-0.428,-0.99661,0
A0A397XNR7,0.486196769,0.233480176,0,0.04845815,-0.02,-0.316,0.240295,0
A0A397XNR8,0.43473142,0.271523179,0.635761589,0.079470199,-0.41,-0.278,-0.697704,0
A0A397XNS1,0.406666667,0.28125,0.675,0.05,0.87,-0.268,0.516903,0
A0A397XNT0,0.415473251,0.303703704,0.762962963,0.037037037,,-0.283,-0.325729,0
A0A397XNU3,0.491178679,0.219594595,0,0.084459459,1.37,-0.174,-0.291898,0
A0A397XNW5,0.423271806,0.231270358,0.254071661,0.156351792,1.02,-0.132,0.395547,0
A0A397XNX9,0.524701349,0.180346821,0.016184971,0.039306358,0.65,-0.111,0.257986,0
A0A397XNY6,0.478524374,0.209486166,0,0.162055336,0.73,-0.197,-0.622185,0
A0A397XP25,0.490046296,0.229166667,0.135416667,0,,-0.511,-1.46539,0
A0A397XP61,0.426672409,0.255813953,0.020671835,0.108527132,2.81,-0.23,0.68805,0
A0A397XPB0,0.465945166,0.25974026,1,0,,-0.562,-0.859866,0
A0A397XPB1,0.39775641,0.379807692,1,0.057692308,0.51,-0.598,1.442,0
A0A397XPB7,0.477895011,0.242672919,0,0.023446659,0.25,-0.219,0.428136,0
A0A397XPC0,0.424031008,0.220930233,0.223837209,0.127906977,1.35,-0.049,0.0859899,0
A0A397XPD0,0.485964912,0.231578947,0,0.050526316,0.44,-0.305,0.497676,0
A0A397XPE1,0.503624901,0.184397163,0,0,-0.68,-0.348,-0.728954,0
A0A397XPE6,0.427043076,0.288949275,0.231884058,0.088768116,2.54,-0.229,1.5404,0
A0A397XPF0,0.507379135,0.160305344,0.152671756,0.221374046,,-0.2,-0.224466,0
A0A397XPG9,0.444596132,0.163822526,0,0.189419795,3.64,0.315,1.73976,0
A0A397XPJ7,0.431052244,0.225165563,0.569536424,0.443708609,1.12,-0.283,0.025467,0
A0A397XPM4,0.469593635,0.278772379,0,0,-0.37,-0.429,0.172617,0
A0A397XPM7,0.418518519,0.273809524,1,0,,-0.378,-0.660688,0
A0A397XPN4,0.473510278,0.224824356,0,0.030444965,0.03,-0.296,0.462179,0
A0A397XPQ0,0.431267322,0.297052154,0.0861678,0,-0.16,-0.135,0.601439,0
A0A397XPT7,0.503799904,0.19047619,0.121212121,0.238095238,0.92,-0.28,0.339206,0
A0A397XPU8,0.35620202,0.414545455,1,0.178181818,0.06,-0.272,0.610587,0
A0A397XPV4,0.383970856,0.31147541,0.75,0.12704918,2.31,-0.211,1.1358,0
A0A397XQ18,0.515719064,0.153846154,0,0,-0.27,-0.234,0.183774,0
A0A397XQ50,0.446705998,0.287610619,0,0,-1.31,-0.464,0.299903,0
A0A397XQ80,0.464419476,0.202247191,0,0,-0.69,-0.212,-1.03219,0
A0A397XQB0,0.48630491,0.180232558,0,0,1.87,-0.195,-0.864391,0
A0A397XQG0,0.509661836,0.244565217,0,0.097826087,-1.65,-0.521,-1.01518,0
A0A397XQG1,0.377693603,0.371212121,0.984848485,0.121212121,,-0.569,0.621973,0
A0A397XQI3,0.395833333,0.423611111,0.756944444,0.208333333,-0.23,-0.574,-0.121781,0
A0A397XQJ8,0.454245512,0.27510917,0,0.052401747,2.25,-0.308,1.073,0
A0A397XQL5,0.577526679,0.146892655,0,0.09039548,-0.3,-0.501,-0.919507,0
A0A397XQN7,0.422571001,0.304932735,0.197309417,0.170403587,0.32,-0.323,0.306747,0
A0A397XQN8,0.443686869,0.275252525,0,0.047979798,0.5,-0.297,0.730326,0
A0A397XQP7,0.374492754,0.339130435,0.930434783,0.165217391,,-0.37,0.169235,0
A0A397XQS8,0.415384615,0.307692308,1,0,,-0.613,-0.957863,0
A0A397XQT8,0.478653199,0.284848485,0,0,-0.96,-0.524,0.0905965,0
A0A397XQU0,0.427573829,0.348017621,0,0.212922173,-0.08,-0.429,0.473957,0
A0A397XQY4,0.445469455,0.298892989,0,0.073800738,-0.05,-0.443,-0.206235,0
A0A397XQZ8,0.452532886,0.231738035,0,0,1.34,-0.311,1.53068,0
A0A397XR02,0.408148148,0.308333333,0.858333333,0.166666667,,-0.315,0.405822,0
A0A397XR85,0.448629796,0.152466368,0,0.34529148,2.19,-0.08,1.58639,0
A0A397XRA9,0.515643275,0.171052632,0.842105263,0.144736842,,-0.489,-1.33737,0
A0A397XRC6,0.585808967,0.105263158,0,0.178947368,0.75,-0.289,-0.0450042,0
A0A397XRP2,0.46468314,0.248108926,0.105900151,0.062027231,-0.43,-0.301,0.144569,0
A0A397XRQ4,0.471235078,0.233471074,0,0.039256198,1.04,-0.195,0.631072,0
A0A397XRR2,0.400939746,0.36318408,0.407960199,0.124378109,1.85,-0.381,1.09854,0
A0A397XRR4,0.499530186,0.200845666,0,0.025369979,0.6,-0.194,1.20149,0
A0A397XRS3,0.479831166,0.260780287,0,0.030800821,-0.03,-0.295,0.035497,0
A0A397XRS6,0.465800866,0.25974026,0.051948052,0.038961039,-1.82,-0.384,0.0167929,0
A0A397XRS7,0.421394799,0.265957447,0.287234043,0.20212766,0.68,-0.261,0.00310374,0
A0A397XRY3,0.363472222,0.3375,0.68125,0.33125,1.43,-0.198,-0.237975,0
A0A397XS19,0.498900463,0.184895833,0,0.098958333,0.54,-0.293,-0.292519,0
A0A397XS34,0.357320872,0.364485981,1,0.112149533,,-0.47,-0.387804,0
A0A397XS53,0.48450899,0.219917012,0,0.066390041,0.06,-0.273,0.280219,0
A0A397XSH6,0.423905724,0.234848485,0.132575758,0.037878788,1.29,-0.138,0.50702,0
A0A397XSL5,0.419123932,0.355769231,1,0,,-0.529,-0.431665,0
A0A397XSV8,0.477453366,0.248175182,0,0.087591241,,-0.424,-0.102619,0
A0A397XSX1,0.422995781,0.240506329,0,0,-0.23,-0.202,-0.0348926,0
A0A397XT11,0.434982639,0.3359375,0.0546875,0,,-0.643,-0.160692,0
A0A397XT60,0.414018978,0.26446281,0,0.099173554,0.53,-0.045,0.74787,0
A0A397XT94,0.51892822,0.181415929,0,0.03539823,0.3,-0.431,-0.238416,0
A0A397XTB5,0.505649718,0.194915254,0,0,,-0.404,-0.431109,0
A0A397XTD0,0.49819224,0.194444444,0.035714286,0.05952381,-0.6,-0.371,0.150891,0
A0A397XTE2,0.468414482,0.258426966,0,0.086142322,-1.51,-0.427,-0.936431,0
A0A397XTF4,0.400676329,0.443478261,1,0.347826087,,-0.762,0.00565207,0
A0A397XTF8,0.403203203,0.219219219,0.027027027,0.036036036,2.01,0.012,0.366764,0
A0A397XTG7,0.446961064,0.192307692,0.079059829,0.085470085,2.7,0.392,0.739539,0
A0A397XTI2,0.491372549,0.176470588,0.105882353,0,,-0.31,-1.65196,0
A0A397XTI8,0.471604938,0.222222222,1,0,,-0.489,-1.46936,0
A0A397XTM4,0.533512931,0.15625,0,0,0.84,-0.215,0.258264,0
A0A397XTP0,0.429613734,0.274678112,0.201716738,0,0.08,-0.138,0.323197,0
A0A397XTQ3,0.441099164,0.301075269,1,0,,-0.536,-1.44427,0
A0A397XTR4,0.475770609,0.261935484,0,0,0.7,-0.255,1.00708,0
A0A397XTR5,0.489616691,0.244541485,0,0.052401747,0.89,-0.251,0.0132154,0
A0A397XTS4,0.46893892,0.253283302,0.045028143,0.031894934,0.11,-0.366,0.649498,0
A0A397XTX0,0.477777778,0.215189873,0.632911392,0.164556962,,-0.47,-1.30947,0
A0A397XTX8,0.433766636,0.289693593,0.164345404,0.04178273,1.02,-0.334,0.481864,0
A0A397XTY4,0.453003003,0.27027027,1,0,,-0.539,-0.649988,0
A0A397XTZ2,0.462861492,0.224159402,0.062266501,0.079701121,4.23,0.097,0.958581,0
A0A397XTZ7,0.462643678,0.25862069,0,0.013793103,0.05,-0.287,0.265713,0
A0A397XU42,0.441666667,0.231359649,0.29495614,0.33004386,3.83,0.196,0.433952,0
A0A397XU45,0.483708884,0.261072261,0.086247086,0.102564103,-0.05,-0.409,-0.0422925,0
A0A397XUB2,0.551604938,0.081481481,0.585185185,0.511111111,,-0.142,-1.57266,0
A0A397XUB8,0.426515152,0.303030303,0.371212121,0,,-0.361,0.35033,0
A0A397XUE6,0.434675615,0.308724832,0.362416107,0.067114094,-1.32,-0.448,-0.632052,0
A0A397XUG7,0.533196159,0.209876543,0.061728395,0.148148148,,-0.664,-1.17096,0
A0A397XUJ5,0.227405991,0.676864245,1,0.799235182,-0.48,-0.793,3.52165,0
A0A397XUK8,0.483660131,0.2760181,0,0.090497738,-1.14,-0.444,-0.696985,0
A0A397XUL6,0.458767073,0.212624585,0,0,2.18,-0.135,-0.199619,0
A0A397XUL9,0.522452107,0.179310345,0,0,-0.6,-0.453,-1.44419,0
A0A397XUM6,0.527635328,0.153846154,0,0,0.07,-0.34,-0.304264,0
A0A397XUM7,0.497110723,0.230366492,0,0.019197208,1.84,-0.211,0.915848,0
A0A397XUM8,0.468473351,0.284552846,0.674796748,0,,-0.486,0.384177,0
A0A397XUN4,0.512112112,0.234234234,0,0.108108108,,-0.451,-0.7061,0
A0A397XUP3,0.46407767,0.300970874,0,0,-0.43,-0.426,0.148359,0
A0A397XUP7,0.457353886,0.248554913,0,0.144508671,-0.7,-0.338,-0.471687,0
A0A397XUR8,0.509045226,0.163316583,0,0.158291457,1,-0.319,-0.575596,0
A0A397XUT9,0.393464052,0.352941176,1,0,,-0.487,0.428136,0
A0A397XUU3,0.503380364,0.240740741,0,0.084656085,0.05,-0.365,0.656522,0
A0A397XUU5,0.414959764,0.282950967,0.192982456,0.075123707,2.95,0.013,1.30431,0
A0A397XUV9,0.492333819,0.227074236,0,0,-0.1,-0.387,-0.452231,0
A0A397XUW7,0.348838871,0.466237942,0.852090032,0.144694534,0.57,-0.341,1.27031,0
A0A397XUY6,0.52587545,0.175468484,0,0.068143101,0.1,-0.246,0.20238,0
A0A397XV19,0.465808824,0.231617647,0.202205882,0.091911765,0.81,-0.207,0.744423,0
A0A397XV22,0.516925926,0.16,0,0.033333333,2.1,-0.183,0.999698,0
A0A397XV56,0.412939959,0.226708075,0.099378882,0.074534161,3.15,-0.131,1.06169,0
A0A397XV96,0.425998264,0.3359375,0.38671875,0.1875,0.04,-0.477,0.360769,0
A0A397XVA5,0.555510571,0.157894737,0,0.101214575,-0.27,-0.333,-0.51344,0
A0A397XVB9,0.485582011,0.166666667,1,0.166666667,,-0.333,-2.15953,0
A0A397XVG4,0.445675592,0.28531856,0.052631579,0.03601108,0.33,-0.312,0.30482,0
A0A397XVH5,0.448255114,0.281588448,0.051744886,0.092659446,0.57,-0.149,0.843286,0
A0A397XVI5,0.451098556,0.299435028,0.316384181,0.384180791,0.11,-0.473,-0.720835,0
A0A397XVL1,0.525418569,0.150684932,0.109589041,0.232876712,,-0.509,-2.70517,0
A0A397XVM3,0.496654275,0.197026022,0,0.024163569,1.42,-0.184,0.787026,0
A0A397XVN6,0.411560954,0.32388664,0.311740891,0.182186235,-1.61,-0.304,0.354708,0
A0A397XVP0,0.471538143,0.255597015,0,0,1.14,-0.208,0.339124,0
A0A397XVQ8,0.494527363,0.176119403,0,0,-0.3,-0.25,0.152998,0
A0A397XVR9,0.549863388,0.143442623,0,0.049180328,-1.18,-0.341,-1.01221,0
A0A397XVS8,0.468730786,0.185770751,0,0,1.78,-0.128,0.350102,0
A0A397XVU9,0.475925926,0.265873016,0,0,-0.14,-0.433,0.161019,0
A0A397XVV6,0.524221046,0.174603175,0,0,-1.05,-0.336,-0.507265,0
A0A397XVV9,0.395286195,0.303030303,1,0.227272727,,-0.562,0.733005,0
A0A397XVW4,0.413795675,0.322147651,0.429530201,0,-0.09,-0.394,-0.383459,0
A0A397XVW9,0.476917989,0.230654762,0.022321429,0.087797619,2.46,-0.06,0.601504,0
A0A397XVX6,0.490357906,0.247596154,0,0.09375,0.14,-0.307,0.321874,0
A0A397XVY3,0.489771767,0.207100592,0,0.04057481,2.2,-0.141,0.514159,0
A0A397XW05,0.503568202,0.211382114,0,0,0.02,-0.137,-0.0107161,0
A0A397XW19,0.501416122,0.18627451,0.823529412,0.274509804,,-0.405,0.318787,0
A0A397XW32,0.489954338,0.237442922,0,0.038812785,0.26,-0.271,0.60598,0
A0A397XW40,0.542523364,0.11682243,0,0.214953271,-0.39,-0.243,-1.14528,0
A0A397XW53,0.438437597,0.243697479,0.240896359,0.277310924,2.4,-0.063,1.27573,0
A0A397XW66,0.453888889,0.240909091,0,0.059090909,0.23,-0.319,-0.21424,0
A0A397XW72,0.442236699,0.254071661,0.153094463,0.084690554,0.16,-0.315,0.477208,0
A0A397XW75,0.436622443,0.310945274,0.052238806,0,-0.82,-0.171,0.10605,0
A0A397XW98,0.499485963,0.202846975,0,0.096085409,0.25,-0.374,0.719855,0
A0A397XWE3,0.482940516,0.255892256,0,0.168350168,0.34,-0.44,-0.453113,0
A0A397XWF2,0.531339031,0.153846154,0,0,,-0.404,-1.88204,0
A0A397XWG9,0.451228456,0.242574257,0,0.044554455,2.19,-0.228,1.33649,0
A0A397XWJ9,0.379823733,0.28611898,0.657223796,0.328611898,2.79,0.182,0.728921,0
A0A397XWN1,0.444410309,0.24577573,0.08141321,0.038402458,2.26,-0.106,0.741173,0
A0A397XWP3,0.482443482,0.164502165,0,0.064935065,0.23,-0.076,-0.205713,0
A0A397XWQ7,0.41817052,0.324384787,0.006711409,0.14541387,0.46,-0.263,0.691415,0
A0A397XWR0,0.487985547,0.223577236,0,0.033333333,0.7,-0.274,0.53319,0
A0A397XWR8,0.491203704,0.194444444,0,0,-0.78,-0.231,-1.08004,0
A0A397XWT0,0.489506173,0.212962963,0,0,,-0.369,-1.01337,0
A0A397XWT7,0.49521764,0.231958763,0,0.015463918,1.29,-0.412,0.338994,0
A0A397XWV4,0.327897682,0.494604317,0.708633094,0.384892086,0.8,-0.457,1.70363,0
A0A397XWX3,0.533628319,0.163716814,0,0.110619469,-0.27,-0.402,-0.109039,0
A0A397XX53,0.47886064,0.224576271,0,0,1.8,-0.238,0.970539,0
A0A397XX56,0.459217877,0.240223464,0,0,0.24,-0.38,-0.60701,0
A0A397XX76,0.590799717,0.121019108,0,0.146496815,-1.32,-0.414,-1.22158,0
A0A397XX91,0.577407407,0.1,0.283333333,0,,-0.53,-2.63939,0
A0A397XXE3,0.491363636,0.195454545,0,0.052272727,0.35,-0.269,0.152312,0
A0A397XXM8,0.44790683,0.249291785,0,0.079320113,-0.04,-0.299,0.23773,0
A0A397XXM9,0.422222222,0.303030303,1,0.242424242,,-0.508,-1.14224,0
