UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
A0A077RP75,0.450125549,0.259887006,0,0.033898305,0.82,-0.327,0.937443,0
A0A077RP89,0.478408195,0.166666667,0,0.074468085,1.88,-0.262,0.217017,0
A0A077RPB8,0.481979458,0.195378151,0.079831933,0.220588235,0.37,-0.176,-0.03321,0
A0A077RPC8,0.494987923,0.168478261,0,0,0.88,-0.406,-1.0327,0
A0A077RPD1,0.454242424,0.218181818,0.909090909,0.190909091,,-0.34,0.121536,0
A0A077RPL3,0.51468254,0.153571429,0,0.025,0.41,-0.465,-0.565844,0
A0A077RPL8,0.463792364,0.146718147,0.216216216,0.44015444,3.11,0.031,0.666912,0
A0A077RPL9,0.447791842,0.230379747,0.57721519,0.2,1.66,-0.105,0.514894,0
A0A077RPM6,0.481342593,0.204166667,0,0.05,2.21,-0.343,-0.0926221,0
A0A077RPN5,0.492340067,0.170454545,0,0.113636364,0.21,-0.185,0.099728,0
A0A077RPQ3,0.484660369,0.165991903,0,0.093117409,2.08,-0.174,-0.196467,0
A0A077RPW2,0.492931002,0.204737733,0.062605753,0.236886633,1.24,-0.212,0.00369182,0
A0A077RPX3,0.495696401,0.207746479,0.080985915,0.042253521,-0.13,-0.403,-0.569405,0
A0A077RPY4,0.5082397,0.202247191,1,0.438202247,,-0.217,-1.0235,0
A0A077RQ15,0.513453453,0.151351351,0.027027027,0.216216216,-0.72,-0.29,-1.37912,0
A0A077RQ29,0.591245791,0.121212121,0,0.537878788,,-0.415,-1.1806,0
A0A077RQ38,0.501178451,0.212121212,0.05785124,0.090909091,-0.19,-0.366,-0.352911,0
A0A077RQ44,0.386377397,0.303733602,0.506559031,0.431886983,3.84,0.132,1.45062,0
A0A077RQ55,0.425632282,0.278772379,0.442455243,0.260869565,3.09,-0.01,0.605882,0
A0A077RQ57,0.502264291,0.224944321,0,0.047884187,0.92,-0.343,0.146251,0
A0A077RQ64,0.517745638,0.161157025,0,0.113636364,1.51,-0.044,0.740225,0
A0A077RQ67,0.491801648,0.221227621,0,0.058823529,2.79,-0.276,0.982546,0
A0A077RQ86,0.407968575,0.262626263,1,0.252525253,,-0.151,0.286442,0
A0A077RQ92,0.471362683,0.256603774,0,0.332075472,-0.33,-0.202,0.350069,0
A0A077RQ95,0.494394693,0.220895522,0.020895522,0,0.61,-0.265,0.621221,0
A0A077RQC7,0.443927649,0.219638243,0.028423773,0.165374677,1.93,-0.092,0.74279,0
A0A077RQC9,0.424418224,0.283185841,0.088495575,0.073746313,4.28,-0.216,0.374719,0
A0A077RQG5,0.402747027,0.254612546,0.095940959,0.300738007,1.55,0.166,1.49053,0
A0A077RQG9,0.470258229,0.223404255,0.080196399,0.01309329,1.2,-0.15,0.812689,0
A0A077RQH3,0.470593671,0.226611227,0,0.029106029,1.18,-0.392,-0.056243,0
A0A077RQN2,0.463080541,0.195767196,0,0.137566138,0.32,-0.269,-0.136581,0
A0A077RQP0,0.518141197,0.163538874,0,0.029490617,0.39,-0.231,0.236309,0
A0A077RQP1,0.408481403,0.304904051,0.33901919,0.15565032,1.72,-0.263,0.783106,0
A0A077RQR6,0.47318641,0.236914601,0.099173554,0.068870523,0.64,-0.314,0.369296,0
A0A077RQR9,0.525375871,0.191419142,0,0.217821782,0.48,-0.269,-0.396788,0
A0A077RQT2,0.468989328,0.293785311,0,0,-1.94,-0.561,-0.326301,0
A0A077RQW9,0.480004789,0.211206897,0,0.114224138,0.61,-0.267,-0.0284564,0
A0A077RQY6,0.406649339,0.28460039,0.413255361,0.142300195,0.93,-0.243,0.791715,0
A0A077RQZ8,0.423059516,0.244399185,0.047861507,0.015274949,1.06,-0.108,0.766689,0
A0A077RR00,0.477530864,0.271111111,0,0.146666667,-0.64,-0.265,0.139472,0
A0A077RR02,0.489822596,0.24789916,0,0.050420168,1.37,-0.4,0.579288,0
A0A077RR07,0.544707949,0.134387352,0.040843215,0.072463768,1.08,-0.083,0.337556,0
A0A077RR18,0.528823288,0.180811808,0,0.070110701,-0.46,-0.355,-0.823503,0
A0A077RR22,0.43718638,0.189516129,0.201612903,0.379032258,3.74,0.146,1.2832,0
A0A077RR38,0.4527432,0.228215768,0.004149378,0.269709544,1.55,-0.129,1.06076,0
A0A077RR61,0.443959008,0.218446602,0,0.140776699,2.95,-0.419,-0.898532,0
A0A077RR65,0.3991939,0.288235294,0.378431373,0.233333333,2.31,-0.128,0.431567,0
A0A077RR99,0.483212081,0.229166667,0.000992063,0.032738095,1.87,-0.277,0.221901,0
A0A077RRA2,0.453975535,0.27293578,0.03440367,0.043577982,0.61,-0.296,-0.118628,0
A0A077RRA9,0.498300654,0.205882353,0.464705882,0.335294118,1.32,-0.228,-0.0216445,0
A0A077RRB3,0.532808399,0.062992126,0.535433071,0.57480315,,-0.06,-1.791,0
A0A077RRB6,0.425396825,0.310344828,0.433497537,0.315270936,2.09,-0.189,0.710495,0
A0A077RRC8,0.566049383,0.114583333,0,0.065972222,0.28,-0.282,0.0629569,0
A0A077RRE2,0.428312413,0.171548117,0.061366806,0.121338912,3.46,0.471,0.880482,0
A0A077RRF3,0.497121474,0.227979275,0,0.088082902,-0.64,-0.36,0.580644,0
A0A077RRF8,0.433674464,0.280701754,0.513157895,0.25,2.19,-0.332,0.974737,0
A0A077RRI5,0.366844444,0.352,1,0,,-0.405,0.82383,0
A0A077RRI8,0.490114575,0.220623501,0,0.131894484,0.57,-0.375,-0.0401689,0
A0A077RRJ5,0.51814475,0.122324159,0,0.140672783,1.22,0.084,-0.269748,0
A0A077RRL4,0.431399097,0.228239845,0.361702128,0.313346228,4.63,-0.134,0.99055,0
A0A077RRN4,0.580803783,0.093617021,0,0.055319149,0.49,-0.338,-0.428136,0
A0A077RRP1,0.51289724,0.21085595,0.045929019,0.217118998,1.34,-0.366,0.608039,0
A0A077RRS8,0.462487562,0.235820896,0,0.059701493,0.11,-0.188,0.224956,0
A0A077RRT7,0.459690657,0.227272727,0,0.139204545,1.75,-0.157,0.778369,0
A0A077RRU3,0.447285714,0.26,0.067142857,0.021428571,0.8,-0.191,0.764826,0
A0A077RRX6,0.493156966,0.228571429,0,0.104761905,0.17,-0.454,-0.192922,0
A0A077RRY1,0.491534392,0.166666667,0,0.142857143,-2.23,-0.349,-0.812052,0
A0A077RS03,0.491618892,0.167076167,0.002457002,0.085995086,1.45,-0.115,0.592046,0
A0A077RS08,0.545689655,0.152298851,0,0.103448276,0.15,-0.278,-0.160365,0
A0A077RS13,0.455255255,0.263513514,0.148648649,0.290540541,-0.87,-0.35,-0.183349,0
A0A077RS44,0.424738956,0.293975904,0.038554217,0.028915663,-0.15,-0.374,0.628589,0
A0A077RS50,0.490966576,0.231707317,0,0.06097561,-1.05,-0.45,-0.842322,0
A0A077RS57,0.472613459,0.215962441,0.136150235,0.225352113,0.68,-0.271,0.121029,0
A0A077RS90,0.473000273,0.206388206,0.014742015,0.049140049,1.66,-0.138,0.253918,0
A0A077RS97,0.385266667,0.37,0.46,0.164,1.26,-0.234,1.1412,0
A0A077RSA6,0.476862256,0.245318352,0,0.059925094,-0.61,-0.283,-0.0222816,0
A0A077RSC0,0.513244134,0.19895288,0,0.062827225,-0.48,-0.361,-0.504341,0
A0A077RSE8,0.423415362,0.25950783,0.044742729,0.178970917,4.23,-0.111,1.35313,0
A0A077RSE9,0.461136024,0.262331839,0,0.293721973,1.94,-0.385,0.288337,0
A0A077RSI2,0.453462158,0.304347826,1,0.217391304,,-0.668,-2.29683,0
A0A077RSI9,0.473533084,0.162921348,0,0.117977528,-0.68,-0.174,-0.0342718,0
A0A077RSL4,0.442197077,0.233380481,0.141442716,0.107496464,0.72,-0.141,0.671339,0
A0A077RSN8,0.469342641,0.251308901,0.083769634,0.136125654,1.94,-0.208,0.549639,0
A0A077RSP3,0.457625272,0.225490196,0,0,-1.15,-0.251,0.650821,0
A0A077RSV6,0.506018519,0.163194444,0.145833333,0.354166667,2.14,0.002,0.331708,0
A0A077RSV7,0.515942029,0.195652174,0,0.120401338,0.16,-0.256,-0.106034,0
A0A077RSV8,0.45517004,0.230483271,0,0.058240397,1.34,-0.175,0.612351,0
A0A077RSW5,0.51695213,0.063241107,0,0.822134387,6.98,0.18,7.0325,0
A0A077RSX2,0.419738167,0.280966767,0.160120846,0.15407855,1.54,-0.318,0.621025,0
A0A077RSZ6,0.479546926,0.141747573,0.122330097,0.316504854,1.8,0.022,0.130096,0
A0A077RT14,0.366026871,0.362763916,0.838771593,0.234165067,0.71,-0.391,1.18527,0
A0A077RT18,0.542798354,0.195767196,0,0.412698413,0.36,-0.331,-0.497921,0
A0A077RT28,0.501355014,0.048780488,0.548780488,0.853658537,6.82,0.26,0.395237,0
A0A077RT47,0.421130604,0.326315789,0.129824561,0.214035088,-0.08,-0.483,0.50965,0
A0A077RT63,0.541943419,0.151291513,0,0.051660517,-0.32,-0.326,-1.38985,0
A0A077RT72,0.500538972,0.222636816,0.016169154,0.053482587,-0.03,-0.193,0.350379,0
A0A077RT77,0.365445026,0.455497382,0.858638743,0.251308901,3.56,-0.601,0.851127,0
A0A077RT88,0.485062968,0.238163558,0,0.12195122,1.31,-0.287,0.455171,0
A0A077RTD0,0.424888889,0.261111111,0.031111111,0.083333333,0.75,-0.055,0.759615,0
A0A077RTE7,0.434532374,0.251798561,0.489208633,0.323741007,,-0.312,0.983411,0
A0A077RTL6,0.46670642,0.239713775,0,0.132379249,1.45,-0.194,-0.113107,0
A0A077RTM5,0.460992908,0.234042553,0,0,1.93,-0.292,0.357306,0
A0A077RTM8,0.405497484,0.292682927,0,0.087108014,0.21,-0.186,0.806253,0
A0A077RTQ6,0.473611111,0.200819672,0.096311475,0.153688525,0.33,-0.1,0.703503,0
A0A077RTR1,0.449626068,0.245192308,0.129807692,0.307692308,4.06,-0.298,1.4885,0
A0A077RTR9,0.473044646,0.244712991,0,0,0.2,-0.321,0.378656,0
A0A077RTS4,0.459599673,0.25,0,0.080882353,-0.14,-0.369,-0.325811,0
A0A077RTS5,0.434698593,0.270321361,0.151228733,0.147448015,2.77,-0.295,0.636707,0
A0A077RTU1,0.471570645,0.24382716,0.077160494,0.092592593,-0.25,-0.309,0.283959,0
A0A077RTU7,0.535383244,0.147058824,0,0.053475936,-0.1,-0.207,-0.573669,0
A0A077RU01,0.507194105,0.211169284,0,0.064572426,1.47,-0.233,0.6576,0
A0A077RU05,0.437341586,0.225464191,0.114058355,0.159151194,2.19,-0.155,0.710086,0
A0A077RU32,0.473970856,0.219672131,0,0,0.78,-0.241,0.952325,0
A0A077RU36,0.474832664,0.240963855,0.112449799,0.124497992,0.73,-0.251,0.496026,0
A0A077RU39,0.53151341,0.181034483,0,0,,-0.394,-1.21957,0
A0A077RU56,0.465502646,0.225396825,0.00952381,0.044444444,0.71,-0.355,0.449405,0
A0A077RU59,0.471339905,0.245345016,0.015334064,0.040525739,0.15,-0.236,0.712945,0
A0A077RU79,0.388139825,0.329588015,0.65917603,0.04494382,4.56,-0.146,0.519844,0
A0A077RU93,0.475280492,0.221498371,0,0.117263844,0.89,-0.219,-0.306894,0
A0A077RUA7,0.467298306,0.240310078,0,0.087855297,3.53,-0.133,0.0225103,0
A0A077RUC1,0.460883749,0.213523132,0,0.057829181,1.34,-0.221,0.971176,0
A0A077RUC2,0.512882835,0.149839744,0,0.072916667,1.5,-0.082,1.06475,0
A0A077RUD3,0.467122327,0.239747634,0,0.031545741,-0.59,-0.178,-0.0565044,0
A0A077RUE1,0.441037037,0.32,0.108148148,0.045925926,0.09,-0.371,0.330777,0
A0A077RUE3,0.463144841,0.272321429,0,0.133928571,-0.45,-0.248,-0.450189,0
A0A077RUE8,0.515025907,0.238341969,0,0.269430052,-0.36,-0.423,-1.18101,0
A0A077RUG5,0.4721234,0.221964424,0.023201856,0.07424594,1.89,-0.093,0.299429,0
A0A077RUH5,0.465079365,0.243697479,0.18767507,0.098039216,1.22,-0.286,0.985894,0
A0A077RUK0,0.553306878,0.142857143,0,0.182539683,-0.93,-0.224,-0.503018,0
A0A077RUL4,0.463883658,0.242937853,0.039548023,0.229755179,1.17,-0.15,0.076793,0
A0A077RUL6,0.468440101,0.195439739,0.006514658,0,0.81,-0.319,-0.294153,0
A0A077RUM9,0.485093509,0.227722772,0,0.099009901,0.82,-0.288,0.105886,0
A0A077RUN2,0.516648452,0.219672131,0,0.108196721,0.22,-0.371,0.160414,0
A0A077RUU1,0.50617284,0.222222222,0,0.116666667,1.21,-0.351,-0.418139,0
A0A077RUV8,0.419944708,0.332938389,0,0.058056872,2.66,-0.291,0.597568,0
A0A077RUW9,0.544444444,0.173333333,1,0.466666667,,-0.455,-2.17089,0
A0A077RUX3,0.479688606,0.238853503,0,0.082802548,2.33,-0.204,-0.115786,0
A0A077RUX8,0.480836023,0.244813278,0,0.013831259,1.34,-0.301,0.136826,0
A0A077RV00,0.471125731,0.236842105,0.157894737,0.138157895,-1.68,-0.166,-0.743149,0
A0A077RV23,0.446132208,0.227848101,1,0.291139241,,-0.306,-0.0161884,0
A0A077RV25,0.555948373,0.151515152,0,0.090909091,0.14,-0.466,-0.482435,0
A0A077RV49,0.505718954,0.12254902,0,0.107843137,1.33,0.09,0.522555,0
A0A077RV58,0.46366646,0.249534451,0,0.061452514,0.61,-0.306,-0.025222,0
A0A077RV65,0.529245283,0.160377358,0.349056604,0.462264151,,-0.29,0.923591,0
A0A077RV79,0.484256891,0.245524297,0,0.066496164,0.41,-0.328,0.0573702,0
A0A077RV97,0.436549232,0.230894309,0.05203252,0.120325203,1.38,0.003,0.769564,0
A0A077RV99,0.500662252,0.185430464,0,0,-0.23,-0.364,0.462849,0
A0A077RVG3,0.51263255,0.203319502,0,0,-0.12,-0.403,-0.337425,0
A0A077RVG7,0.505916306,0.175324675,0,0.194805195,0.38,-0.261,-0.974002,0
A0A077RVI4,0.498760424,0.180527383,0,0.054766734,1.79,-0.212,0.0872967,0
A0A077RVL7,0.469623656,0.254032258,0,0,-0.29,-0.451,0.416309,0
A0A077RVN2,0.505517763,0.163265306,0.333333333,0.387755102,2.25,-0.189,-0.445697,0
A0A077RVN3,0.496743295,0.219827586,0,0.146551724,0.12,-0.327,0.330711,0
A0A077RVN4,0.491335979,0.206349206,0.055555556,0.025793651,0.92,-0.202,0.693653,0
A0A077RVN9,0.470929119,0.24137931,0,0,2.05,-0.26,0.0723661,0
A0A077RVQ6,0.462820513,0.294871795,1,0,,-0.66,-1.2946,0
A0A077RVU9,0.43188929,0.267148014,0,0.046931408,1.23,-0.21,0.64909,0
A0A077RVV8,0.51484001,0.181405896,0,0.065759637,0.65,-0.304,-0.153276,0
A0A077RVX0,0.43212268,0.251815981,0.246973366,0.133171913,1.03,-0.088,-0.150237,0
A0A077RVZ2,0.444614512,0.219387755,0.244897959,0.183673469,1.67,-0.073,-0.0179363,0
A0A077RW01,0.398445998,0.300699301,0.58041958,0.34965035,1.76,-0.18,3.03296,0
A0A077RW04,0.504088504,0.19047619,0,0,0.33,-0.325,0.0796681,0
A0A077RW07,0.495868347,0.197478992,0,0.094537815,-1.07,-0.302,0.325991,0
A0A077RW27,0.449405685,0.248062016,0,0.085271318,1.15,-0.168,0.406786,0
A0A077RW75,0.472915511,0.261231281,0,0.064891847,0.47,-0.392,0.269911,0
A0A077RW77,0.613333333,0.092307692,0.230769231,0.2,,-0.549,-3.22848,0
A0A077RW90,0.477481177,0.256673511,0,0.090349076,0.43,-0.183,0.0301879,0
A0A077RW94,0.469052488,0.210633947,0,0.214723926,2.18,-0.083,0.629177,0
A0A077RW96,0.41152843,0.276995305,0.342723005,0.098591549,2.16,-0.148,0.65301,0
A0A077RWA0,0.544520288,0.136518771,0,0.116040956,1.02,-0.111,-0.0859572,0
A0A077RWE6,0.48982129,0.27972028,0,0.083916084,-1.09,-0.636,-0.514665,0
A0A077RWF7,0.420307596,0.254237288,0.220338983,0.265536723,1.51,-0.18,0.453015,0
A0A077RWG8,0.470394499,0.228013029,0,0.035830619,-0.93,-0.315,0.129557,0
A0A077RWG9,0.473679263,0.23857868,0,0.175972927,1.68,-0.32,0.0134278,0
A0A077RWH5,0.486940837,0.237012987,0,0.191558442,1.39,-0.294,-0.00312007,0
A0A077RWJ6,0.510335466,0.195462478,0,0.092495637,0.45,-0.306,0.0552955,0
A0A077RWN0,0.392764004,0.357024793,0.299173554,0.104132231,2.78,-0.441,1.08028,0
A0A077RWN4,0.492301587,0.178571429,0,0.082142857,0.83,-0.195,0.123774,0
A0A077RWP1,0.429988233,0.164901664,0.449319213,0.090771558,5.22,0.416,0.415133,0
A0A077RWS0,0.424304514,0.245877061,0.113943028,0.128935532,0.71,0.312,0.701069,0
A0A077RWT8,0.447640282,0.280936455,0,0.113712375,-0.34,-0.201,-0.273537,0
A0A077RWU3,0.460895171,0.255594817,0.089517079,0.065959953,3.19,0.003,0.668741,0
A0A077RX03,0.497058824,0.161764706,1,0.485294118,,-0.343,-1.24058,0
A0A077RX51,0.482937273,0.238921002,0,0.183044316,0.84,-0.347,0.274256,0
A0A077RX53,0.501476793,0.212025316,0,0.03164557,0.56,-0.292,0.401558,0
A0A077RX61,0.474104432,0.270491803,0.333333333,0.256830601,-0.48,-0.201,-0.530576,0
A0A077RX93,0.504885057,0.20862069,0,0.074137931,-0.28,-0.267,0.105952,0
A0A077RX98,0.370220941,0.26945245,0.726224784,0.207492795,4.08,0.267,2.07204,0
A0A077RXA1,0.464049145,0.240384615,0,0.096153846,0.35,-0.328,0.307303,0
A0A077RXD0,0.487657528,0.193939394,0,0.046753247,0.69,-0.2,0.17149,0
A0A077RXF3,0.5050447,0.224137931,0.01532567,0.024904215,-1.14,-0.31,-0.321792,0
A0A077RXG5,0.509545318,0.138211382,0,0.062330623,2.49,-0.131,0.75741,0
A0A077RXJ4,0.46284153,0.31147541,1,0.262295082,,-0.688,-1.90527,0
A0A077RXK9,0.470456503,0.250645995,0,0.129198966,1.7,-0.113,0.30696,0
A0A077RXL7,0.466975845,0.24,0,0.116521739,0.19,-0.234,0.375013,0
A0A077RXM7,0.460242625,0.2382134,0.334987593,0.394540943,2.94,-0.177,0.886248,0
A0A077RXM9,0.544767677,0.163636364,0,0.058181818,-1.14,-0.371,-0.662436,0
A0A077RXP2,0.434742952,0.320895522,0.820895522,0.23880597,,-0.518,-0.395351,0
A0A077RXQ3,0.455395189,0.245360825,0.082474227,0.131958763,1.86,-0.235,0.452068,0
A0A077RXR6,0.469345742,0.284263959,0,0,-0.75,-0.478,0.475068,0
A0A077RXT4,0.423400323,0.345114345,0.313929314,0.268191268,-0.03,-0.45,0.928786,0
A0A077RXU0,0.491369048,0.1875,0,0.25,,-0.309,0.013052,0
A0A077RXV5,0.448888889,0.2125,0,0.05,0.16,-0.126,0.00924587,0
A0A077RXW2,0.463190883,0.241025641,0.164102564,0.348717949,1.18,-0.175,-0.110852,0
A0A077RXY5,0.453039832,0.221174004,0.306079665,0.307127883,3.81,0.004,0.605719,0
A0A077RXY7,0.456764706,0.205882353,0,0.044117647,3.27,-0.285,0.528289,0
A0A077RXZ3,0.477470841,0.171270718,0,0.044198895,1.63,-0.054,0.932853,0
A0A077RXZ4,0.416578483,0.321428571,0.21031746,0.178571429,1.02,-0.332,0.352127,0
A0A077RY13,0.490008292,0.244402985,0,0.052238806,0.75,-0.288,0.410347,0
A0A077RY29,0.5110748,0.166666667,0,0.08496732,0.5,-0.271,0.271626,0
A0A077RY34,0.476245999,0.236213992,0,0.078600823,1.01,-0.254,0.69875,0
A0A077RY49,0.453763441,0.25,0.35483871,0.080645161,,-0.224,-1.12275,0
A0A077RY50,0.465587151,0.213270142,0,0.037914692,0.15,-0.272,-0.113107,0
A0A077RY78,0.487754576,0.225058005,0,0.07424594,0.95,-0.237,0.268539,0
A0A077RY82,0.44132863,0.333333333,0.227513228,0.322751323,-0.84,-0.366,-0.0881462,0
A0A077RY83,0.452923562,0.232624113,0.042553191,0.063829787,4.03,-0.07,1.08195,0
A0A077RY92,0.485203797,0.203517588,0,0.030150754,0.47,-0.276,0.175786,0
A0A077RYD0,0.482815735,0.202898551,0,0.103519669,2.1,-0.199,0.125669,0
A0A077RYD5,0.489661686,0.202472952,0,0.085007728,1.47,-0.009,0.358416,0
A0A077RYF2,0.494327239,0.216596343,0.026722925,0.091420534,0.14,-0.307,0.391087,0
A0A077RYG9,0.430576132,0.307407407,0.077777778,0.314814815,-1.66,-0.161,0.0329486,0
A0A077RYI2,0.501493625,0.193442623,0,0.121311475,-0.03,-0.094,-0.345021,0
A0A077RYQ7,0.486423135,0.210958904,0,0,0.12,-0.301,-0.524957,0
A0A077RYR3,0.465380117,0.233684211,0,0.145263158,1.78,-0.269,0.401673,0
A0A077RYR7,0.471593486,0.224489796,0,0.105751391,2.17,-0.144,0.321874,0
A0A077RYU3,0.519569892,0.196774194,0,0.135483871,0.35,-0.218,0.0195045,0
A0A077RYX1,0.501506973,0.24291498,0,0.143724696,0.1,-0.292,-0.28672,0
A0A077RYY8,0.397366731,0.213872832,0.020231214,0.231213873,2.44,-0.055,1.45381,0
A0A077RYZ1,0.466843595,0.203821656,0.171974522,0.143312102,2.13,-0.076,0.247727,0
A0A077RZ10,0.490987124,0.160944206,0.158798283,0.32832618,4.09,-0.081,-0.252367,0
A0A077RZ37,0.465359477,0.235294118,0,0.015345269,0.56,-0.288,0.081563,0
A0A077RZ55,0.468229167,0.247767857,0,0.035714286,1.14,-0.281,0.766297,0
A0A077RZ70,0.495585586,0.178378378,0,0.081081081,0.43,-0.337,-0.321547,0
A0A077RZE7,0.512007168,0.120967742,0.846774194,0.532258065,,0.079,1.1095,0
A0A077RZF8,0.405833333,0.3,0.891666667,0.4,,-0.152,1.303,0
A0A077RZG3,0.537849253,0.15497076,0,0.184210526,0.55,-0.195,0.491093,0
A0A077RZL1,0.486243386,0.225446429,0,0.008928571,1.57,-0.231,0.427287,0
A0A077RZL6,0.459893296,0.215031315,0,0.050104384,0.76,-0.267,0.260322,0
A0A077RZP0,0.459982971,0.237547893,0.149425287,0.0651341,-0.77,-0.344,0.887947,0
A0A077RZR2,0.410430839,0.228200371,0.293135436,0.207792208,2.55,0.062,0.73423,0
A0A077RZR4,0.489838557,0.237606838,0.084615385,0.123931624,8.86,0.079,0.696332,0
A0A077RZW9,0.45480226,0.266949153,0,0.072033898,1.08,-0.414,-0.595248,0
A0A077RZX0,0.496712018,0.211734694,0.104591837,0.165816327,1.56,-0.257,0.506138,0
A0A077RZY7,0.449883217,0.294294294,0.081081081,0.276276276,-0.44,-0.121,0.707179,0
A0A077RZY9,0.483313492,0.219642857,0.023214286,0.035714286,1.25,-0.249,0.0982415,0
A0A077S011,0.496874237,0.21978022,0.002197802,0.103296703,0.37,-0.271,0.175508,0
A0A077S030,0.451611741,0.262560778,0,0,0.4,-0.24,0.935924,0
A0A077S033,0.530337691,0.132352941,0,0.411764706,1.77,-0.026,0.477273,0
A0A077S048,0.399928083,0.291262136,0,0.281553398,-1.34,-0.438,0.355884,0
A0A077S080,0.460570508,0.262939959,0,0.155279503,1.39,-0.385,0.0929815,0
A0A077S084,0.455088266,0.285046729,0,0.060747664,1.93,-0.397,0.266252,0
A0A077S0C9,0.485745047,0.228682171,0,0.178294574,0.65,-0.282,0.703323,0
A0A077S0D2,0.510572687,0.171806167,0.035242291,0.220264317,0.93,-0.142,-1.09544,0
A0A077S0E0,0.45159176,0.210674157,0.154494382,0.207865169,3.84,-0.143,-0.756838,0
A0A077S0G2,0.493232323,0.246590909,0,0.015909091,0.64,-0.362,0.252073,0
A0A077S0H0,0.518828681,0.21182266,0,0.064039409,0.6,-0.482,-0.865714,0
A0A077S0J1,0.507231638,0.230508475,0,0,-1.16,-0.31,-0.553413,0
A0A077S0K2,0.476255342,0.204326923,0,0,0.21,-0.27,-0.377921,0
A0A077S0L2,0.494202899,0.249649369,0,0.029453015,-0.58,-0.408,0.571513,0
A0A077S0Q2,0.526899017,0.131367292,0,0.104557641,1.82,-0.153,0.251321,0
A0A077S0Q9,0.490909091,0.132231405,0,0.280991736,1.56,-0.207,-0.866041,0
A0A077S0S7,0.43970696,0.257142857,0,0.013186813,-0.1,-0.188,0.0915766,0
A0A077S100,0.504934734,0.186246418,0.091690544,0.083094556,0.4,-0.301,0.354578,0
A0A077S119,0.425494007,0.227405248,0.131195335,0,1.1,0.069,0.804881,0
A0A077S132,0.423250415,0.247761194,0,0.313432836,1.33,-0.212,0.0384373,0
A0A077S148,0.458228906,0.270676692,0.085213033,0.030075188,0.92,-0.357,0.950757,0
A0A077S152,0.612492153,0.09039548,0,0.06779661,-1.02,-0.389,-0.60683,0
A0A077S153,0.482643958,0.221411192,0.097323601,0.177615572,1.32,-0.234,0.0247646,0
A0A077S161,0.459389671,0.183098592,0.077464789,0,-0.97,-0.166,-0.214468,0
