UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
A0A0P0XCL4,0.468176915,0.223300971,0.067961165,0,,-0.34,-0.802251,1
A0A0P0XCP2,0.426845638,0.234899329,0.124161074,0.025727069,2.25,0.22,0.845834,1
A0A0P0XCV9,0.428175656,0.222811671,0.076923077,0.24933687,6.64,0.321,2.19135,1
A0A0P0XDH3,0.41500228,0.259917921,0.700410397,0.114911081,0.94,0.042,1.01479,1
A0A0P0XDW1,0.408058608,0.285714286,1,0.318681319,,-0.332,-1.18494,1
A0A0P0XNM8,0.453584229,0.258064516,1,0,,-0.442,-0.244575,1
A0A0P0XR18,0.412729234,0.182038835,0.351941748,0.014563107,1.77,0.044,0.716196,1
A0A0P0XU17,0.392126984,0.131428571,0.245714286,0.28,6.34,0.529,1.35758,1
A0A0P0XW06,0.487950522,0.151631478,0,0,1.88,-0.081,0.574535,1
A0A0P0XWM7,0.431325427,0.119850187,0.101123596,0.191947566,3.12,0.409,1.16555,1
A0A0P0XZ22,0.4796875,0.0953125,0.6171875,0.44375,9.04,0.371,1.9464,1
A0A0P0XZL7,0.4467982,0.258566978,0.333333333,0.246105919,0.65,-0.212,1.04173,1
A0A0P0Y1K3,0.359656085,0.073809524,0.980952381,0.421428571,8.94,0.549,2.3626,1
A0A0P0Y445,0.452880658,0.287037037,1,0,,-0.559,0.446938,1
A0A0P0Y677,0.434112619,0.142533937,0.140271493,0.323529412,6.57,0.485,1.07749,1
A0A0P0Y6K1,0.402902156,0.328358209,0.410447761,0.126865672,,-0.38,0.561091,1
A0A0P0Y742,0.414306229,0.206785137,0.206785137,0.064620355,3.72,0.238,1.29787,1
A0A0P0Y7F6,0.495993685,0.1669627,0,0.010657194,1.47,-0.099,0.640514,1
A0A0P0Y7I3,0.486434901,0.18404908,0,0.128834356,-0.59,-0.309,-0.375242,1
A0A0P0Y9Z4,0.418789879,0.138613861,0.546534653,0.500990099,7.72,0.33,1.97471,1
A0A0P0YA22,0.428482003,0.352112676,1,0.197183099,,-0.481,-0.386775,1
A0A0P0YAX3,0.420915033,0.317647059,1,0,,-0.493,-0.0995973,1
A0A0P0YBN8,0.440466667,0.16,0.11,0.31,3.74,0.321,1.09095,1
A0A0P0YCA1,0.452962963,0.2,0,0.302380952,3.36,0.003,1.68326,1
A3ANB5,0.478791719,0.140684411,0.216730038,0.452471483,2.33,0.098,0.80101,1
B7E905,0.484205217,0.182879377,0.022049287,0.070038911,2.13,-0.022,1.07097,1
B7EC91,0.43625731,0.311004785,0.157894737,0.057416268,-0.26,-0.356,0.766901,1
B7EDJ0,0.453135025,0.249343832,0,0,0.77,-0.032,1.14175,1
B7EMI6,0.449407407,0.236666667,0.103333333,0.173333333,1.32,-0.007,0.104171,1
B7EQI7,0.40324833,0.210382514,0.177595628,0.035519126,4.81,-0.06,2.71948,1
B7F0F3,0.45980699,0.203051643,0.026995305,0.169014085,1.35,0.532,0.777682,1
B7F9Q5,0.466306793,0.071524966,0.097165992,0.263157895,6.33,0.241,1.30777,1
B7F9R7,0.419040042,0.198090692,0.143198091,0.250596659,3,0.298,-0.231555,1
B7FA85,0.404297115,0.110497238,1,0.502762431,1.09,0.478,-1.50303,1
B7FAA5,0.447357066,0.287378641,0.46407767,0.104854369,0.28,-0.237,0.360687,1
B7FAH5,0.470549582,0.196236559,0,0.018817204,1.74,-0.013,0.652504,1
B7FAK7,0.398259705,0.301204819,0.674698795,0,0.27,-0.265,1.03098,1
B7FAL5,0.53087484,0.135057471,0.270114943,0.284482759,2.88,-0.053,0.585218,1
B9EV33,0.402741703,0.222943723,0.153679654,0.176406926,5.59,0.245,1.64763,1
B9F144,0.474631861,0.295180723,0.168674699,0,0.26,-0.548,0.294545,1
B9FDD2,0.441082961,0.156482861,0.108792846,0.223546945,3.64,0.327,0.511186,1
B9FRA2,0.428132927,0.176940639,0,0.199771689,4.74,0.92,1.11728,1
B9FXV5,0.476444444,0.1,0,0.22,4.07,0.239,0.409056,1
B9GC17,0.369063181,0.225490196,0.068627451,0.421568627,2.42,0.196,3.37363,1
C7J2C7,0.400869025,0.273743017,0.491620112,0.396648045,5.96,-0.109,2.26207,1
O65037,0.488487654,0.227777778,0,0.027777778,-1.07,-0.325,0.343927,1
O80414,0.41871345,0.338345865,0,0.097744361,,-0.487,-0.0349252,1
P0C355,0.477622461,0.225806452,0,0,2.06,-0.059,0.85459,1
P0C358,0.490934449,0.15376569,0,0.094142259,2.94,-0.089,0.864947,1
P0C364,0.418091914,0.308900524,1,0.617801047,0.02,-0.371,-0.0373919,1
P0C367,0.448170326,0.311377246,0,0,-0.31,-0.362,-0.443655,1
P0C440,0.414544112,0.196013289,0.478405316,0.46179402,2.9,0.089,-0.337148,1
P0C443,0.414078283,0.335227273,0.309659091,0.144886364,0.37,-0.36,0.266415,1
P0C446,0.458127572,0.282407407,0.111111111,0.083333333,-0.82,-0.459,0.0923934,1
P0C451,0.454800431,0.245954693,0.155339806,0.207119741,8.13,0.054,2.83177,1
P0C454,0.377944862,0.321428571,1,0.291353383,6.26,-0.14,2.15916,1
P0C457,0.452253302,0.234265734,0,0.06993007,2.49,-0.067,0.541276,1
P0C464,0.38215781,0.257971014,0.679710145,0.25942029,2.91,0.221,2.20676,1
P0C467,0.420043573,0.31372549,0.392156863,0.294117647,4.21,-0.244,1.50412,1
P0C470,0.473508353,0.214797136,0,0.08353222,-0.52,-0.212,0.195339,1
P0C477,0.453020134,0.201342282,0.045861298,0.138702461,4.55,0.129,1.49532,1
P0C482,0.378125,0.28125,1,0,,-0.388,-0.486486,1
P0C485,0.472167217,0.207920792,0,0.04950495,-0.24,-0.438,-0.459141,1
P0C488,0.441844864,0.218867925,0.01509434,0.275471698,2.61,-0.04,0.960836,1
P0C491,0.418303571,0.234375,0.127232143,0.128348214,5.32,0.224,1.63389,1
P0C494,0.452598005,0.120041754,0.054279749,0.244258873,6.17,0.199,1.66014,1
P0C497,0.461991199,0.267326733,0.027227723,0.081683168,2.06,-0.112,0.712243,1
P0C540,0.431230872,0.196407186,0,0.117365269,2.34,0.379,0.461493,1
P0DKK1,0.449002849,0.251282051,0.230769231,0.143589744,0.72,-0.194,1.05909,1
P0DKK9,0.524516908,0.154891304,0,0.092391304,0.93,-0.179,0.582359,1
P12151,0.526962963,0.125333333,0,0.018666667,1.11,-0.162,0.593239,1
P12153,0.511731759,0.11852861,0,0.036784741,0.93,-0.098,0.652144,1
P25776,0.510192476,0.17519685,0,0.021653543,1.2,-0.273,1.06638,1
P31673,0.530490956,0.147991543,0,0.086680761,0.86,-0.14,1.07445,1
P31674,0.513369467,0.260162602,0,0,,-0.409,-0.629193,1
P31691,0.449264706,0.272058824,0,0,,-0.359,0.0248136,1
P35684,0.454213274,0.308724832,0,0,0.66,-0.332,-0.776163,1
P35685,0.465710872,0.23655914,0.086021505,0,,-0.446,0.148653,1
P35686,0.386772487,0.285714286,1,0.19047619,,-0.366,-0.0771034,1
P35687,0.409427609,0.318181818,1,0,,-0.519,-0.589923,1
P37832,0.457886558,0.258741259,0,0,0.41,-0.294,0.319097,1
P37890,0.39579288,0.330097087,0.990291262,0.116504854,,-0.435,-0.522228,1
P40978,0.401481481,0.4,1,0.155555556,,-0.593,0.52347,1
P41095,0.365985003,0.282208589,0.190184049,0.306748466,0.98,-0.014,0.419331,1
P45960,0.476177024,0.254237288,0,0,0.41,-0.476,-0.346165,1
P49027,0.439795444,0.305439331,0,0,0.29,-0.31,0.773321,1
P49199,0.431066888,0.293532338,0,0,-0.62,-0.384,0.530707,1
P49216,0.424430199,0.314102564,0,0.08974359,-1.17,-0.413,0.513032,1
P49397,0.461437908,0.272058824,0,0,,-0.356,0.394403,1
P50156,0.430891331,0.256410256,0.113553114,0.087912088,1.26,-0.286,1.91971,1
P51426,0.480673759,0.231382979,0,0,0.81,-0.318,0.382528,1
P51431,0.439975845,0.293478261,1,0,,-0.53,0.468419,1
P93431,0.402489375,0.25136612,0.464480874,0.415300546,7.45,-0.076,2.34705,1
P93844,0.435816993,0.364705882,1,0,,-0.503,-0.501286,1
Q0D3Z9,0.437037037,0.268817204,1,0,,-0.436,-0.811432,1
Q0D5J6,0.448908297,0.242358079,0,0.069868996,3.76,-0.269,0.815989,1
Q0D5S1,0.421572872,0.331168831,0.727272727,0.253246753,1.96,-0.429,0.508735,1
Q0D6B1,0.447763348,0.298701299,0.279220779,0,0.89,-0.366,0.206938,1
Q0D6U7,0.488830716,0.193717277,0,0.02617801,1.59,-0.103,1.67102,1
Q0D7V1,0.431619537,0.300771208,0,0,0.84,-0.338,1.13647,1
Q0D8I9,0.44332472,0.325581395,0.07751938,0.182170543,0.33,-0.466,0.323753,1
Q0D8Q3,0.466319444,0.28125,0.4609375,0,,-0.571,-0.239543,1
Q0DA77,0.429810298,0.268292683,1,0,,-0.356,-0.195993,1
Q0DCN6,0.460885886,0.227477477,0.076576577,0.072072072,1.01,-0.142,0.4809,1
Q0DFD6,0.47416122,0.170588235,0,0.039215686,1.44,-0.224,1.07649,1
Q0DG31,0.438127854,0.267123288,0,0,0.49,-0.144,0.699828,1
Q0DG76,0.493765239,0.257053292,0.144200627,0.147335423,-0.05,-0.415,0.494279,1
Q0DH98,0.457618693,0.22147651,0.082774049,0.07606264,0.99,-0.189,0.477682,1
Q0DHB7,0.486260812,0.182634731,0,0.035928144,1.08,-0.339,0.908595,1
Q0DHB9,0.395555556,0.327272727,0.1,0.1,-0.48,-0.335,1.20113,1
Q0DI02,0.39924812,0.308270677,0.45112782,0.466165414,,-0.337,0.458275,1
Q0DIP2,0.443341815,0.316793893,0.083969466,0.061068702,-0.05,-0.397,0.501352,1
Q0DIR7,0.591422222,0.068,0,0.164,0.12,-0.153,0.576495,1
Q0DKE7,0.341394336,0.37254902,1,0,,,-1.03702,1
Q0DKF0,0.415842294,0.316129032,0.096774194,0.141935484,0.48,-0.491,0.664592,1
Q0DKM4,0.453171197,0.240343348,0,0,1.17,-0.032,1.26069,1
Q0DM51,0.468094655,0.2374541,0,0.017135863,1.79,-0.183,1.04782,1
Q0DMZ3,0.466725821,0.173913043,0,0.070984916,2.98,0.377,0.498754,1
Q0DRD1,0.481507749,0.141843972,0.044917258,0.278959811,5.75,0.136,1.17501,1
Q0DVG7,0.507844223,0.144518272,0,0.058139535,1.84,0.017,0.464238,1
Q0DWC5,0.456229557,0.187332739,0.033006244,0.042818912,4.89,0.271,1.30633,1
Q0DXA1,0.42898943,0.215777262,0.03712297,0.023201856,2.29,0.021,0.942295,1
Q0DXG2,0.511851852,0.224242424,0,0.084848485,0.28,-0.458,0.352846,1
Q0DXR0,0.502333247,0.164715066,0.007025761,0.066354411,1.39,0.184,0.697247,1
Q0DY58,0.40722963,0.232888889,0.265777778,0.116444444,3.49,0.506,1.49813,1
Q0E094,0.432390873,0.276785714,0.107142857,0.089285714,-1.17,-0.181,0.418841,1
Q0E2I8,0.454247367,0.240061162,0.027522936,0.094801223,1.31,-0.119,0.61766,1
Q0E2Z3,0.463719634,0.204301075,0,0.129032258,1.83,-0.157,0.147411,1
Q0E3C3,0.331884058,0.443478261,0.734782609,0.247826087,0.64,-0.322,0.756267,1
Q0E3Z8,0.363374486,0.397306397,0.835016835,0.367003367,1.88,-0.381,1.06646,1
Q0E446,0.462926473,0.277504105,0,0.019704433,0.26,-0.342,0.467586,1
Q0E4R7,0.437234043,0.223404255,0.088652482,0,1.31,0.018,0.778418,1
Q0IMM9,0.487082204,0.105691057,0,0.056910569,4.8,0.042,1.28041,1
Q0INM3,0.4,0.301470588,0.433823529,0.448529412,,-0.297,0.837029,1
Q0INW5,0.430755556,0.1856,0.1168,0.1568,3.56,0.434,0.295721,1
Q0IQF7,0.436838978,0.213903743,0,0.085561497,1.63,-0.035,0.377366,1
Q0ISF8,0.438984263,0.184549356,0.087982833,0.152360515,2.89,0.411,1.19089,1
Q0IT03,0.455978031,0.292775665,0.011406844,0.106463878,-0.45,-0.435,0.933735,1
Q0IT77,0.414925373,0.149253731,0.675373134,0.348880597,6.35,0.276,0.607712,1
Q0IT92,0.441704718,0.287671233,0,0,-0.43,-0.355,0.585251,1
Q0ITS8,0.457312253,0.23715415,0,0.138339921,-0.55,-0.126,0.466541,1
Q0IVQ5,0.45960129,0.250659631,0.068601583,0.250659631,10.55,-0.066,1.47615,1
Q0IZV2,0.510645161,0.222580645,0,0.141935484,0.42,-0.28,-0.853773,1
Q0J0H6,0.446056875,0.135883905,0.199208443,0.071240106,2.25,0.24,0.944402,1
Q0J0Q8,0.42001436,0.237479806,0.075928918,0.033925687,2.73,0.09,1.11375,1
Q0J148,0.415942029,0.282608696,1,0,,-0.374,-0.229481,1
Q0J3D0,0.441103966,0.112540193,0,0.123794212,4.26,0.375,2.07292,1
Q0J5P2,0.427817746,0.26618705,0,0.129496403,,-0.474,-0.511137,1
Q0J6K0,0.427651515,0.159090909,0.539772727,0.267045455,3.35,0.136,0.966831,1
Q0J6N4,0.439918141,0.275189599,0.073672806,0.069339112,7.79,-0.087,1.29205,1
Q0J7P4,0.458381727,0.118466899,0.045296167,0.174216028,2.8,0.174,1.02868,1
Q0J7Y5,0.428700129,0.223938224,0,0.177606178,5.49,0.14,1.38796,1
Q0J889,0.444627595,0.291208791,0,0.082417582,-0.2,-0.425,0.624211,1
Q0J8W7,0.431884058,0.391304348,1,0.260869565,,-0.713,-1.27399,1
Q0J9E6,0.434256301,0.242811502,0.099041534,0.153354633,1.7,-0.25,1.04642,1
Q0J9Q1,0.519056487,0.209497207,0,0,-1.38,-0.403,-0.280905,1
Q0J9Y2,0.441443633,0.251824818,0,0.072992701,0.49,-0.255,2.1149,1
Q0JAA6,0.477893519,0.270833333,0,0.0625,-0.33,-0.29,0.187074,1
Q0JAC6,0.452564103,0.230769231,0,0,,-0.39,-0.71863,1
Q0JAI2,0.477511788,0.184983678,0.005440696,0.050054407,2.39,-0.113,1.15957,1
Q0JB65,0.475489712,0.238518519,0,0.124444444,1.58,-0.19,1.1723,1
Q0JBY8,0.457345265,0.308724832,0.013422819,0,1.02,-0.515,0.21076,1
Q0JBZ7,0.45621118,0.145962733,0.063664596,0.144409938,2.74,0.179,0.373314,1
Q0JCT9,0.451289071,0.328542094,0.158110883,0.102669405,0.81,-0.382,0.9963,1
Q0JDP0,0.484709742,0.205391528,0,0.032092426,1.51,-0.206,1.10754,1
Q0JDR8,0.530751174,0.154929577,0,0.225352113,0.22,-0.384,-0.222865,1
Q0JDZ7,0.435714286,0.294642857,0,0,-0.46,-0.361,0.608937,1
Q0JFE3,0.427062891,0.213624895,0.047939445,0.02607233,1.67,-0.08,1.19509,1
Q0JGG6,0.432583726,0.232861806,0,0.236126224,7.51,0.28,1.65143,1
Q0JGJ6,0.389057239,0.181818182,0.340909091,0.494949495,9.05,0.592,1.69082,1
Q0JHL7,0.417209691,0.338345865,0,0.097744361,,-0.487,-0.0121699,1
Q0JHT2,0.437440161,0.206349206,0.120181406,0.263038549,3.95,0.247,2.02558,1
Q0JHY3,0.463212142,0.23853211,0,0.031600408,0.8,-0.241,0.73967,1
Q0JKF5,0.398022599,0.322033898,0.822033898,0.177966102,,-0.318,0.434344,1
Q0JLU6,0.399801193,0.268389662,0.560636183,0.441351889,3.6,0.245,0.636577,1
Q0JNS6,0.464189042,0.202357564,0.019646365,0.049115914,1.63,0.036,1.01306,1
Q0JNT2,0.451663696,0.213903743,0.080213904,0.22459893,2.92,-0.02,0.589972,1
Q109G2,0.452674897,0.202020202,0.178451178,0.427609428,6.09,0.048,3.23006,1
Q109W0,0.477897252,0.279569892,0.215053763,0,,-0.478,-0.394943,1
Q10CW7,0.38427896,0.29787234,1,0,,-0.367,0.267477,1
Q10D97,0.453009812,0.131264916,0.150357995,0.307875895,3.6,0.227,1.47903,1
Q10DD6,0.428764278,0.221962617,0.079439252,0.051401869,0.62,-0.06,0.528387,1
Q10DV7,0.46789644,0.165048544,0.126213592,0.52038835,3.25,0.224,1.25425,1
Q10DW3,0.428313725,0.148235294,0.207058824,0.310588235,5.85,0.456,1.12163,1
Q10EG4,0.422437402,0.218309859,0.170774648,0.095070423,3.67,0.174,0.955641,1
Q10GH8,0.438296903,0.323770492,0.172131148,0.237704918,-1.28,-0.338,0.770136,1
Q10HD0,0.470881226,0.18226601,0,0,1.91,-0.221,0.852907,1
Q10HZ8,0.444236111,0.26875,0,0.0875,-0.19,-0.429,0.872036,1
Q10I26,0.422368421,0.342105263,0.598684211,0.269736842,-0.09,-0.501,0.108173,1
Q10JT5,0.438817112,0.19121447,0.087855297,0.162790698,4.67,0.111,1.32995,1
Q10KN8,0.413619472,0.247491639,0,0.081939799,4.21,0.245,0.926286,1
Q10KN9,0.449421965,0.25433526,0.046242775,0.078034682,-0.09,-0.356,0.267444,1
Q10L33,0.396732026,0.325791855,0.095022624,0.117647059,-0.5,-0.339,1.16398,1
Q10L93,0.431007752,0.162790698,1,0.325581395,,-0.236,1.58581,1
Q10LF8,0.421759259,0.219298246,0.179824561,0.092105263,1.7,-0.051,1.5594,1
Q10LH4,0.433136676,0.336283186,0.902654867,0.115044248,,-0.524,-0.768992,1
Q10LN7,0.43287796,0.282786885,0.12704918,0.254098361,-1.17,-0.378,-0.744865,1
Q10LP1,0.44104141,0.108856089,0.151291513,0.23800738,1.64,0.384,0.767113,1
Q10LR6,0.455450734,0.195283019,0.05,0.109433962,2.89,0.166,1.52242,1
Q10LT2,0.415256504,0.175054705,0.043763676,0.140043764,4.18,0.428,0.974803,1
Q10M12,0.437698413,0.280612245,0,0.153061224,1.24,-0.21,-0.291702,1
Q10M34,0.478324633,0.156599553,0.102908277,0.498881432,7.03,0.331,2.97038,1
Q10MA6,0.519177778,0.162,0,0.272,1.69,-0.16,1.07337,1
Q10MH4,0.43310962,0.355704698,0.302013423,0,-1.63,-0.514,0.209225,1
Q10MR0,0.395549738,0.282722513,0.308900524,0.108638743,4.38,-0.019,1.83763,1
Q10MS5,0.489324619,0.185185185,0.148148148,0.239651416,-0.2,-0.166,0.82994,1
Q10N14,0.465719208,0.23255814,0.589147287,0.100775194,,-0.346,-1.42996,1
Q10NA9,0.434623656,0.161290323,0.162903226,0.351612903,5.75,0.121,1.35499,1
Q10NL9,0.455619535,0.207293666,0.122840691,0.174664107,6.97,0.579,1.17789,1
Q10NM5,0.414511041,0.214511041,0.189274448,0.438485804,13.69,0.318,4.83407,1
Q10NP6,0.411598588,0.180030257,0.137670197,0.102874433,4.92,0.283,2.06502,1
Q10P27,0.468158295,0.071232877,0,0.178082192,3.22,0.344,2.38738,1
Q10PA5,0.451912799,0.162025316,0.087341772,0.405063291,2.58,0.162,1.67153,1
Q10PA9,0.479428235,0.233421751,0,0,0.98,-0.298,0.182173,1
Q10PV6,0.399254876,0.33530572,0,0.045364892,0.48,-0.357,0.599218,1
Q10Q44,0.485416132,0.177829099,0.008468052,0.027713626,1.32,0.013,0.670522,1
Q10QC8,0.430675381,0.190196078,0.1,0.190196078,3.84,0.165,1.13458,1
Q10QH0,0.490283059,0.197718631,0,0,0.74,-0.323,1.08427,1
Q10QX0,0.416998342,0.156716418,0.213930348,0.26119403,3.78,0.401,1.4335,1
Q10R21,0.483470847,0.262376238,0,0,0.23,-0.327,0.106589,1
Q10RA9,0.437797619,0.205357143,0.4375,0.205357143,0.42,0.068,0.0221999,1
Q10RH2,0.462859195,0.142241379,0.092672414,0.170258621,5.19,0.322,0.882213,1
Q10RI4,0.456150062,0.225092251,0,0.143911439,6.03,0.062,1.64284,1
Q10S67,0.493761536,0.245847176,0,0.242524917,0.66,-0.365,-0.829842,1
