UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
A0A2K3D1I2,0.471922782,0.205725568,0.043040474,0.336229023,8.64,0.76,1.57016,1
A0A2K3D1K1,0.457731242,0.225172712,0,0.202072539,9.17,0.394,1.90601,1
A0A2K3D1N2,0.487069384,0.213973799,0,0.102620087,1.72,-0.246,0.418988,1
A0A2K3D1P0,0.436123033,0.107296137,0,0.631974249,2.66,0.767,1.29911,1
A0A2K3D1R4,0.373694901,0.316270567,0.469835466,0.341864717,2.46,0.083,1.11537,1
A0A2K3D231,0.431575643,0.221468927,0.143502825,0.466666667,5.02,0.104,0.840819,1
A0A2K3D245,0.53164557,0.18716094,0.009041591,0.320072333,2.11,-0.123,0.0629732,1
A0A2K3D279,0.425903204,0.325153374,0.319018405,0,0.21,-0.415,-0.281068,1
A0A2K3D2E9,0.393541667,0.29375,0.60625,0.19375,-0.07,-0.244,-0.0288484,1
A0A2K3D2K4,0.406455565,0.159457167,0.71331637,0.648006785,6.78,0.696,3.08997,1
A0A2K3D2L1,0.477001195,0.166666667,0.284946237,0.182795699,-0.27,0.007,-0.165789,1
A0A2K3D2M0,0.520802664,0.137223975,0.022082019,0.474763407,1.65,-0.048,0.433266,1
A0A2K3D2P1,0.44443251,0.198711063,0.004296455,0.263157895,4.39,0.191,1.05357,1
A0A2K3D2T6,0.43311953,0.23752255,0.007817198,0.224293446,4.77,0.521,1.07646,1
A0A2K3D2V0,0.464914786,0.168808912,0.035132819,0.580119966,7.23,0.251,1.63363,1
A0A2K3D2Y6,0.43568684,0.148414986,0.069164265,0.456772334,7.98,0.828,2.76282,1
A0A2K3D369,0.469586105,0.154101996,0.271618625,0.467849224,3.28,0.257,1.37845,1
A0A2K3D3D5,0.422840516,0.238952537,0.075286416,0.389525368,3.06,0.1,1.77928,1
A0A2K3D3E5,0.444115004,0.23180593,0.107816712,0.035040431,1.64,-0.244,0.760955,1
A0A2K3D3G2,0.509427609,0.188311688,0.002164502,0.058441558,0.99,-0.247,1.0602,1
A0A2K3D3G6,0.460034188,0.123076923,0.338461538,0.507692308,9.34,0.321,1.55795,1
A0A2K3D3G7,0.432453805,0.145243282,0.591866376,0.594771242,8.57,0.246,2.82161,1
A0A2K3D3M6,0.47099903,0.130455868,0.177012609,0.622696411,7.88,0.431,1.19582,1
A0A2K3D3M7,0.401014713,0.340943683,0.362252664,0.255707763,3.78,-0.127,1.857,1
A0A2K3D3Q9,0.446064609,0.174208814,0.063294883,0.58266785,8.03,0.759,1.90553,1
A0A2K3D3W9,0.46110011,0.124752475,0.265346535,0.437623762,5.28,0.249,0.672417,1
A0A2K3D3Z2,0.437600579,0.100081367,0.427176566,0.606183889,4.95,0.645,1.22709,1
A0A2K3D433,0.457919622,0.212765957,0.120567376,0.156028369,-0.86,-0.327,-0.696005,1
A0A2K3D478,0.49145937,0.082089552,0,0.354477612,7.11,0.408,3.13051,1
A0A2K3D479,0.448244527,0.146468401,0.289219331,0.575464684,10.9,0.545,2.81922,1
A0A2K3D4Q4,0.453252735,0.305699482,0,0.176165803,-0.79,-0.469,0.0157474,1
A0A2K3D4Y7,0.426939513,0.323964497,0.23964497,0.281065089,1.89,-0.064,1.36034,1
A0A2K3D598,0.438772664,0.330543933,0.133891213,0.133891213,-0.73,-0.398,0.666324,1
A0A2K3D5A7,0.417589176,0.186346863,0.653136531,0.055350554,3.76,0.041,1.58433,1
A0A2K3D5H0,0.45369515,0.178983834,0,0.51039261,1.68,0.53,0.42286,1
A0A2K3D5H6,0.431656504,0.157012195,0.086890244,0.353658537,4.32,0.848,1.27887,1
A0A2K3D5I3,0.434020992,0.172638436,0.172638436,0.426710098,13.08,0.523,4.20026,1
A0A2K3D5U4,0.443376068,0.282051282,0.378205128,0,-1.38,-0.471,-0.707522,1
A0A2K3D5U8,0.497630964,0.142642643,0,0.219219219,4.49,0.162,1.1893,1
A0A2K3D5Y8,0.400195059,0.236671001,0.405721717,0.576072822,10.45,0.262,3.91978,1
A0A2K3D5Z1,0.489849313,0.129657228,0.004470939,0.320417288,3.23,0.123,-0.202625,1
A0A2K3D6A4,0.400920974,0.176470588,0.815508021,0.564171123,6.37,0.625,3.0244,1
A0A2K3D6B3,0.434233103,0.163841808,0,0.261770245,8,0.481,1.96517,1
A0A2K3D6D5,0.445411865,0.09346991,0.295774648,0.693341869,5.37,0.667,1.40697,1
A0A2K3D6K4,0.447153635,0.103909465,0.016460905,0.528806584,8.92,0.755,3.48916,1
A0A2K3D6L9,0.45315534,0.201456311,0,0.344660194,10.51,0.13,2.17709,1
A0A2K3D6P2,0.475900155,0.174950298,0,0.081510934,1.72,0.014,0.771671,1
A0A2K3D6P5,0.512997181,0.122142186,0.013153774,0.559974945,7.69,0.172,2.21009,1
A0A2K3D6R8,0.492053295,0.152034261,0,0.374732334,2.4,0.163,0.416113,1
A0A2K3D7A7,0.45483871,0.268817204,1,0.107526882,,-0.462,-1.95794,1
A0A2K3D7B9,0.40562724,0.125806452,0.483870968,0.258064516,4.93,0.405,2.04943,1
A0A2K3D7L5,0.473914346,0.153638814,0.051212938,0.369272237,3.07,0.138,0.435667,1
A0A2K3D7T2,0.508776596,0.162234043,0.106382979,0.585106383,1.65,-0.068,-0.889613,1
A0A2K3D7X5,0.553716216,0.097972973,0,0.131756757,-0.53,-0.134,-0.126535,1
A0A2K3D8C6,0.446236128,0.144404332,0,0.605294826,9.78,0.8,3.34804,1
A0A2K3D8E3,0.496530708,0.151898734,0.080168776,0.299578059,-0.37,0.368,0.496043,1
A0A2K3D8I0,0.516507308,0.154302671,0,0.662710188,0.61,0.031,0.156755,1
A0A2K3D8R0,0.411295613,0.042435424,0.387453875,0.878228782,2.98,1.115,0.315977,1
A0A2K3D929,0.466099164,0.241935484,0,0.150537634,8.55,0.26,0.911225,1
A0A2K3D945,0.437113066,0.287390029,0.131964809,0.15542522,8.51,0.1,2.54206,1
A0A2K3D986,0.482147094,0.175266904,0.024911032,0.585409253,4.63,0.133,1.89544,1
A0A2K3D9D7,0.416951567,0.264568765,0.53030303,0.574592075,6.73,0.278,2.12173,1
A0A2K3D9J4,0.415544332,0.252525253,0,0.388888889,1.69,-0.068,0.559555,1
A0A2K3D9L7,0.454850361,0.20123839,0.03250774,0.286377709,11.87,0.45,3.29171,1
A0A2K3D9T9,0.393694521,0.267217631,0.038567493,0.258953168,2.36,0.068,0.977188,1
A0A2K3D9Y6,0.471105475,0.190868738,0.048192771,0.244134432,7.74,0.317,1.99275,1
A0A2K3D9Z2,0.4159395,0.17452007,0.219895288,0.328097731,5.24,0.541,2.06606,1
A0A2K3DA29,0.497833103,0.170124481,0.157676349,0.128630705,0.67,-0.216,0.530576,1
A0A2K3DAG3,0.478820728,0.12195122,0.250554324,0.495195861,2.52,0.444,0.732678,1
A0A2K3DAN9,0.484257734,0.197693575,0,0.270181219,1.68,-0.071,0.527096,1
A0A2K3DB91,0.486806642,0.179186228,0.212441315,0.617762128,8.49,0.703,1.91087,1
A0A2K3DBC3,0.46020202,0.194405594,0.040559441,0.299300699,6.33,0.039,1.96875,1
A0A2K3DBE1,0.482532588,0.103910615,0.136312849,0.672625698,8.22,0.42,2.13245,1
A0A2K3DBE3,0.464807163,0.115702479,0.227272727,0.588842975,6.59,0.42,1.31037,1
A0A2K3DBG0,0.496496612,0.134637514,0.120828539,0.219792865,6.55,0.065,1.13964,1
A0A2K3DBG3,0.451375138,0.198019802,0.292079208,0.282178218,3.91,0.027,1.29266,1
A0A2K3DBH7,0.464794375,0.134657837,0.105960265,0.625459897,11.53,0.564,2.83424,1
A0A2K3DBJ1,0.469092792,0.116290481,0.264474975,0.564769382,6.14,0.267,1.89486,1
A0A2K3DBK7,0.395339506,0.2125,0.973611111,0.551388889,7.13,0.504,2.20829,1
A0A2K3DBZ4,0.407253544,0.234421365,0.270029674,0.459940653,3.3,0.507,2.04592,1
A0A2K3DC04,0.451274651,0.19047619,0.073593074,0.086580087,-0.43,-0.039,0.208784,1
A0A2K3DCP4,0.443235072,0.191836735,0.068027211,0.521088435,7.63,0.571,3.11818,1
A0A2K3DCX4,0.453042328,0.156462585,0,0.603741497,-0.02,0.542,0.265631,1
A0A2K3DD10,0.484306096,0.130998703,0.060959792,0.448767834,5.04,0.191,0.846128,1
A0A2K3DD32,0.479817499,0.171497585,0,0.101449275,0.94,-0.297,-0.0434523,1
A0A2K3DDA3,0.515554306,0.160854893,0.016310461,0.403262092,7.19,0.202,2.01219,1
A0A2K3DDE6,0.427647059,0.182352941,0.235294118,0.494117647,12.38,0.375,6.46533,1
A0A2K3DDL1,0.453747149,0.109970674,0.379765396,0.614369501,4.12,0.263,1.38619,1
A0A2K3DDL6,0.500728841,0.124944221,0,0.512717537,8.1,0.499,1.8724,1
A0A2K3DDN4,0.501927083,0.1765625,0,0.14375,1.35,-0.154,0.68395,1
A0A2K3DDP7,0.445277007,0.155180389,0.37627197,0.533302498,10.9,0.279,2.51891,1
A0A2K3DDQ8,0.427471068,0.141718839,0.046101309,0.647694935,14.84,0.478,6.50584,1
A0A2K3DDU7,0.480895284,0.134797425,0.061719046,0.583491102,5.79,0.235,1.69838,1
A0A2K3DE01,0.43427995,0.158519553,0.298184358,0.662709497,7.83,0.566,2.22598,1
A0A2K3DE61,0.403532434,0.323699422,0.450867052,0.156069364,0.93,-0.355,0.300458,1
A0A2K3DEI3,0.413239538,0.128246753,0.5,0.50974026,7.99,0.728,1.29851,1
A0A2K3DEK7,0.446007388,0.170502984,0.385336743,0.67945439,6.05,0.581,2.43465,1
A0A2K3DEQ6,0.438167239,0.091752577,0.340206186,0.715463918,15.46,0.674,2.24559,1
A0A2K3DF31,0.480661041,0.208860759,0,0.075949367,0.95,-0.22,-0.373298,1
A0A2K3DF68,0.437568757,0.321782178,0,0,-0.05,-0.511,-0.478351,1
A0A2K3DF81,0.431622128,0.213080169,0.210970464,0.44092827,5.49,0.034,1.78377,1
A0A2K3DFN3,0.459929413,0.108905275,0.066931367,0.597844583,10.73,0.387,4.86756,1
A0A2K3DFR6,0.499894986,0.103963415,0.042378049,0.54847561,6.81,0.504,2.45177,1
A0A2K3DFS6,0.455450037,0.108262108,0.008547009,0.50997151,6.9,0.718,2.51663,1
A0A2K3DFZ1,0.446583288,0.168026101,0.115823817,0.133768352,4.45,-0.035,2.38472,1
A0A2K3DGC8,0.481099656,0.144329897,0,0.171391753,4.07,0.108,1.80685,1
A0A2K3DGQ8,0.496300435,0.193296089,0,0.431284916,1.89,0.117,0.864783,1
A0A2K3DGR3,0.453740401,0.18221363,0.026099565,0.487675205,4.48,0.594,1.56672,1
A0A2K3DGR7,0.445357255,0.164305949,0.218130312,0.212464589,4.71,0.137,2.21715,1
A0A2K3DGY3,0.401964689,0.318996416,0.630824373,0.445639188,2.48,0.26,1.2545,1
A0A2K3DHJ5,0.476551016,0.111867704,0.015564202,0.60311284,9.04,0.55,3.34447,1
A0A2K3DHS1,0.455444073,0.183946488,0,0.274247492,7.79,0.112,1.3457,1
A0A2K3DI28,0.482382887,0.096679277,0.019335855,0.593526692,11.7,0.555,2.69404,1
A0A2K3DI87,0.45437884,0.104029991,0.011246485,0.552014995,5.29,0.742,1.75364,1
A0A2K3DIC3,0.495774444,0.172863666,0.024787997,0.395955643,7.95,0.193,1.92139,1
A0A2K3DII3,0.431666667,0.278571429,0.721428571,0,-1.28,-0.34,-0.870958,1
A0A2K3DJ26,0.418299105,0.191943128,0.118483412,0.18957346,0.97,0.055,1.00001,1
A0A2K3DJC8,0.456598916,0.074390244,0.129268293,0.525609756,6.07,0.757,2.48297,1
A0A2K3DJE7,0.476813057,0.135285209,0.006562342,0.490156487,7.21,0.532,1.19827,1
A0A2K3DJI4,0.454103704,0.108,0.029333333,0.613333333,3.69,0.456,1.08231,1
A0A2K3DJP0,0.397625634,0.253112033,0.286307054,0.531120332,9.99,0.382,4.72234,1
A0A2K3DJU4,0.43164464,0.169603524,0,0.374449339,9.47,0.38,1.95326,1
A0A2K3DK76,0.45011467,0.130960854,0.017081851,0.564412811,6.64,0.544,2.65504,1
A0A2K3DK83,0.461920173,0.160194175,0,0.339805825,0.49,-0.114,-0.374164,1
A0A2K3DK89,0.44507591,0.084643289,0.1547763,0.69528416,10.08,0.685,1.52124,1
A0A2K3DKB6,0.447685185,0.198412698,0.613095238,0.511904762,5.99,0.246,1.51376,1
A0A2K3DKG5,0.435185185,0.312030075,0.335839599,0.35839599,2.33,-0.313,1.36787,1
A0A2K3DKK4,0.441142953,0.169683258,0,0.518853695,5.45,0.666,1.80396,1
A0A2K3DKV6,0.373684211,0.213032581,0.443609023,0.834586466,2.29,0.46,1.13396,1
A0A2K3DL17,0.436812865,0.294736842,0.136842105,0.442105263,10.35,0.069,1.72241,1
A0A2K3DL65,0.43960114,0.269230769,0,0.076923077,-0.98,-0.353,-0.47497,1
A0A2K3DLC1,0.48023088,0.089381207,0,0.623376623,7.17,0.409,1.31115,1
A0A2K3DLG6,0.453216794,0.183908046,0.064655172,0.639367816,8.64,0.552,2.09009,1
A0A2K3DLT7,0.497087379,0.194174757,0,0,1.14,-0.148,0.316336,1
A0A2K3DLW2,0.476475694,0.234375,0,0.09765625,-0.76,-0.339,0.129165,1
A0A2K3DLY3,0.445215653,0.161953728,0.205655527,0.344473008,11.34,0.411,2.79843,1
A0A2K3DM06,0.444472292,0.157894737,0.195488722,0.335839599,11.34,0.411,2.86883,1
A0A2K3DMB8,0.450139343,0.271537623,0.184296619,0.501635769,1.09,-0.043,-0.00846177,1
A0A2K3DMD6,0.36410543,0.267393127,0.647946354,0.743503772,5.47,0.701,2.2875,1
A0A2K3DMG9,0.481819801,0.131410256,0,0.338942308,4.86,0.043,1.90174,1
A0A2K3DMH8,0.432647606,0.183054393,0.253138075,0.402719665,5.47,0.482,1.62244,1
A0A2K3DMP5,0.477462569,0.219858156,0.418439716,0.368794326,0.83,-0.367,1.14392,1
A0A2K3DMT2,0.526145899,0.127922601,0.023649557,0.935501209,4.45,0.002,1.02247,1
A0A2K3DMX5,0.467392652,0.110756972,0.042231076,0.4812749,6.47,0.187,1.80335,1
A0A2K3DMY7,0.481828704,0.234375,0.140625,0.234375,-0.07,-0.276,-0.205762,1
A0A2K3DND3,0.471476888,0.143179256,0.052987599,0.391206313,4.87,0.387,2.02976,1
A0A2K3DNL3,0.46012963,0.193333333,0,0.598333333,4.87,0.059,1.8634,1
A0A2K3DNY1,0.424308588,0.27510917,0,0.03930131,0.08,-0.271,0.960297,1
A0A2K3DNY6,0.490005359,0.136655949,0.012057878,0.49437299,4.66,0.887,2.25776,1
A0A2K3DP27,0.494746828,0.177161153,0,0.321237994,2.37,0.321,1.09384,1
A0A2K3DPN0,0.474802672,0.155737705,0.054644809,0.540983607,11.35,0.265,4.22002,1
A0A2K3DPT9,0.415211441,0.237305178,0.41025641,0.704374057,8.68,0.708,2.95608,1
A0A2K3DQ28,0.471550802,0.127272727,0.077005348,0.495187166,7.97,0.211,3.29477,1
A0A2K3DQ44,0.449670529,0.131561009,0.040218132,0.566462168,7.03,0.649,2.10719,1
A0A2K3DQ98,0.522403382,0.22826087,0.119565217,0.260869565,-1.07,-0.454,-1.19499,1
A0A2K3DQE6,0.455786471,0.202933985,0.073349633,0.311735941,14.11,0.144,1.77024,1
A0A2K3DQJ3,0.506184486,0.163522013,0,0.044025157,0.49,-0.217,0.242908,1
A0A2K3DQK0,0.449778459,0.236196319,0.030674847,0.200920245,8.07,0.482,1.60478,1
A0A2K3DQQ7,0.413914467,0.338858195,0.047882136,0.195211786,0.68,-0.301,1.07866,1
A0A2K3DR27,0.486236236,0.138138138,0,0.328828829,5.01,0.197,0.450336,1
A0A2K3DR59,0.487177093,0.118580766,0.025210084,0.531279178,6.35,0.677,1.21751,1
A0A2K3DR74,0.453154558,0.116931712,0.214686623,0.582319925,6.03,0.349,1.95882,1
A0A2K3DRB3,0.445617978,0.114606742,0.361797753,0.570786517,5.86,0.364,0.730506,1
A0A2K3DRF1,0.455464905,0.242424242,0.076923077,0.393939394,6.96,0.345,1.51376,1
A0A2K3DRF4,0.476787322,0.215559157,0,0.11993517,2.82,0.077,1.13471,1
A0A2K3DRR7,0.446948224,0.196428571,0.074829932,0.37329932,6.24,0.151,2.18353,1
A0A2K3DRX6,0.483421517,0.227994228,0.025974026,0.059163059,0.76,-0.263,0.786602,1
A0A2K3DRY6,0.521104123,0.201257862,0.045597484,0.625786164,0.93,-0.298,0.0176423,1
A0A2K3DS27,0.441327046,0.209498148,0.066015493,0.588750421,8.77,0.919,2.4267,1
A0A2K3DS55,0.469098712,0.175965665,0,0.47639485,7.69,0.409,2.80779,1
A0A2K3DS96,0.467286744,0.205128205,0,0.303167421,4.37,0.082,1.98891,1
A0A2K3DSL4,0.475548123,0.22909699,0,0,0.66,-0.191,0.926613,1
A0A2K3DSN1,0.429954338,0.054794521,0.117808219,0.742465753,6.77,0.696,2.60812,1
A0A2K3DSQ8,0.467763122,0.122618466,0.206643869,0.556912555,8.08,0.743,1.48679,1
A0A2K3DSY4,0.473073207,0.101672241,0.04548495,0.617391304,7.56,0.411,2.21341,1
A0A2K3DT94,0.46328928,0.211453744,0.030837004,0.066079295,2.39,-0.084,0.716212,1
A0A2K3DTB1,0.441106317,0.104638619,0.075512406,0.656418554,9.7,0.539,3.01713,1
A0A2K3DTW3,0.437103971,0.208835341,0.114457831,0.15060241,3.77,0.188,1.45926,1
A0A2K3DU40,0.484190285,0.150112867,0.009781791,0.216704289,5.43,0.045,1.1524,1
A0A2K3DU90,0.475976662,0.127853881,0,0.378995434,8.06,0.26,3.1321,1
A0A2K3DUA8,0.500686078,0.140060241,0,0.317771084,3.27,0.047,0.810892,1
A0A2K3DUK7,0.498183354,0.178707224,0,0.254752852,1.75,0.048,0.59118,1
A0A2K3DUN6,0.439911265,0.248263889,0.053819444,0.078125,1.18,-0.217,1.05535,1
A0A2K3DUR5,0.437017772,0.237971391,0.270481144,0.322496749,4.97,0.007,1.07647,1
A0A2K3DUS3,0.499453808,0.154494382,0.05758427,0.433988764,6.3,0.022,1.68641,1
A0A2K3DV44,0.451926927,0.153153153,0.213963964,0.495495495,9.97,0.413,0.771573,1
A0A2K3DV98,0.40993266,0.274621212,0.079545455,0.121212121,1.73,-0.138,1.49362,1
A0A2K3DVN0,0.46916756,0.225080386,0.009646302,0.191318328,0.92,-0.157,0.515204,1
A0A2K3DW31,0.456114484,0.183000867,0.046834345,0.532523851,6.6,0.179,1.56373,1
A0A2K3DWM0,0.465218083,0.228271251,0.221585482,0.47277937,5.24,0.114,1.17932,1
A0A2K3DWP4,0.456669179,0.139035418,0.115674454,0.664280332,9.35,0.627,2.34933,1
A0A2K3DWY6,0.408302507,0.221948212,0.295930949,0.585696671,12.58,0.261,5.3916,1
A0A2K3DX39,0.477249874,0.184615385,0.150678733,0.601357466,3.99,0.045,0.953746,1
A0A2K3DX68,0.442220361,0.174204355,0.726968174,0.579564489,6.25,0.243,1.17722,1
A0A2K3DX97,0.485018727,0.109862672,0.262172285,0.360799001,5.5,0.384,0.687298,1
