UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
M4CA98,0.440161154,0.324427481,0,0.064885496,-0.22,-0.467,0.558657,1
M4CAC4,0.416251673,0.156626506,0.093975904,0.303614458,3.96,0.09,1.34732,1
M4CAC5,0.42311828,0.35483871,0.733870968,0.217741935,,-0.552,0.891361,1
M4CAE8,0.49032567,0.20545977,0,0.015804598,0.88,-0.223,0.905034,1
M4CAG7,0.442592593,0.14,0.128888889,0.151111111,3.51,0.142,0.930795,1
M4CAN8,0.439065817,0.167728238,0.114649682,0.352441614,9.48,0.381,3.44255,1
M4CAS3,0.45922277,0.25862069,0,0.096059113,1.47,-0.043,0.751497,1
M4CAU1,0.450657337,0.244274809,0,0,1.12,-0.274,0.966275,1
M4CAU5,0.508943928,0.222910217,0.117647059,0.111455108,-0.19,-0.228,0.550489,1
M4CAX6,0.442303358,0.202839757,0,0.040567951,2.19,0.071,1.1674,1
M4CAZ3,0.440626823,0.165791448,0.31807952,0.233308327,4.74,0.219,1.72496,1
M4CB22,0.418631897,0.299319728,0.207482993,0.095238095,1.62,-0.255,0.936627,1
M4CB70,0.457495591,0.306878307,0.947089947,0.312169312,-0.67,-0.416,0.0118759,1
M4CB71,0.446064815,0.21875,0,0.0859375,2.87,-0.093,-0.176586,1
M4CBC6,0.415719005,0.198748044,0.156494523,0.131455399,7.53,0.252,1.81113,1
M4CBM4,0.443285617,0.202453988,0,0.134969325,6.15,-0.264,1.76377,1
M4CBN5,0.415579071,0.232804233,0.322751323,0.285714286,6.88,0.256,3.06042,1
M4CC05,0.423085221,0.174757282,0.04368932,0.118932039,2.24,0.56,1.11189,1
M4CC51,0.427515152,0.210909091,0.007272727,0.050909091,3.51,0.221,0.883144,1
M4CCD4,0.455339806,0.291262136,0,0,-0.84,-0.438,-0.487124,1
M4CCD6,0.409786608,0.182487123,0.440765269,0.215599706,3.15,0.474,1.29161,1
M4CCM0,0.437904174,0.115079365,0.42989418,0.472222222,4.3,0.267,-0.450238,1
M4CCU7,0.448989899,0.134545455,0,0.214545455,4.97,0.191,1.34913,1
M4CCV3,0.4836437,0.148044693,0,0.083798883,1.38,-0.192,0.679376,1
M4CD18,0.436813323,0.269574944,0.067114094,0.17114094,9.05,-0.12,2.06889,1
M4CD63,0.418411937,0.242206235,0.086330935,0.097122302,1.41,0.308,0.914198,1
M4CD86,0.430937819,0.162844037,0.194954128,0.133027523,2.62,0.137,1.09493,1
M4CDE9,0.449456378,0.171837709,0,0.174224344,5.11,0.22,0.70561,1
M4CDH8,0.517717718,0.154440154,0,0,-0.25,-0.253,0.0771034,1
M4CDK9,0.395154185,0.325991189,0.242290749,0.233480176,-0.47,-0.335,1.23875,1
M4CDP4,0.451521244,0.20747889,0,0.016887817,3.04,-0.083,1.36048,1
M4CDT1,0.410005329,0.241007194,0.166666667,0.179856115,4.89,0.071,1.57266,1
M4CDV4,0.413243813,0.303317536,0.253554502,0.09478673,2.87,-0.218,1.54769,1
M4CDY0,0.462997904,0.273584906,0,0.08490566,-0.22,-0.398,-0.0783449,1
M4CE92,0.460585586,0.263513514,0.425675676,0.209459459,-1.03,-0.369,1.16294,1
M4CEL6,0.374823529,0.216470588,0.778823529,0.545882353,11.38,0.341,5.85488,1
M4CET7,0.445897134,0.190812721,0,0.053003534,0.8,-0.147,0.693473,1
M4CEV9,0.46584022,0.231404959,0.900826446,0.363636364,,-0.074,2.01431,1
M4CEZ6,0.422195448,0.334939759,0,0.115662651,-0.21,-0.374,0.516315,1
M4CF16,0.40410831,0.420168067,0.991596639,0.151260504,,-0.668,0.268277,1
M4CFE2,0.395882353,0.3,1,0.158823529,0.66,-0.232,0.620045,1
M4CFG5,0.412991021,0.156565657,0.224747475,0.207070707,6.34,0.489,1.64304,1
M4CFL7,0.504444444,0.169811321,0,0,1.77,-0.236,1.00169,1
M4CFP6,0.452296638,0.260969977,0,0.027713626,-0.95,-0.352,0.0410347,1
M4CFR3,0.479932287,0.174515235,0,0,-0.64,-0.17,0.397524,1
M4CG02,0.462985274,0.307228916,0.090361446,0,0.64,-0.573,0.36843,1
M4CG25,0.451761518,0.256097561,1,0,,-0.5,-0.518863,1
M4CG29,0.445851852,0.24,0.133333333,0.136666667,4.16,-0.033,1.60346,1
M4CG41,0.423045267,0.31986532,0.164983165,0.164983165,0.71,-0.324,0.0173973,1
M4CG65,0.489165514,0.190871369,0,0.037344398,-0.29,-0.236,0.545915,1
M4CGK8,0.443497268,0.231147541,0.118032787,0.170491803,11.14,0.183,2.19954,1
M4CGL0,0.445982374,0.203732504,0.077760498,0.189735614,10.55,0.297,2.94891,1
M4CGM2,0.484011374,0.218503937,0,0.033464567,-0.05,-0.217,0.409383,1
M4CGS3,0.491518236,0.236641221,0,0.183206107,,-0.494,-0.0491207,1
M4CGU4,0.443782193,0.291390728,0,0,1.74,-0.45,-0.0548218,1
M4CGU6,0.483765432,0.222222222,0,0,-0.51,-0.356,0.289595,1
M4CGW8,0.505534106,0.173745174,0,0.104247104,1.16,-0.392,0.547091,1
M4CGY1,0.414019163,0.208018154,0.032526475,0.08698941,3.74,0.154,1.46478,1
M4CGZ3,0.505864834,0.142268041,0,0.103092784,1.93,-0.098,0.76517,1
M4CH42,0.463642757,0.196202532,0,0.08318264,2.98,0.367,0.643683,1
M4CHC0,0.427152554,0.225080386,0.022508039,0.036173633,2.5,0.174,1.43509,1
M4CHD2,0.407334643,0.229862475,0,0.117878193,4.77,0.265,1.48689,1
M4CHD9,0.436377863,0.208706786,0.034571063,0.066581306,3.56,0.328,0.883732,1
M4CHE1,0.50464933,0.191489362,0.241134752,0.078014184,1.35,-0.339,1.15961,1
M4CHG8,0.429930299,0.10701107,0,0.343173432,3.22,0.361,0.28231,1
M4CHR2,0.433088235,0.308823529,0.455882353,0,,-0.425,-0.530004,1
M4CI18,0.437872629,0.274390244,0.719512195,0.164634146,-1.02,-0.247,0.318966,1
M4CI82,0.449451303,0.214506173,0,0.070987654,2.99,0.39,0.947359,1
M4CIH8,0.453531599,0.234200743,0,0,1.76,-0.175,1.05803,1
M4CIR0,0.408798972,0.182080925,0.078034682,0.144508671,5.28,0.145,1.2052,1
M4CIR2,0.435662898,0.244604317,0,0.142857143,1.05,-0.071,1.20528,1
M4CJ23,0.40122739,0.188953488,0.148255814,0.212209302,3.94,0.224,0.805845,1
M4CJ34,0.391751412,0.183050847,0.288135593,0.084745763,5.46,0.153,1.21915,1
M4CJ76,0.452506929,0.188208617,0.108843537,0.188208617,3.75,0.131,0.472356,1
M4CJF6,0.481000395,0.234875445,0,0.056939502,-0.17,-0.178,0.475705,1
M4CJH1,0.415529565,0.245614035,0.195906433,0.084795322,2.51,-0.214,0.940629,1
M4CJP3,0.463778757,0.134361233,0,0.110132159,1.82,0.028,0.41247,1
M4CJW0,0.477374227,0.181598063,0,0.031476998,1.26,-0.233,0.135323,1
M4CJW7,0.422371867,0.265993266,0.265993266,0.111111111,0.32,0.009,0.7686,1
M4CJX4,0.438105413,0.115384615,0.105769231,0.288461538,6.39,0.381,0.494638,1
M4CKB9,0.448576998,0.270175439,0.242105263,0.161403509,2.46,-0.346,1.99763,1
M4CKL5,0.406564029,0.182599356,0.288936627,0.254564984,8.1,0.692,1.96687,1
M4CKM6,0.428941685,0.198704104,0.06587473,0.066954644,3.55,0.514,1.2201,1
M4CKR0,0.389786756,0.232323232,0.206060606,0.264646465,5.94,0.452,1.16459,1
M4CKS1,0.446097337,0.318181818,0.161157025,0.08677686,-1.36,-0.39,0.812787,1
M4CKX2,0.384704904,0.331670823,0.534912718,0.275561097,4.63,0.034,1.70449,1
M4CKZ6,0.496031746,0.090561224,0.164540816,0.636479592,4.9,0.087,0.309459,1
M4CL15,0.449300957,0.291390728,0,0,1.51,-0.508,-0.185996,1
M4CL54,0.408449074,0.395833333,0.989583333,0.234375,0.36,-0.742,-0.258492,1
M4CLA2,0.489251208,0.213768116,0.163043478,0.094202899,2.24,-0.253,0.907402,1
M4CLA6,0.402859638,0.332023576,0.571709234,0.184675835,3.89,-0.259,1.01814,1
M4CLA8,0.501630641,0.187713311,0,0.119453925,-0.37,-0.279,-0.202021,1
M4CLD2,0.46374269,0.235789474,0,0,1.19,-0.05,1.29284,1
M4CLF1,0.418326118,0.363636364,0.435064935,0.25974026,-0.87,-0.571,0.0309394,1
M4CLK6,0.431822612,0.24122807,0.118421053,0.074561404,2.16,-0.029,1.27374,1
M4CLM3,0.411697531,0.158333333,0.45,0.3375,2.78,0.716,0.536734,1
M4CLP7,0.412511671,0.260504202,1,0.336134454,,-0.18,0.283649,1
M4CLQ4,0.442749529,0.308996089,0.089960887,0.172099087,1.17,-0.203,0.887686,1
M4CLT1,0.485917121,0.209509658,0,0.120356612,0.42,-0.069,1.04444,1
M4CLW2,0.479308642,0.155555556,0.231111111,0.293333333,2.75,0.041,1.17001,1
M4CM01,0.450724638,0.183946488,0,0.040133779,-0.07,-0.131,0.533418,1
M4CM73,0.417480538,0.186305732,0,0.149681529,0.56,0.175,1.27477,1
M4CMQ8,0.425029551,0.175531915,0.138297872,0.340425532,8.54,0.321,3.99263,1
M4CMV5,0.40306834,0.182008368,0.213389121,0.060669456,3.29,0.168,0.969085,1
M4CMX8,0.434375459,0.174372523,0,0.136063408,3.43,0.291,1.05733,1
M4CN17,0.394484702,0.239130435,0.264492754,0.195652174,2.62,0.084,0.163649,1
M4CN75,0.486393597,0.233050847,0,0.078389831,0.95,-0.321,0.468452,1
M4CNE0,0.452694611,0.22754491,0.071856287,0.263473054,8.73,0.253,3.04119,1
M4CNJ9,0.481191806,0.209497207,0.100558659,0.125698324,0.9,-0.192,0.200845,1
M4CNK9,0.443092728,0.158150852,0,0.420924574,7.37,0.277,1.13718,1
M4CNL0,0.384604212,0.336601307,0.418300654,0.307189542,5.58,-0.178,3.16642,1
M4CNN9,0.487351905,0.204610951,0,0.034582133,-0.14,-0.202,0.211577,1
M4CNR3,0.464506173,0.208333333,1,0,,-0.483,-1.53831,1
M4CNZ1,0.411078717,0.247813411,0.090379009,0.346938776,3.56,-0.032,0.236423,1
M4CPB8,0.404730031,0.365461847,0.136546185,0.232931727,0.76,-0.419,1.17557,1
M4CPM5,0.513462669,0.182539683,0,0.132275132,3.96,-0.04,0.481668,1
M4CPR0,0.48081914,0.211678832,0,0,1.9,-0.135,0.452835,1
M4CPU5,0.517854002,0.158311346,0,0.187335092,0.06,-0.207,0.718238,1
M4CPU6,0.501779433,0.225325885,0,0,0.04,-0.235,0.285838,1
M4CPW4,0.437650389,0.191082803,0.148619958,0.205944798,3.93,0.205,0.352323,1
M4CPY3,0.484493284,0.181318681,0,0.06043956,0.06,-0.183,-0.207918,1
M4CQ05,0.44812963,0.256666667,0.056666667,0.116666667,3.74,0.026,1.19762,1
M4CQD6,0.475811209,0.17699115,0.920353982,0.353982301,,-0.313,0.299821,1
M4CQF0,0.432823649,0.288990826,0.004587156,0,-0.05,-0.374,0.0632509,1
M4CQF7,0.413346483,0.241420118,0.082840237,0.140828402,2.21,0.263,0.983738,1
M4CQL3,0.460542636,0.172093023,0,0.172093023,3,0.163,0.702507,1
M4CQP8,0.493493493,0.126126126,0.279279279,0,,-0.21,-1.30378,1
M4CQW5,0.361349206,0.260714286,0.310714286,0,4.3,0.065,1.49947,1
M4CR36,0.431429211,0.219758065,0,0.044354839,2.7,-0.007,1.10931,1
M4CR38,0.43001355,0.211382114,0,0.058943089,2.1,0.158,1.07262,1
M4CR48,0.484615385,0.259109312,0,0,-0.41,-0.483,0.600198,1
M4CR57,0.435212552,0.128078818,0,0.159277504,3.89,0.38,1.87894,1
M4CRC7,0.489265807,0.231247014,0.02006689,0.048256092,0.95,-0.222,0.641771,1
M4CRH1,0.432140615,0.224105461,0,0.048964218,3.39,0.174,1.50869,1
M4CRH8,0.469828927,0.239502333,0,0.066874028,1.8,-0.062,0.6568,1
M4CRI5,0.445339377,0.264644351,0.088912134,0.040794979,0.84,-0.132,0.862741,1
M4CRK9,0.466189597,0.188365651,0,0,2.34,-0.172,1.12246,1
M4CRR5,0.466578132,0.227091633,0,0.059760956,0.29,-0.314,0.182876,1
M4CRU2,0.441834003,0.263052209,0.004016064,0.076305221,0.1,-0.305,0.723253,1
M4CRV3,0.49049676,0.200863931,0.079913607,0.073434125,0.42,-0.189,0.857677,1
M4CS10,0.444616443,0.226006192,0.167182663,0.198142415,6.05,0.048,1.24344,1
M4CS20,0.452733686,0.242630385,0,0.045351474,2.11,-0.15,0.31962,1
M4CS54,0.513916211,0.2,0,0,0.13,-0.293,0.731862,1
M4CS60,0.419891443,0.359195402,0.129310345,0.117816092,0.18,-0.539,0.303578,1
M4CSM8,0.420211049,0.310614525,0.079329609,0.181005587,11.01,0.283,0.812346,1
M4CST5,0.426132146,0.233853007,0.151447661,0.256124722,4.67,0.27,2.08294,1
M4CSU2,0.449050843,0.2520908,0,0.086021505,2.11,-0.244,0.563557,1
M4CSX5,0.455933485,0.256235828,0,0,-0.75,-0.228,-0.0747511,1
M4CT57,0.443389707,0.22913257,0.124386252,0.176759411,9.91,0.176,2.26606,1
M4CTC0,0.480669711,0.260273973,0,0,-0.9,-0.408,-0.281199,1
M4CTH0,0.470471111,0.2672,0,0.064,1.65,-0.209,0.562348,1
M4CTP5,0.418785796,0.360824742,0.963917526,0.237113402,-0.33,-0.447,-0.667222,1
M4CTS9,0.497836775,0.200589971,0,0,0.78,-0.212,0.905998,1
M4CTT3,0.428848362,0.207294833,0.024316109,0.085714286,4,0.167,1.41695,1
M4CTX4,0.436946149,0.162576687,0,0.190184049,4.98,0.335,0.479495,1
M4CU44,0.467183463,0.23255814,0,0.118863049,1.18,-0.335,0.755254,1
M4CU46,0.444876543,0.294444444,0,0.077777778,0.79,-0.441,-0.366323,1
M4CU51,0.467637246,0.194722475,0,0.083712466,2.89,0.304,0.688524,1
M4CU68,0.428251121,0.210762332,0.087443946,0.143497758,2.81,0.012,1.06053,1
M4CU69,0.438925681,0.21192053,0,0.043046358,2.58,0.012,1.08206,1
M4CU82,0.425708373,0.131805158,0.419770774,0.388252149,7.98,0.466,2.23997,1
M4CU93,0.455461553,0.262267343,0,0.023688663,2.81,-0.002,0.635727,1
M4CUI2,0.456018519,0.241666667,0.525,0,,-0.309,0.573685,1
M4CUV6,0.42590612,0.155080214,0.219251337,0.256684492,1.87,0.12,1.59955,1
M4CUY5,0.464527027,0.202702703,0.10472973,0.111486486,0.28,-0.111,0.114544,1
M4CV01,0.481323877,0.186170213,0,0.191489362,1.12,-0.3,1.20806,1
M4CV41,0.432468397,0.281437126,0.74251497,0.251497006,-0.84,-0.239,0.256189,1
M4CV95,0.436784512,0.193181818,0.284090909,0.318181818,10.41,0.383,4.13982,1
M4CVA5,0.462255603,0.270386266,0,0.042918455,1.87,-0.172,0.835314,1
M4CVB2,0.475007447,0.222520107,0,0.045576408,0.39,-0.267,0.317022,1
M4CVF0,0.405091601,0.214132762,0,0.188436831,3.19,0.084,1.22501,1
M4CVI7,0.364304724,0.296407186,0.27245509,0.383233533,8.58,0.074,4.1292,1
M4CVY3,0.423418037,0.273542601,0.080717489,0.042600897,0.14,-0.108,0.790293,1
M4CVZ5,0.500080515,0.202898551,0.282608696,0,,-0.345,1.24087,1
M4CW09,0.418874008,0.234375,0,0.111607143,3.54,0.119,1.096,1
M4CW50,0.453628773,0.184971098,0.023121387,0,0.96,-0.209,0.129132,1
M4CWB2,0.406987129,0.241134752,0.108747045,0.144208038,5.5,0.235,1.48831,1
M4CWB8,0.465065134,0.188965517,0,0.092413793,5.24,0.195,1.04941,1
M4CWL1,0.443982495,0.196936543,0.006564551,0.301969365,2.72,0.298,0.321106,1
M4CWN6,0.448865979,0.160824742,0,0.107216495,2.17,0.328,0.189981,1
M4CWP6,0.435614035,0.331578947,0,0,-0.09,-0.469,0.00102913,1
M4CWU5,0.43252677,0.180225282,0,0.061326658,2.37,0.245,0.554328,1
M4CX11,0.439675727,0.184549356,0.14806867,0.165236052,3.71,0.187,0.309296,1
M4CX50,0.433012821,0.350961538,0.913461538,0.427884615,0.34,-0.279,0.614328,1
M4CX79,0.48468871,0.203753351,0,0.085790885,2.67,-0.099,1.31755,1
M4CXC9,0.597044519,0.077441077,0,0.043771044,-0.24,-0.186,-0.477306,1
M4CXD3,0.540055358,0.181494662,0,0.078291815,-1.49,-0.225,-0.365914,1
M4CXF6,0.455902778,0.225446429,0.087053571,0.0625,0.77,-0.174,0.481749,1
M4CXG7,0.402932882,0.225042301,0.143824027,0.101522843,4.12,0.228,1.17031,1
M4CXP6,0.41961223,0.234899329,0.046979866,0.100671141,0.48,-0.17,-1.05833,1
M4CXU2,0.40107095,0.365461847,0.116465863,0.13253012,0.67,-0.419,1.05081,1
M4CXX6,0.455,0.307142857,0,0,-3,-0.447,-0.803738,1
M4CY97,0.467190227,0.204188482,0,0.157068063,1.42,-0.292,-0.844707,1
M4CYH7,0.433521657,0.207909605,0.108474576,0.137853107,4.96,0.123,1.64028,1
M4CYU6,0.40363338,0.164556962,0.158227848,0.191983122,2.79,0.342,0.859883,1
M4CZ33,0.441248097,0.142465753,0.309589041,0.443835616,7.97,0.437,2.09122,1
M4CZ58,0.482354892,0.202985075,0,0.065671642,1.14,-0.212,0.345381,1
M4CZ92,0.49410967,0.177726926,0.006102212,0.099923722,4.4,0.05,0.913937,1
M4CZB3,0.456951286,0.263546798,0.088669951,0.041871921,0.95,-0.077,0.660753,1
M4CZD0,0.42429991,0.365853659,0.739837398,0,,-0.573,-0.584793,1
M4CZD4,0.418639291,0.231884058,0.315217391,0.344202899,6.28,0.155,3.17777,1
M4CZD6,0.45749354,0.277408638,0.066445183,0.058139535,0.6,-0.285,1.22655,1
M4CZH0,0.444657301,0.318007663,0,0.076628352,0.19,-0.415,-0.0748328,1
M4CZI2,0.423280423,0.18767507,0.263305322,0.092436975,3.85,0.246,0.235655,1
M4CZR0,0.415230352,0.375609756,0.907317073,0.380487805,0.86,-0.58,-0.366225,1
M4CZR3,0.456867112,0.224944321,0.086859688,0.073496659,0.92,-0.178,0.471049,1
M4CZV3,0.420825397,0.297142857,0,0.131428571,1.24,-0.23,0.332312,1
M4D028,0.424879227,0.214975845,0.02173913,0.224637681,1.62,0.07,0.959807,1
M4D043,0.503996367,0.209809264,0,0.027247956,1.6,-0.366,0.509274,1
M4D056,0.468446741,0.217054264,0,0.100775194,1.48,-0.141,1.55195,1
M4D0A2,0.460903149,0.247326203,0.093582888,0.145721925,10.07,-0.079,1.34738,1
M4D0B1,0.467226219,0.20383693,0,0.038369305,1.59,-0.116,0.917645,1
M4D0E5,0.422222222,0.352459016,0.819672131,0.114754098,,-0.509,0.629552,1
M4D0F1,0.449561404,0.269736842,0.493421053,0.407894737,0.08,-0.296,0.908873,1
M4D0K1,0.424820789,0.153225806,0.266129032,0.360215054,2.69,0.251,1.56108,1
M4D0N9,0.491537133,0.176165803,0,0.094559585,1.15,-0.062,1.19259,1
M4D0P5,0.433381853,0.212882096,0.125545852,0.066593886,3.71,0.192,1.4384,1
M4D0X2,0.400420731,0.268502582,0.092943201,0.139414802,4.31,0.116,0.938636,1
M4D0X5,0.415526261,0.235404896,0.380414313,0.263653484,1.8,-0.042,0.284008,1
M4D1C3,0.474307011,0.194968553,0,0,0.06,-0.215,0.67704,1
M4D1E3,0.428983229,0.198113208,0,0,1.35,-0.168,-0.0159434,1
M4D1F8,0.435925926,0.255555556,1,0,,-0.4,-0.470347,1
M4D1H9,0.430536131,0.265734266,0.356643357,0,-0.79,-0.332,0.642719,1
M4D1M6,0.387599004,0.16496945,0.382892057,0.354378819,4.33,0.525,0.822001,1
M4D1N4,0.440580808,0.261363636,0.205113636,0.038068182,3.17,0.046,1.1474,1
M4D1Q1,0.384724082,0.390896921,0.514056225,0.297188755,1.48,-0.285,1.36238,1
M4D1R8,0.413580247,0.145502646,0.222222222,0.243386243,5.99,0.485,1.75595,1
M4D1V7,0.430817077,0.269720102,0.13740458,0.129770992,1.48,-0.384,1.17854,1
M4D1Y2,0.46984127,0.189655172,0,0,1.96,-0.107,0.873376,1
M4D210,0.443256579,0.234649123,0.132675439,0.149122807,6.69,0.192,0.945758,1
M4D2G8,0.420733296,0.278056951,0.854271357,0.154103853,1.02,-0.204,0.492122,1
M4D2J3,0.410707071,0.23030303,0.393939394,0.478787879,12.29,0.292,6.77865,1
M4D2N5,0.449455338,0.281045752,0,0,2.65,-0.352,-0.0652438,1
M4D2Q4,0.426672484,0.183246073,0.128272251,0.35078534,8.99,0.347,3.99835,1
M4D2S3,0.451442308,0.163461538,0,0.073317308,1.5,0.227,0.638684,1
M4D2X9,0.390227088,0.172749392,0.47080292,0.126520681,4.1,0.459,1.43197,1
M4D2Z0,0.460940171,0.276923077,0.507692308,0.123076923,,-0.301,-0.337932,1
M4D358,0.427276605,0.22840691,0,0.02303263,2.45,-0.024,0.428349,1
M4D396,0.403475513,0.238546603,0.063981043,0.101105845,3.65,0.172,1.81119,1
M4D397,0.410355681,0.216241737,0,0.105760151,3.84,0.235,1.51142,1
M4D3A5,0.438902813,0.192982456,0.15037594,0.175438596,4.98,0.432,0.117452,1
M4D3F5,0.425423413,0.162479062,0.666666667,0.21440536,7.08,0.24,1.70701,1
M4D3N3,0.417082179,0.260387812,0.08033241,0.102493075,2.45,-0.085,0.429296,1
M4D3Q2,0.425097125,0.272727273,0.517482517,0,-0.9,-0.287,0.747544,1
M4D3T3,0.474084249,0.206043956,0,0.054945055,0.49,-0.279,0.590658,1
M4D3W8,0.509048289,0.226793249,0,0.041139241,0.1,-0.31,0.69081,1
M4D3X5,0.449330181,0.19858156,0,0.056737589,1.11,-0.239,0.36482,1
M4D3X7,0.457289204,0.19858156,0,0.092198582,0.32,-0.29,0.669035,1
M4D407,0.457558226,0.267022697,0,0.096128171,2.8,-0.002,0.94976,1
M4D419,0.476414876,0.180873181,0,0,0.4,-0.135,0.523486,1
M4D448,0.410530942,0.169303797,0.194620253,0.238924051,3.42,0.536,0.461281,1
M4D4B3,0.428223411,0.254010695,0.037433155,0.058823529,1.49,-0.16,0.139701,1
M4D4F1,0.445794655,0.179746835,0,0.144303797,2.94,0.377,1.32425,1
M4D4F6,0.456779246,0.255506608,0,0.110132159,-0.04,-0.373,0.452166,1
M4D4G2,0.469966392,0.159486709,0.248395967,0.145737855,6.56,0.343,0.778793,1
M4D4H4,0.42584652,0.160796325,0.082695253,0.162327718,3.07,0.733,0.771181,1
M4D4T3,0.446456407,0.216965742,0,0.110929853,3.46,0.331,1.18114,1
M4D4U3,0.421016365,0.108527132,0.294573643,0.414728682,3.6,0.306,-0.192857,1
M4D4Y9,0.442674533,0.265486726,0.725663717,0,,-0.267,0.355852,1
M4D4Z4,0.433757422,0.328244275,0.034351145,0.125954198,-0.24,-0.481,0.63888,1
M4D501,0.491011011,0.223423423,0.082882883,0.052252252,0.31,-0.221,0.885872,1
M4D508,0.467101449,0.232173913,0,0.07826087,0.75,-0.19,0.826689,1
M4D524,0.45352215,0.267973856,0,0,1.64,-0.262,-0.06642,1
M4D527,0.445483461,0.232824427,0,0,0.96,-0.188,0.496043,1
M4D590,0.412246716,0.154308617,0.511022044,0.166332665,5.66,0.327,1.4815,1
M4D5A7,0.443712317,0.228682171,0.019379845,0,0.77,-0.124,1.49509,1
M4D5E4,0.378416755,0.230031949,0.897763578,0.10543131,5,0.154,1.32624,1
M4D5G6,0.443280858,0.156057495,0.199178645,0.357289528,2.09,0.585,0.239984,1
M4D5R3,0.465259399,0.241965974,0.052930057,0.086956522,2.1,-0.161,1.51155,1
M4D5W2,0.411728395,0.240740741,0.49382716,0.469135802,11.2,0.313,6.7775,1
M4D5W4,0.415946502,0.296296296,0.953703704,0.305555556,,-0.452,0.0658483,1
M4D632,0.430427006,0.217303823,0,0.028169014,3.3,0.038,0.973202,1
M4D695,0.490757129,0.274336283,0.991150442,0.353982301,,-0.481,0.673364,1
M4D6X9,0.438098464,0.241869919,0,0,1.14,-0.176,0.636348,1
M4D6Y7,0.420655556,0.218,0.284,0.136,7.06,0.204,1.6944,1
M4D6Z4,0.447072384,0.112033195,0,0,2.17,0.26,0.648404,1
M4D715,0.405783242,0.245901639,0.323770492,0.12295082,2.55,-0.052,1.32469,1
M4D728,0.421918211,0.229479259,0.357458076,0.119152692,4.13,0.33,1.42092,1
M4D761,0.411226451,0.134948097,0.15916955,0.273356401,3.12,0.399,0.616794,1
M4D790,0.457965194,0.116465863,0,0.208835341,4.15,0.226,1.41535,1
