UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
A0A0N7KE51,0.515333333,0.205,0,0,0.18,-0.517,-1.38899,0
A0A0N7KE59,0.477710843,0.201807229,0,0.069277108,3.02,-0.19,0.179233,0
A0A0N7KE60,0.492004154,0.242990654,0.925233645,0.186915888,,-0.4,1.28596,0
A0A0N7KE63,0.441721133,0.215686275,0.37254902,0.475490196,3.48,-0.175,0.978053,0
A0A0N7KE68,0.50091053,0.200712589,0.052256532,0.239904988,1.32,-0.041,0.391251,0
A0A0N7KE69,0.463015873,0.128571429,1,0,,-0.204,-2.09078,0
A0A0N7KE70,0.442695473,0.259259259,0.108024691,0.24382716,0.22,-0.256,1.16415,0
A0A0N7KE71,0.380701754,0.274853801,1,0.102339181,2.34,-0.025,0.675128,0
A0A0N7KE73,0.447030049,0.232704403,0.377358491,0.308176101,4.45,-0.193,0.850016,0
A0A0N7KE74,0.376165803,0.227979275,0.943005181,0.264248705,0.71,-0.058,0.794214,0
A0A0N7KE77,0.556790123,0.2,0.188888889,0,,-0.622,-2.34288,0
A0A0N7KE86,0.490837479,0.220149254,0,0.048507463,0.29,-0.355,-0.0652765,0
A0A0N7KE90,0.525375375,0.108108108,1,0,,-0.276,-1.46354,0
A0A0N7KE92,0.38343012,0.324041812,0.160278746,0.470383275,3.14,-0.175,1.98273,0
A0A0N7KE95,0.497630719,0.198529412,0,0.171568627,-0.27,-0.288,-0.284106,0
A0A0N7KEA0,0.350108932,0.245098039,1,0.352941176,,-0.12,2.77032,0
A0A0N7KEA2,0.50025641,0.184615385,0.3,0.146153846,,-0.252,-1.17757,0
A0A0N7KEA5,0.520449173,0.138297872,0.031914894,0,,-0.328,-1.15175,0
A0A0N7KEB7,0.540332458,0.149606299,0.125984252,0.220472441,,-0.209,0.150254,0
A0A0N7KEC4,0.503381643,0.144927536,0.84057971,0.275362319,,-0.455,-2.17783,0
A0A0N7KEE4,0.484097859,0.146788991,0,0,,-0.371,-2.4849,0
A0A0N7KEE6,0.413809524,0.3,1,0.385714286,,-0.46,-1.76315,0
A0A0N7KEE7,0.462151192,0.264840183,0,0,0.08,-0.394,0.447657,0
A0A0N7KEF1,0.41135006,0.161290323,0.290322581,0.23655914,2.55,0.248,0.118792,0
A0A0N7KEG0,0.45018315,0.241758242,1,0,,-0.331,-0.655902,0
A0A0N7KEG3,0.419320988,0.283333333,0.961111111,0.522222222,4.26,-0.348,3.21379,0
A0A0N7KEG9,0.577514793,0.118343195,0,0,0.49,-0.269,-0.641461,0
A0A0N7KEH1,0.478052126,0.220164609,0,0.117283951,0.74,-0.21,0.293728,0
A0A0N7KEH2,0.511487566,0.201232033,0,0.012320329,0.64,-0.184,-0.0823144,0
A0A0N7KEI0,0.413938544,0.313354364,0.104100946,0.144058885,2.65,-0.127,1.25767,0
A0A0N7KEI6,0.471290545,0.208074534,0,0.316770186,1.34,-0.183,-0.169562,0
A0A0N7KEJ8,0.447685185,0.233333333,0.841666667,0.433333333,,-0.247,-0.829678,0
A0A0N7KEK0,0.368991805,0.289879931,0.48542024,0.181818182,3.7,0.06,1.86822,0
A0A0N7KEL5,0.433048433,0.188034188,0.504273504,0,,-0.282,-1.17378,0
A0A0N7KEL6,0.478416347,0.183908046,1,0.229885057,,-0.272,-1.01019,0
A0A0N7KEM5,0.453739837,0.297560976,0.136585366,0.104878049,-0.56,-0.259,-0.0694421,0
A0A0N7KEM6,0.413608958,0.321705426,0.112403101,0.131782946,0.16,-0.381,0.577475,0
A0A0N7KEM8,0.480015987,0.201438849,0.611510791,0.388489209,,-0.359,-1.73953,0
A0A0N7KEN0,0.500980392,0.185294118,0,0.105882353,0.67,-0.091,-0.0217262,0
A0A0N7KEN8,0.484093567,0.221052632,1,0.157894737,,-0.424,-0.39919,0
A0A0N7KEN9,0.588353414,0.072289157,0.385542169,0.43373494,,-0.454,-2.19362,0
A0A0N7KEQ2,0.488562092,0.156862745,0.598039216,0.431372549,,-0.224,1.36328,0
A0A0N7KER1,0.529559748,0.179245283,0.254716981,0.29245283,,-0.51,-0.915913,0
A0A0N7KER7,0.501788432,0.188356164,0,0,-0.04,-0.214,-0.857694,0
A0A0N7KER9,0.470500782,0.176056338,0,0.042253521,-0.42,-0.284,0.419919,0
A0A0N7KES0,0.445102339,0.276315789,0,0,0.59,-0.359,0.492629,0
A0A0N7KES1,0.45045045,0.135135135,1,0.283783784,,-0.209,-1.53769,0
A0A0N7KES5,0.436409797,0.290322581,0.107526882,0.405913978,0.67,-0.247,1.03322,0
A0A0N7KET0,0.498267622,0.188172043,0,0.034946237,-0.38,-0.305,0.357698,0
A0A0N7KET2,0.528140097,0.184782609,0,0,,-0.347,-1.27827,0
A0A0N7KET3,0.537037037,0.163120567,0,0.397163121,1,-0.272,-1.154,0
A0A0N7KEV4,0.451461988,0.236842105,0.798245614,0,,-0.382,-0.216233,0
A0A0N7KEV5,0.505800654,0.191176471,0,0.040441176,-0.07,-0.338,0.0220202,0
A0A0N7KEW0,0.523013468,0.201515152,0,0.095454545,-0.45,-0.267,0.197414,0
A0A0N7KEW1,0.511111111,0.12987013,0.181818182,0,,-0.338,-1.29349,0
A0A0N7KEW3,0.412805281,0.291089109,0,0.437623762,2.94,-0.062,1.15297,0
A0A0N7KEW6,0.399605523,0.390532544,0.272189349,0.390532544,1.16,-0.47,0.85851,0
A0A0N7KEW7,0.439750958,0.224137931,0.887931034,0.594827586,,-0.173,0.717633,0
A0A0N7KEX0,0.503089721,0.176470588,0,0,-0.34,-0.415,-1.41846,0
A0A0N7KEY0,0.463198868,0.191082803,0.662420382,0.363057325,2.04,-0.241,-0.145304,0
A0A0N7KEY1,0.405555556,0.2265625,1,0.609375,,-0.178,-1.38472,0
A0A0N7KEY4,0.455139362,0.254256527,0,0,0.19,-0.172,0.84817,0
A0A0N7KEY5,0.455396825,0.164285714,0.028571429,0.228571429,1.67,-0.27,-1.09188,0
A0A0N7KEY9,0.430285152,0.212389381,0.309734513,0.252212389,2.16,-0.205,0.0220039,0
A0A0N7KEZ0,0.503559028,0.1640625,0,0.046875,-0.07,-0.25,0.477159,0
A0A0N7KEZ4,0.492195122,0.224390244,0,0.629268293,0.13,-0.222,0.545,0
A0A0N7KEZ8,0.433415638,0.207407407,0.911111111,0.088888889,,-0.273,-0.299168,0
A0A0N7KF01,0.441769547,0.259259259,1,0.287037037,,-0.343,-0.892357,0
A0A0N7KF04,0.404989712,0.231481481,0.638888889,0.791666667,3.44,-0.162,0.140518,0
A0A0N7KF20,0.415312404,0.318559557,0.235457064,0.08033241,1.85,-0.147,1.4375,0
A0A0N7KF21,0.357651992,0.41509434,0.459119497,0.452830189,-2.73,-0.328,0.0579746,0
A0A0N7KF26,0.490260631,0.251028807,0,0.197530864,2.22,-0.38,-0.388621,0
A0A0N7KF33,0.489489489,0.207207207,0.495495495,0.117117117,,-0.371,-0.962175,0
A0A0N7KF35,0.603549383,0.152777778,0,0.208333333,,-0.662,-3.05091,0
A0A0N7KF36,0.447732426,0.316326531,1,0.448979592,,-0.411,-0.0165805,0
A0A0N7KF39,0.451793526,0.204724409,0.834645669,0,,-0.127,0.805371,0
A0A0N7KF41,0.416993464,0.257352941,0.779411765,0.397058824,,-0.173,1.77364,0
A0A0N7KF43,0.43325223,0.350364964,0.744525547,0.175182482,,-0.603,0.439342,0
A0A0N7KF46,0.379644809,0.344262295,0.274590164,0.479508197,-0.17,-0.381,0.726405,0
A0A0N7KF47,0.414350901,0.314168378,0.012320329,0.012320329,2.17,-0.281,0.806384,0
A0A0N7KF49,0.45839372,0.27173913,0,0.402173913,0.69,-0.466,0.505109,0
A0A0N7KF51,0.387089947,0.304761905,1,0.4,,-0.444,2.08439,0
A0A0N7KF52,0.408333333,0.231818182,0.159090909,0.286363636,3.12,-0.219,0.788154,0
A0A0N7KF53,0.475771605,0.1875,0,0.125,0.43,-0.378,0.0980128,0
A0A0N7KF55,0.455832564,0.232686981,0,0.091412742,1.75,-0.008,0.648779,0
A0A0N7KF59,0.464183308,0.209677419,0.103686636,0.235023041,1.36,-0.162,0.750549,0
A0A0N7KF60,0.394802867,0.301075269,0.166666667,0.284946237,0.77,-0.272,0.0834579,0
A0A0N7KF62,0.499551066,0.121212121,0.848484848,0.121212121,,-0.369,-2.38615,0
A0A0N7KF65,0.357124183,0.368627451,0.509803922,0.11372549,1.53,-0.378,0.747756,0
A0A0N7KF71,0.497682709,0.235294118,0,0.058823529,0.32,-0.38,0.756414,0
A0A0N7KF75,0.491255753,0.207100592,0,0.207100592,-1.16,-0.415,-0.184019,0
A0A0N7KF76,0.435240464,0.194029851,0.597014925,0,,-0.216,0.557007,0
A0A0N7KF77,0.528148148,0.144444444,0.711111111,0.1,,-0.269,-1.96882,0
A0A0N7KF82,0.450564972,0.207627119,0,0.508474576,2.57,-0.192,-0.409073,0
A0A0N7KF84,0.445515395,0.228915663,0,0.144578313,0.72,-0.255,-0.855946,0
A0A0N7KF85,0.486243386,0.171428571,0.628571429,0,,-0.358,-1.89908,0
A0A0N7KF86,0.511069652,0.223880597,0,0.350746269,0.39,-0.332,-0.215514,0
A0A0N7KF90,0.527063492,0.107142857,0.4,0.407142857,1.78,-0.14,-0.41167,0
A0A0N7KF97,0.482414369,0.218045113,0,0.067669173,-0.48,-0.394,0.0795864,0
A0A0N7KF98,0.42740113,0.322033898,1,0.533898305,,-0.312,0.789705,0
A0A0N7KFA4,0.377452891,0.339181287,0.280701754,0.514619883,5.83,-0.27,-1.13019,0
A0A0N7KFA6,0.385005767,0.266435986,0.121107266,0.069204152,5.61,-0.057,0.728415,0
